,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,129000000.0,150000000.0,158000000.0,167000000.0
Capital Surplus,4402000000.0,4020000000.0,3917000000.0,3932000000.0
Total Liab,8180000000.0,7515000000.0,6779000000.0,6541000000.0
Total Stockholder Equity,3786000000.0,4092000000.0,4202000000.0,3320000000.0
Minority Interest,93000000.0,1000000.0,1000000.0,1000000.0
Other Current Liab,446000000.0,262000000.0,230000000.0,241000000.0
Total Assets,12059000000.0,11608000000.0,10982000000.0,9862000000.0
Common Stock,229000000.0,179000000.0,177000000.0,176000000.0
Other Current Assets,56000000.0,103000000.0,93000000.0,100000000.0
Retained Earnings,-623000000.0,544000000.0,1212000000.0,133000000.0
Other Liab,666000000.0,1086000000.0,1266000000.0,1068000000.0
Treasury Stock,-222000000.0,-651000000.0,-1104000000.0,-921000000.0
Other Assets,700000000.0,696000000.0,644000000.0,203000000.0
Cash,1985000000.0,749000000.0,1000000000.0,1553000000.0
Total Current Liabilities,2656000000.0,2625000000.0,3197000000.0,2773000000.0
Deferred Long Term Asset Charges,22000000.0,19000000.0,445000000.0,56000000.0
Short Long Term Debt,176000000.0,3000000.0,65000000.0,3000000.0
Other Stockholder Equity,-47000000.0,-478000000.0,-1026000000.0,-845000000.0
Property Plant Equipment,5658000000.0,5677000000.0,4865000000.0,4280000000.0
Total Current Assets,4432000000.0,3813000000.0,4830000000.0,4755000000.0
Long Term Investments,1140000000.0,1272000000.0,485000000.0,457000000.0
Net Tangible Assets,3657000000.0,3942000000.0,4044000000.0,3153000000.0
Net Receivables,989000000.0,1176000000.0,1645000000.0,1364000000.0
Long Term Debt,4630000000.0,3576000000.0,2288000000.0,2700000000.0
Inventory,1402000000.0,1785000000.0,2092000000.0,1738000000.0
Accounts Payable,1536000000.0,1855000000.0,2386000000.0,2084000000.0
