,Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
0,Intangible Assets,1146602000.0,1182890000.0,1224658000.0,1263970000.0
1,Capital Surplus,2433462000.0,2431387000.0,2386790000.0,2361015000.0
2,Total Liab,12574492000.0,11049372000.0,10450606000.0,10351420000.0
3,Total Stockholder Equity,-912762000.0,-730560000.0,-471772000.0,-99430000.0
4,Minority Interest,583926000.0,600830000.0,610469000.0,633441000.0
5,Other Current Liab,3998722000.0,2695789000.0,2850456000.0,2367472000.0
6,Total Assets,12245656000.0,10919642000.0,10589303000.0,10885431000.0
7,Common Stock,2164000.0,2160000.0,2145000.0,2138000.0
8,Other Current Assets,55552000.0,50850000.0,11561000.0,64735000.0
9,Retained Earnings,-3179691000.0,-2984026000.0,-2676833000.0,-2233501000.0
10,Other Liab,684682000.0,535321000.0,353267000.0,416526000.0
11,Good Will,2122704000.0,2113694000.0,2129203000.0,2051903000.0
12,Treasury Stock,-168697000.0,-180081000.0,-183874000.0,-229082000.0
13,Other Assets,913337000.0,918477000.0,889543000.0,1141571000.0
14,Cash,4042619000.0,3009487000.0,2537787000.0,2625082000.0
15,Total Current Liabilities,5165300000.0,3815747000.0,3796569000.0,3582877000.0
16,Short Long Term Debt,46481000.0,37275000.0,53415000.0,50789000.0
17,Other Stockholder Equity,-161832000.0,-173216000.0,-177009000.0,-222217000.0
18,Property Plant Equipment,2431662000.0,2445983000.0,2525637000.0,2568130000.0
19,Total Current Assets,5423251000.0,4096098000.0,3649768000.0,3859857000.0
20,Long Term Investments,208100000.0,162500000.0,170494000.0,
21,Net Tangible Assets,-4182068000.0,-4027144000.0,-3825633000.0,-3415303000.0
22,Net Receivables,646705000.0,467792000.0,501290000.0,564873000.0
23,Long Term Debt,5295207000.0,5289891000.0,4850896000.0,4884912000.0
24,Accounts Payable,90360000.0,72913000.0,86356000.0,88869000.0
25,Inventory,,,22000000.0,
0,Investments,-26913000.0,54802000.0,17489000.0,-1578000.0
1,Change To Liabilities,1432061000.0,262439000.0,-23885000.0,-319288000.0
2,Total Cashflows From Investing Activities,-60403000.0,10108000.0,470000.0,-33891000.0
3,Net Borrowings,4893000.0,421050000.0,-7882000.0,-6750000.0
4,Total Cash From Financing Activities,-15548000.0,417017000.0,-11554000.0,-100462000.0
5,Change To Operating Activities,-107258000.0,4704000.0,139838000.0,52286000.0
6,Issuance Of Stock,2289000.0,25794000.0,12555000.0,6686000.0
7,Net Income,-195665000.0,-307193000.0,-443332000.0,-528902000.0
8,Change In Cash,1030180000.0,471018000.0,-87052000.0,-666874000.0
9,Repurchase Of Stock,-18265000.0,-19944000.0,-4721000.0,-25479000.0
10,Effect Of Exchange Rate,10716000.0,-30681000.0,50517000.0,34022000.0
11,Total Cash From Operating Activities,1095415000.0,74574000.0,-126485000.0,-566543000.0
12,Depreciation,103445000.0,108876000.0,111874000.0,116774000.0
13,Other Cashflows From Investing Activities,8004000.0,-9304000.0,18451000.0,10335000.0
14,Change To Account Receivables,-165204000.0,21861000.0,84386000.0,43123000.0
15,Other Cashflows From Financing Activities,-4465000.0,-9883000.0,-11506000.0,-74919000.0
16,Change To Netincome,752000.0,-35930000.0,-13077000.0,53412000.0
17,Capital Expenditures,-34303000.0,-23763000.0,-26710000.0,-44527000.0
