,2021-01-31,2020-02-02,2019-02-03,2018-02-04
Intangible Assets,3518200000.0,3480700000.0,3569200000.0,3726600000.0
Capital Surplus,3129400000.0,3075400000.0,3017300000.0,2941200000.0
Total Liab,8566600000.0,7821500000.0,6035700000.0,6347300000.0
Total Stockholder Equity,4730300000.0,5811500000.0,5827800000.0,5536400000.0
Minority Interest,-3400000.0,-2000000.0,200000.0,2000000.0
Other Current Liab,110500000.0,140800000.0,70800000.0,102500000.0
Total Assets,13293500000.0,13631000000.0,11863700000.0,11885700000.0
Common Stock,86300000.0,85900000.0,85400000.0,84900000.0
Other Current Assets,50400000.0,350000000.0,80300000.0,63600000.0
Retained Earnings,3613200000.0,4753000000.0,4350100000.0,3625200000.0
Other Liab,1030400000.0,1224200000.0,1320800000.0,1398400000.0
Good Will,2954300000.0,3677600000.0,3670500000.0,3834700000.0
Treasury Stock,-2098600000.0,-2102800000.0,-1625000000.0,-1114900000.0
Other Assets,205800000.0,199600000.0,193800000.0,184100000.0
Cash,1651400000.0,503400000.0,452000000.0,493900000.0
Total Current Liabilities,2582400000.0,2361100000.0,1893900000.0,1871600000.0
Deferred Long Term Asset Charges,57200000.0,40300000.0,40500000.0,25400000.0
Short Long Term Debt,44300000.0,19300000.0,1200000.0,100000.0
Other Stockholder Equity,-519100000.0,-640100000.0,-507900000.0,-321500000.0
Property Plant Equipment,2507500000.0,2702600000.0,984500000.0,899800000.0
Total Current Assets,3943700000.0,3394200000.0,3238600000.0,3030800000.0
Long Term Investments,164000000.0,176300000.0,207100000.0,209700000.0
Net Tangible Assets,-1742200000.0,-1346800000.0,-1411900000.0,-2024900000.0
Net Receivables,666600000.0,765100000.0,803800000.0,696400000.0
Long Term Debt,3515200000.0,2694300000.0,2821000000.0,3061300000.0
Inventory,1417100000.0,1615700000.0,1732400000.0,1591300000.0
Accounts Payable,1124200000.0,882800000.0,924200000.0,889800000.0
Deferred Long Term Liab,,,,8000000.0
