,2021-01-31,2020-02-02,2019-02-03,2018-02-04
Investments,-1600000.0,-27700000.0,-27700000.0,-7900000.0
Change To Liabilities,140900000.0,47800000.0,112900000.0,185900000.0
Total Cashflows From Investing Activities,-59100000.0,-505900000.0,-395400000.0,-402700000.0
Net Borrowings,606200000.0,-97700000.0,-162100000.0,-268900000.0
Total Cash From Financing Activities,477400000.0,-451600000.0,-478500000.0,-509000000.0
Change To Operating Activities,82400000.0,-86100000.0,69200000.0,-96000000.0
Issuance Of Stock,3900000.0,2500000.0,20400000.0,30000000.0
Net Income,-1136100000.0,417300000.0,746400000.0,537800000.0
Change In Cash,1148000000.0,51400000.0,-41900000.0,-236200000.0
Repurchase Of Stock,-117300000.0,-345100000.0,-325200000.0,-259100000.0
Effect Of Exchange Rate,32000000.0,-11400000.0,-20500000.0,31300000.0
Total Cash From Operating Activities,697700000.0,1020300000.0,852500000.0,644200000.0
Depreciation,321400000.0,322900000.0,334800000.0,324900000.0
Dividends Paid,-2700000.0,-11300000.0,-11600000.0,-11900000.0
Change To Inventory,283300000.0,121400000.0,-212100000.0,-163500000.0
Change To Account Receivables,138400000.0,-17100000.0,-151400000.0,3300000.0
Other Cashflows From Financing Activities,-12700000.0,-12700000.0,-12700000.0,900000.0
Change To Netincome,863000000.0,213200000.0,-47300000.0,-148200000.0
Capital Expenditures,-226600000.0,-345200000.0,-379500000.0,-358100000.0
