,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,72435000.0,4651000.0,92185000.0,-69920000.0
Change To Liabilities,789000.0,-9081000.0,-14640000.0,11950000.0
Total Cashflows From Investing Activities,396828000.0,2390362000.0,334436000.0,-464127000.0
Net Borrowings,267094000.0,-272123000.0,242071000.0,496303000.0
Total Cash From Financing Activities,-1881587000.0,-674114000.0,-264702000.0,20473000.0
Change To Operating Activities,-64561000.0,-23943000.0,-40025000.0,4453000.0
Net Income,140201000.0,641207000.0,432700000.0,171028000.0
Change In Cash,-1710444000.0,1762000000.0,96216000.0,-590660000.0
Repurchase Of Stock,-476508000.0,-550790000.0,-550790000.0,-550790000.0
Total Cash From Operating Activities,-225685000.0,45752000.0,26482000.0,-147006000.0
Depreciation,3830000.0,3715000.0,3680000.0,3709000.0
Other Cashflows From Investing Activities,4673000.0,4602000.0,6146000.0,5255000.0
Dividends Paid,-10456000.0,-12107000.0,-12988000.0,-13311000.0
Other Cashflows From Financing Activities,-1661717000.0,160906000.0,-425730000.0,-462519000.0
Change To Netincome,103518000.0,-391804000.0,-354235000.0,76447000.0
