,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-1249922000.0,-379075000.0,473364000.0,-233923000.0
Change To Liabilities,417890000.0,299092000.0,84784000.0,6796000.0
Total Cashflows From Investing Activities,-1284447000.0,-476539000.0,345432000.0,-155120000.0
Net Borrowings,278229000.0,81738000.0,104404000.0,-28924000.0
Total Cash From Financing Activities,-164008000.0,-103214000.0,-536684000.0,-64372000.0
Change To Operating Activities,787895000.0,-159297000.0,136350000.0,267118000.0
Net Income,101754000.0,857801000.0,39539000.0,90133000.0
Change In Cash,-387656000.0,140335000.0,200388000.0,244284000.0
Repurchase Of Stock,-194762000.0,-144422000.0,-491633000.0,-16048000.0
Effect Of Exchange Rate,23965000.0,5683000.0,-10783000.0,18041000.0
Total Cash From Operating Activities,1036834000.0,714405000.0,402423000.0,445735000.0
Depreciation,160002000.0,119513000.0,127374000.0,135029000.0
Other Cashflows From Investing Activities,-12973000.0,-40218000.0,-86478000.0,-22678000.0
Change To Account Receivables,-197331000.0,-105368000.0,-45296000.0,-53654000.0
Other Cashflows From Financing Activities,-32462000.0,-40530000.0,4512000.0,-19400000.0
Change To Netincome,-233376000.0,-297336000.0,59672000.0,313000.0
Capital Expenditures,-37519000.0,-47572000.0,-23286000.0,-23286000.0
