,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,1453498000.0,1411883000.0,1382579000.0,1373672000.0
Capital Surplus,3612783000.0,3613764000.0,3613454000.0,3609789000.0
Total Liab,21108908000.0,20456439000.0,19937481000.0,19619297000.0
Total Stockholder Equity,9142031000.0,8695881000.0,8755720000.0,8596395000.0
Minority Interest,240722000.0,233563000.0,233809000.0,236879000.0
Other Current Liab,3335249000.0,3185510000.0,2984060000.0,2894326000.0
Total Assets,30491661000.0,29385883000.0,28927010000.0,28452571000.0
Common Stock,17460000.0,17460000.0,17460000.0,17460000.0
Other Current Assets,1959696000.0,1919911000.0,1869856000.0,1791934000.0
Retained Earnings,6952026000.0,6548375000.0,6318334000.0,6159262000.0
Other Liab,15415778000.0,14940835000.0,10546291000.0,14481875000.0
Good Will,627612000.0,614114000.0,614163000.0,612394000.0
Treasury Stock,-1440238000.0,-1483718000.0,-1193528000.0,-1190116000.0
Other Assets,3475111000.0,3327209000.0,3108135000.0,3256328000.0
Cash,871459000.0,1197474000.0,791442000.0,1230579000.0
Total Current Liabilities,3629478000.0,3435316000.0,7048244000.0,3095812000.0
Other Stockholder Equity,303196000.0,224190000.0,452402000.0,375310000.0
Property Plant Equipment,302848000.0,269790000.0,495572000.0,270178000.0
Total Current Assets,4648640000.0,4996506000.0,4524036000.0,4750927000.0
Long Term Investments,19983952000.0,18766381000.0,18802525000.0,18189072000.0
Net Tangible Assets,7712753000.0,7306970000.0,7354095000.0,7184991000.0
Short Term Investments,379009000.0,594958000.0,714208000.0,636130000.0
Net Receivables,1438476000.0,1284163000.0,1148530000.0,1092284000.0
Long Term Debt,2063652000.0,2080288000.0,2135946000.0,2041610000.0
Accounts Payable,294229000.0,249806000.0,4015684000.0,201486000.0
Deferred Long Term Asset Charges,,,,6046000.0
