,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-704852000.0,-16812000.0,-438938000.0,-630879000.0
Change To Liabilities,152288000.0,192735000.0,95507000.0,115492000.0
Total Cashflows From Investing Activities,-703762000.0,102643000.0,-691448000.0,-864334000.0
Net Borrowings,-49783000.0,-55729000.0,94204000.0,23956000.0
Total Cash From Financing Activities,-119660000.0,-127859000.0,-16794000.0,-45350000.0
Change To Operating Activities,107189000.0,248684000.0,204245000.0,380330000.0
Net Income,403651000.0,230041000.0,159072000.0,126522000.0
Change In Cash,-326015000.0,406032000.0,-439137000.0,-422092000.0
Repurchase Of Stock,-35925000.0,-63192000.0,-80504000.0,-69990000.0
Effect Of Exchange Rate,520000.0,-11047000.0,16006000.0,13194000.0
Total Cash From Operating Activities,496887000.0,442295000.0,253099000.0,474398000.0
Depreciation,42895000.0,43554000.0,45285000.0,41300000.0
Other Cashflows From Investing Activities,-74819000.0,101159000.0,-264045000.0,-218946000.0
Change To Account Receivables,-154313000.0,-138822000.0,-53057000.0,-2803000.0
Other Cashflows From Financing Activities,-33952000.0,-8938000.0,-30494000.0,684000.0
Change To Netincome,-54823000.0,-133897000.0,-197953000.0,-186443000.0
Capital Expenditures,-20606000.0,-12322000.0,-10107000.0,-9628000.0
