,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Intangible Assets,280982000.0,292023000.0,276155000.0,276631000.0
Capital Surplus,534303000.0,525541000.0,518610000.0,512318000.0
Total Liab,1834315000.0,1779012000.0,1680634000.0,1609331000.0
Total Stockholder Equity,1524730000.0,1390293000.0,1230192000.0,1097730000.0
Minority Interest,63093000.0,66118000.0,63249000.0,60564000.0
Other Current Liab,93542000.0,81984000.0,69445000.0,53272000.0
Total Assets,3422138000.0,3235423000.0,2974075000.0,2767625000.0
Common Stock,723000.0,721000.0,720000.0,720000.0
Other Current Assets,797000.0,1386000.0,1522000.0,906000.0
Retained Earnings,1581681000.0,1432565000.0,1306530000.0,1190749000.0
Other Liab,193127000.0,249166000.0,191581000.0,182949000.0
Good Will,849294000.0,855228000.0,815624000.0,796169000.0
Treasury Stock,-591977000.0,-568534000.0,-595668000.0,-606057000.0
Other Assets,1360000.0,12473000.0,3596000.0,2129000.0
Cash,744814000.0,655128000.0,513944000.0,396734000.0
Total Current Liabilities,710265000.0,641524000.0,556258000.0,486720000.0
Deferred Long Term Asset Charges,1360000.0,1497000.0,3596000.0,2129000.0
Short Long Term Debt,1756000.0,1836000.0,1313000.0,1010000.0
Other Stockholder Equity,-233615000.0,-236370000.0,-264155000.0,-274642000.0
Property Plant Equipment,432895000.0,405966000.0,398364000.0,395590000.0
Total Current Assets,1857607000.0,1669733000.0,1480336000.0,1297106000.0
Net Tangible Assets,394454000.0,243042000.0,138413000.0,24930000.0
Net Receivables,428702000.0,374906000.0,398240000.0,322937000.0
Long Term Debt,816809000.0,816704000.0,816428000.0,852371000.0
Inventory,644576000.0,603317000.0,532952000.0,544372000.0
Accounts Payable,387933000.0,330247000.0,272745000.0,230229000.0
Deferred Long Term Liab,,6869000.0,,
