,Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
0,Intangible Assets,627647000.0,594309000.0,649168000.0,560739000.0
1,Capital Surplus,1035166000.0,1023556000.0,1012483000.0,1064719000.0
2,Total Liab,23709963000.0,23360990000.0,22281116000.0,22172698000.0
3,Total Stockholder Equity,6578276000.0,6414600000.0,6310802000.0,5995112000.0
4,Minority Interest,9678000.0,15684000.0,14995000.0,44560000.0
5,Other Current Liab,4544714000.0,4365137000.0,4124521000.0,4073725000.0
6,Total Assets,30297917000.0,29791274000.0,28606913000.0,28212370000.0
7,Common Stock,70535000.0,70535000.0,70535000.0,70535000.0
8,Other Current Assets,2803790000.0,2673494000.0,2544966000.0,2452203000.0
9,Retained Earnings,8682088000.0,8556621000.0,8348381000.0,8057556000.0
10,Other Liab,1044232000.0,945854000.0,1017064000.0,948149000.0
11,Good Will,169652000.0,169652000.0,169652000.0,169652000.0
12,Treasury Stock,-3209513000.0,-3236112000.0,-3120597000.0,-3197698000.0
13,Other Assets,2454554000.0,2596327000.0,2517621000.0,2717132000.0
14,Cash,1790199000.0,2014911000.0,2372366000.0,2571447000.0
15,Total Current Liabilities,19586907000.0,18949728000.0,18385552000.0,17952090000.0
16,Short Long Term Debt,3000000.0,5000000.0,3000000.0,
17,Other Stockholder Equity,-122444000.0,-148252000.0,-62172000.0,-170886000.0
18,Property Plant Equipment,577178000.0,561223000.0,570406000.0,582701000.0
19,Total Current Assets,8802932000.0,8489019000.0,8605600000.0,8690090000.0
20,Long Term Investments,17665954000.0,17380744000.0,16094466000.0,15492056000.0
21,Net Tangible Assets,6408624000.0,6244948000.0,6048150000.0,5825460000.0
22,Net Receivables,2893894000.0,2517782000.0,2698419000.0,2444484000.0
23,Long Term Debt,2916046000.0,3305414000.0,2722334000.0,3072813000.0
24,Accounts Payable,15016233000.0,14543995000.0,14210554000.0,13866203000.0
25,Deferred Long Term Asset Charges,,,29055000.0,
0,Investments,-289676000.0,-1391414000.0,-313168000.0,-578443000.0
1,Change To Liabilities,253475000.0,219920000.0,-25328000.0,147990000.0
2,Total Cashflows From Investing Activities,-206411000.0,-1195231000.0,-245764000.0,-520848000.0
3,Net Borrowings,-399550000.0,581213000.0,-356060000.0,147659000.0
4,Total Cash From Financing Activities,-404247000.0,528217000.0,-449643000.0,98975000.0
5,Change To Operating Activities,398099000.0,-47206000.0,277659000.0,321815000.0
6,Net Income,237238000.0,229525000.0,312150000.0,151678000.0
7,Change In Cash,-224712000.0,-357455000.0,-199081000.0,140621000.0
8,Effect Of Exchange Rate,1127000.0,-1431000.0,16585000.0,5400000.0
9,Total Cash From Operating Activities,384819000.0,310990000.0,479741000.0,557094000.0
10,Depreciation,37054000.0,33543000.0,38870000.0,32130000.0
11,Other Cashflows From Investing Activities,-33896000.0,188012000.0,-147076000.0,77624000.0
12,Change To Account Receivables,-225428000.0,-96290000.0,2018000.0,28567000.0
13,Other Cashflows From Financing Activities,-4697000.0,-2028000.0,-37760000.0,-14325000.0
14,Change To Netincome,-73630000.0,-59766000.0,-204148000.0,-44415000.0
15,Capital Expenditures,-37401000.0,-10872000.0,-7124000.0,-8041000.0
16,Repurchase Of Stock,,-29683000.0,-34498000.0,-12957000.0
17,Dividends Paid,,-21285000.0,-21325000.0,-21402000.0
