,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-15000000.0,-32000000.0,21000000.0,35000000.0
Change To Liabilities,-81000000.0,267000000.0,-32000000.0,-48000000.0
Total Cashflows From Investing Activities,70000000.0,-2505000000.0,-74000000.0,-12000000.0
Net Borrowings,-214000000.0,435000000.0,1881000000.0,1881000000.0
Total Cash From Financing Activities,-532000000.0,152000000.0,1791000000.0,-114000000.0
Change To Operating Activities,-228000000.0,-225000000.0,169000000.0,-294000000.0
Issuance Of Stock,17000000.0,17000000.0,36000000.0,1000000.0
Net Income,341000000.0,298000000.0,225000000.0,264000000.0
Change In Cash,-382000000.0,-1970000000.0,2165000000.0,-124000000.0
Repurchase Of Stock,-256000000.0,-201000000.0,-45000000.0,-34000000.0
Effect Of Exchange Rate,7000000.0,-11000000.0,13000000.0,6000000.0
Total Cash From Operating Activities,73000000.0,394000000.0,435000000.0,-4000000.0
Depreciation,68000000.0,63000000.0,53000000.0,51000000.0
Other Cashflows From Investing Activities,-66000000.0,-1000000.0,-35000000.0,13000000.0
Dividends Paid,-88000000.0,-81000000.0,-81000000.0,-81000000.0
Change To Account Receivables,18000000.0,6000000.0,-58000000.0,18000000.0
Other Cashflows From Financing Activities,9000000.0,-1000000.0,-1000000.0,-1000000.0
Change To Netincome,-45000000.0,-15000000.0,78000000.0,5000000.0
Capital Expenditures,-39000000.0,-42000000.0,-60000000.0,-60000000.0
