,2021-08-31,2021-05-31,2021-02-28,2020-11-30
Intangible Assets,260000000.0,275800000.0,287900000.0,297200000.0
Capital Surplus,1481500000.0,1446700000.0,1416300000.0,1394100000.0
Total Liab,6323800000.0,6279200000.0,6689500000.0,5725700000.0
Total Stockholder Equity,3043500000.0,2948000000.0,2976400000.0,2889700000.0
Deferred Long Term Liab,387400000.0,384100000.0,374400000.0,367700000.0
Other Current Liab,4144200000.0,4045700000.0,4501400000.0,3635100000.0
Total Assets,9367300000.0,9227200000.0,9665900000.0,8615400000.0
Common Stock,3600000.0,3600000.0,3600000.0,3600000.0
Other Current Assets,4005200000.0,3834800000.0,4280700000.0,3490900000.0
Retained Earnings,1513300000.0,1445900000.0,1499300000.0,1418900000.0
Other Liab,475900000.0,451300000.0,443600000.0,456500000.0
Good Will,1816700000.0,1820700000.0,1819600000.0,1798900000.0
Treasury Stock,45100000.0,51800000.0,57200000.0,73100000.0
Other Assets,466600000.0,455300000.0,431400000.0,424800000.0
Cash,1102000000.0,995200000.0,787000000.0,693500000.0
Total Current Liabilities,4957900000.0,4938200000.0,5356000000.0,4380000000.0
Other Stockholder Equity,45100000.0,51800000.0,57200000.0,73100000.0
Property Plant Equipment,499600000.0,498800000.0,494900000.0,492000000.0
Total Current Assets,6317300000.0,6169500000.0,6622200000.0,5592400000.0
Long Term Investments,7100000.0,7100000.0,9900000.0,10100000.0
Net Tangible Assets,966800000.0,851500000.0,868900000.0,793600000.0
Short Term Investments,39600000.0,36700000.0,203700000.0,174900000.0
Net Receivables,1084500000.0,1053600000.0,1105900000.0,991800000.0
Long Term Debt,797400000.0,797300000.0,797200000.0,797000000.0
Accounts Payable,79000000.0,89000000.0,73900000.0,70400000.0
