Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Issuance Of Stock,Repurchase Of Stock
2017-09-29,60.16999816894531,60.650001525878906,59.86000061035156,59.959999084472656,52.991432189941406,2265600,PAYX,1.0721913565716192,1.1584169498997436,1.0441731300246069,1.0206479989635429,0.0515433576080763,0.0681565611772976,-0.045120068966596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,59.95000076293945,60.15999984741211,59.34000015258789,59.810001373291016,52.858863830566406,4561000,PAYX,1.0807779869194785,1.157783917797064,1.0464522625047323,1.012478214064533,0.0682997728549454,0.0690763620356642,-0.0426786159722014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,62.0,62.91999816894531,61.02000045776367,61.9900016784668,54.78550720214844,7620100,PAYX,1.0492733028949517,1.110077141328473,1.0070314834770164,1.0113391723313174,0.0379341305636342,0.0201137663235708,-0.0747691587435557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,62.08000183105469,63.060001373291016,61.95000076293945,62.61000061035156,55.333438873291016,3108300,PAYX,1.0300297221800347,1.0916800301461622,1.0092206112663835,1.0126829906128405,0.0173467315671942,0.0031963431245958,-0.0807387553302805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,63.040000915527344,63.310001373291016,62.400001525878906,63.25,55.89906311035156,2401900,PAYX,1.0197666048570713,1.0761725238378217,0.9811921353954972,1.0121464877707815,0.0076201170862897,-0.0066279518452909,-0.1167296133757619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,63.150001525878906,63.68000030517578,62.900001525878906,63.619998931884766,56.2260627746582,3305900,PAYX,1.0181127697503107,1.0591415821280823,0.9738898490941752,1.0081446760609294,0.0099680936893813,-0.0358016406989538,-0.1266832173415883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,63.63999938964844,64.0,63.52000045776367,63.650001525878906,56.2525749206543,2952900,PAYX,1.0220666575118122,1.071309398475208,0.971836006042204,1.0143616235707735,0.0077050339410387,-0.0324060264774446,-0.1266461401344929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,63.84000015258789,64.08000183105469,63.34000015258789,63.709999084472656,56.30559921264648,2561500,PAYX,1.0244260654091162,1.0797916691367142,0.9615191554300676,1.008797349947511,0.0156287154616052,-0.0130590070072313,-0.1277781572638879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,63.720001220703125,63.7400016784668,63.2599983215332,63.47999954223633,56.10233688354492,2913100,PAYX,1.0251210809952969,1.1056129402196562,0.9571662698798816,1.0091988628593096,0.0159222181359872,0.0043807324769498,-0.130930780313112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,63.45000076293945,64.44000244140625,63.34999847412109,64.41999816894531,56.9330940246582,2055100,PAYX,1.0184541446111803,1.0780595536155608,0.9447754586718138,1.0112728774332036,0.0071812671779767,-0.0206253722077918,-0.1312596422933156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,64.38999938964844,64.75,63.7400016784668,63.75,56.34095764160156,2083600,PAYX,1.0334265121963968,1.0985590249707438,0.9555011684935464,1.0098252549340063,0.0236012572623902,-0.0096904734165312,-0.1213894353500706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,63.709999084472656,63.88999938964844,63.220001220703125,63.45000076293945,56.07582092285156,1142800,PAYX,1.0257645949575305,1.1070888044440998,0.9720192735480552,1.0047827275420922,0.0209818674154382,-0.0079729606976077,-0.1135747238121512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,63.540000915527344,63.630001068115234,62.86000061035156,62.900001525878906,55.58974075317383,1589200,PAYX,1.0517179015814495,1.1214158816901707,0.9939149153162764,1.016827126331923,0.0348907752495264,0.0004201115208544,-0.0930233709985238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,62.95000076293945,63.369998931884766,62.93999862670898,63.02999877929688,55.704627990722656,1034800,PAYX,1.0380362200408504,1.0876037158775602,0.9755969368266026,1.016900814218988,0.0211354058218624,-0.0289800082197462,-0.1003984075980526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,62.84999847412109,63.59999847412109,62.790000915527344,63.5099983215332,56.12884521484375,1493500,PAYX,1.034316738526449,1.0890634259989234,0.9786140123856178,1.0195478153138224,0.0147689232126264,-0.0274874763402781,-0.0992195289322063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,63.540000915527344,64.11000061035156,63.47999954223633,64.04000091552734,56.59724807739258,1399400,PAYX,1.0248124422333402,1.1017678611495914,0.9641738025531272,1.0187296628598663,0.0060827793734739,-0.0151576646279532,-0.1013002066713368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,64.08999633789062,64.58000183105469,64.05999755859375,64.33999633789062,56.86238861083984,1677600,PAYX,1.0131418381184552,1.0781469561457049,0.9730901385966342,1.0231439317955078,-0.0100020936770526,-0.0360911968189772,-0.0953670132689543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,64.5999984741211,64.66000366210938,63.77999877929688,63.880001068115234,56.455848693847656,1824300,PAYX,1.020595339240445,1.0816509975092503,0.991857867144987,1.023176662025299,-0.0025813227848543,-0.0191418863371442,-0.0875229531528661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,63.72999954223633,64.11000061035156,63.31999969482422,64.08000183105469,56.63260269165039,2334600,PAYX,1.0172526456299678,1.0812852871065994,0.991138763794468,1.028738706809164,-0.0114860611791962,-0.0269285344479661,-0.1026824984908365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,64.41999816894531,64.83999633789062,64.2300033569336,64.58999633789062,57.08332824707031,1374500,PAYX,1.0266961782811233,1.0535717197454273,0.976810091277416,1.0357335667629224,-0.0090373884817991,-0.050796810942014,-0.1142119430434451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,64.55000305175781,65.62000274658203,64.2300033569336,65.4000015258789,57.7991943359375,2998500,PAYX,1.0259999002092963,1.033847660251198,0.9744233522918068,1.0327543330408862,-0.0067544328315898,-0.0445712933448427,-0.1217054464432628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,65.4000015258789,65.54000091552734,64.36000061035156,64.47000122070312,56.97727584838867,2540800,PAYX,1.0522120309842142,1.0160074305125162,1.0008734454181307,1.0448229351223306,0.0073890958618836,-0.0301035030599625,-0.1095160469767362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,64.01000213623047,64.11000061035156,63.5099983215332,63.790000915527344,56.81695556640625,1460500,PAYX,1.048283280820807,1.0142948031397945,1.0092746020202197,1.0378093145840102,0.0104739662367967,-0.0393615652746968,-0.0983053491082037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,63.869998931884766,64.27999877929688,63.560001373291016,64.13999938964844,57.12869644165039,1637000,PAYX,1.05410042571604,1.0167695594501716,1.0067780697645456,1.0388512590749122,0.0152491666411278,-0.0378144589016782,-0.1026645364945229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,64.31999969482422,64.66999816894531,63.540000915527344,64.54000091552734,57.48497009277344,1996300,PAYX,1.052680475720901,0.9655166715994198,1.012192571141138,1.0310647944789963,0.0216156812419046,-0.0525296705205796,-0.0923094401444442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,64.41999816894531,64.43000030517578,63.93000030517578,63.9900016784668,56.99508666992188,1567100,PAYX,1.0690732565330647,1.010022809840358,1.0318529916497778,1.0262436118253355,0.0428296447077289,-0.0156135957273944,-0.0759573270395883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,63.70000076293945,64.06999969482422,63.47999954223633,64.0,57.003997802734375,1397200,PAYX,1.0707810934912712,1.0182069423156508,1.0231155111041397,1.0311845275729687,0.0395965659183024,-0.0179039868867936,-0.082612773231967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,64.12999725341797,64.37999725341797,63.81999969482422,64.2699966430664,57.24447250366211,1703800,PAYX,1.0737516488913486,1.0129891488871836,1.0251436480490357,1.0414917955670933,0.0322598533242552,-0.0329206611404824,-0.0866827110460344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,64.1500015258789,64.5999984741211,64.08999633789062,64.55000305175781,57.49388122558594,1097200,PAYX,1.0692484366038657,1.0201430152824411,1.0254205305368826,1.0390384642435906,0.0302099723602751,-0.0408617478152975,-0.089232774864469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
