,2021-07-31,2021-04-30,2021-01-31,2020-10-31
Investments,42601000.0,-244699000.0,-3147119000.0,-415521000.0
Change To Liabilities,75089000.0,-5355000.0,202070000.0,64021000.0
Total Cashflows From Investing Activities,36038000.0,-264069000.0,-3161607000.0,-433635000.0
Total Cash From Financing Activities,24463000.0,67800000.0,22278000.0,4254420000.0
Change To Operating Activities,-12785000.0,-83506000.0,-29140000.0,-35553000.0
Issuance Of Stock,24463000.0,67800000.0,22278000.0,4252648000.0
Net Income,-189719000.0,-203220000.0,-198935000.0,-168889000.0
Change In Cash,54586000.0,-174396000.0,-3119726000.0,3801031000.0
Effect Of Exchange Rate,196000.0,19000.0,-11000.0,-11000.0
Total Cash From Operating Activities,-6111000.0,21854000.0,19614000.0,-19754000.0
Depreciation,5384000.0,4684000.0,3215000.0,2849000.0
Change To Account Receivables,-71283000.0,127179000.0,-125510000.0,-17908000.0
Change To Netincome,178362000.0,173756000.0,160306000.0,128559000.0
Capital Expenditures,-3497000.0,-6430000.0,-11019000.0,-17270000.0
Other Cashflows From Financing Activities,,,,1772000.0
