,2021-07-03,2020-06-27,2019-06-29,2018-06-30
Investments,71200000.0,-917800000.0,-18100000.0,-33800000.0
Change To Liabilities,-34000000.0,-11700000.0,-10600000.0,4800000.0
Total Cashflows From Investing Activities,1000000.0,-987700000.0,-779700000.0,-127000000.0
Net Borrowings,-500000.0,532200000.0,479500000.0,-6400000.0
Total Cash From Financing Activities,-263400000.0,328800000.0,485100000.0,3800000.0
Change To Operating Activities,5900000.0,8100000.0,8100000.0,21900000.0
Issuance Of Stock,12800000.0,10600000.0,9700000.0,10900000.0
Net Income,397300000.0,135500000.0,-36400000.0,248100000.0
Change In Cash,476300000.0,-134600000.0,35300000.0,124400000.0
Repurchase Of Stock,-275700000.0,-214000000.0,-2400000.0,-2400000.0
Total Cash From Operating Activities,738700000.0,524300000.0,330100000.0,247500000.0
Depreciation,177100000.0,203500000.0,157500000.0,77200000.0
Change To Inventory,-6600000.0,32700000.0,40600000.0,-7700000.0
Change To Account Receivables,20200000.0,5000000.0,27700000.0,-30800000.0
Change To Netincome,102600000.0,80300000.0,138400000.0,-75400000.0
Capital Expenditures,-94800000.0,-90000000.0,-167300000.0,-93200000.0
Effect Of Exchange Rate,,,-200000.0,100000.0
Other Cashflows From Financing Activities,,,-1700000.0,-700000.0
