,2020-11-30,2019-11-30,2018-11-30,2017-11-30
Intangible Assets,3355400000.0,2923400000.0,2916900000.0,3071100000.0
Total Liab,8149700000.0,6905400000.0,7074200000.0,7814900000.0
Total Stockholder Equity,3926100000.0,3444200000.0,3170900000.0,2559900000.0
Minority Interest,13900000.0,12500000.0,11300000.0,11000000.0
Other Current Liab,117700000.0,86000000.0,,4700000.0
Total Assets,12089700000.0,10362100000.0,10256400000.0,10385800000.0
Common Stock,1981300000.0,1888600000.0,1770600000.0,1672900000.0
Other Current Assets,60900000.0,54700000.0,51700000.0,49400000.0
Retained Earnings,2415600000.0,2055800000.0,1760200000.0,1166500000.0
Other Liab,1245900000.0,1125200000.0,1019600000.0,1423700000.0
Good Will,4986300000.0,4505200000.0,4527900000.0,4490100000.0
Treasury Stock,-470800000.0,-500200000.0,-359900000.0,-279500000.0
Other Assets,176300000.0,120300000.0,102200000.0,107900000.0
Cash,423600000.0,155400000.0,96600000.0,186800000.0
Total Current Liabilities,3046500000.0,2154400000.0,2001700000.0,1947300000.0
Short Long Term Debt,256800000.0,90900000.0,83500000.0,328100000.0
Other Stockholder Equity,-470800000.0,-500200000.0,-359900000.0,-279500000.0
Property Plant Equipment,1165200000.0,952600000.0,941500000.0,809100000.0
Total Current Assets,2083600000.0,1550200000.0,1479900000.0,1617000000.0
Long Term Investments,322900000.0,310400000.0,288000000.0,290600000.0
Net Tangible Assets,-4415600000.0,-3984400000.0,-4273900000.0,-5001300000.0
Net Receivables,528500000.0,502900000.0,518100000.0,555100000.0
Long Term Debt,3630000000.0,3494900000.0,3914300000.0,4443900000.0
Inventory,1032600000.0,801200000.0,786300000.0,793300000.0
Accounts Payable,1032300000.0,846900000.0,710000000.0,639900000.0
