Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Long Term Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Dividends Paid,Other Cashflows From Financing Activities
2020-11-12,22.209999084472656,22.46999931335449,21.61000061035156,21.979999542236328,21.979999542236328,937000,LESL,0.9504094551734014,1.123293951240254,1.321201161070302,1.1099785439559162,-0.1595690887825148,-0.1072111924881424,0.0095496177270333,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-11-13,22.09000015258789,22.350000381469727,21.3799991607666,21.780000686645508,21.780000686645508,412800,LESL,1.0353534676831837,1.1267217695991232,1.3549127317969285,1.0836109391783006,-0.0482574714951169,-0.0713149004830828,0.0599092436958996,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-11-16,21.950000762939453,22.44499969482422,21.5,21.690000534057617,21.690000534057617,281800,LESL,1.090364178709681,1.1065006643183444,1.3365605835554544,1.0745618956570646,0.0158022830526163,-0.0682293436686904,0.0597051873557892,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-11-17,21.57999992370605,22.200000762939453,21.3799991607666,21.5,21.5,564400,LESL,1.069767441860465,1.1111627623092295,1.3562790626703307,1.0716898328073,-0.0019223909468351,-0.0839778685289338,0.0818630276155278,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-11-18,21.489999771118164,22.13999938964844,21.06999969482422,21.5,21.5,1032100,LESL,1.0953488017237465,1.082790729611419,1.3534883898358012,1.0797196178315844,0.015629183892162,-0.0908896444439266,0.0563952265988136,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-11-19,21.420000076293945,22.30500030517578,21.36000061035156,21.90999984741211,21.90999984741211,1200900,LESL,1.179826588840574,1.1081698245430764,1.3354632785329696,1.0747387601086344,0.1050878287319394,-0.0509642522149162,0.0471444069954583,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-11-20,21.76000022888184,22.32999992370605,21.559999465942383,22.0,22.0,411200,LESL,1.280454548922452,1.1040909507057883,1.3686363913796162,1.0823666585670508,0.1980878903554011,-0.088699865772986,0.0848954834423725,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-11-23,22.100000381469727,22.100000381469727,20.07999992370605,20.520000457763672,20.520000457763672,1426700,LESL,1.3391812343668523,1.169590617183426,1.450292376461534,1.0655008807234645,0.273680353643388,0.0077855700792763,0.1843761637393943,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-11-24,20.31999969482422,20.850000381469727,19.14999961853028,19.739999771118164,19.739999771118164,1451300,LESL,1.3601824059164525,1.128166196351592,1.5830800588823846,1.0462667827802716,0.3139156231361808,-0.0027547666761726,0.3345626808828421,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-11-25,19.84000015258789,20.100000381469727,19.6299991607666,19.989999771118164,19.989999771118164,1690900,LESL,1.3971986305637405,1.0470235390105278,1.501750915532125,1.0403610731589388,0.3568375574048017,-0.0650214256949655,0.2421086063684998,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-11-27,20.040000915527344,20.209999084472656,19.545000076293945,20.0,20.0,494100,LESL,1.3729999542236329,1.125500011444092,1.386999988555908,1.0432249427155542,0.3297750115080786,-0.0053917279958173,0.1396766983894823,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-11-30,20.25,20.799999237060547,19.729999542236328,20.690000534057617,20.690000534057617,955200,LESL,1.3412276115856538,1.061382238648303,1.3131947498778291,1.057318771652863,0.2839088399327909,-0.0911839237478517,0.0552579968611965,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-12-01,20.64999961853028,21.200000762939453,20.239999771118164,20.8799991607666,20.8799991607666,1124500,LESL,1.2763410291991522,1.1178161441904468,1.2969349143743845,1.0299227666019029,0.2464182625972493,-0.036248342319507,0.0423131258902744,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-12-02,20.809999465942383,21.25,20.31999969482422,21.0,21.0,661800,LESL,1.2514286041259766,1.148095267159598,1.2980952489943731,1.0415781929012056,0.209850411224771,-0.0153872082201609,0.0535306119452241,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-12-03,20.979999542236328,20.979999542236328,20.39999961853028,20.63999938964844,20.63999938964844,1195700,LESL,1.2315891874029228,1.1753876427461976,1.3120155389775572,1.0581536374396452,0.1734355499632776,0.0044416259037005,0.0795687810285614,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-12-04,20.75,21.200000762939453,19.75,19.84000015258789,19.84000015258789,1105400,LESL,1.2908266337392664,1.1960685161154616,1.331149175619701,1.055411022203609,0.2354156115356573,0.0371295298357992,0.1263596753040743,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-12-07,19.920000076293945,20.39999961853028,19.88800048828125,20.14999961853028,20.14999961853028,848200,LESL,1.305210904960744,1.173697273759814,1.246650189319737,1.0603009546150792,0.2449099503456648,-0.0006240135416293,0.0504274255021923,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-12-08,20.049999237060547,20.440000534057617,20.01499938964844,20.100000381469727,20.100000381469727,425400,LESL,1.360696510567423,1.1407960134326685,1.2721392641562983,1.055428864375226,0.305267646192197,-0.0141374148472572,0.1001200188492814,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-12-09,20.1299991607666,20.5,19.809999465942383,20.38999938964844,20.38999938964844,413300,LESL,1.3457577908505631,1.13045610235587,1.2805297396726278,1.0711936781318203,0.2745641127187428,-0.036841810768611,0.080438773993654,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-12-10,20.299999237060547,20.850000381469727,20.100000381469727,20.32999992370605,20.32999992370605,386400,LESL,1.3477619144789157,1.1269060468956331,1.3226758234412497,1.062316503263218,0.2854454112156976,-0.0160360392417353,0.1235529962856107,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-12-11,20.100000381469727,20.76000022888184,20.030000686645508,20.309999465942383,20.309999465942383,541600,LESL,1.3589365390064074,1.1614968376609611,1.3318562259157316,1.073775639924845,0.2851608990815624,0.0112722392151212,0.1267561465142068,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-12-14,20.51000022888184,20.61000061035156,19.90999984741211,20.450000762939453,20.450000762939453,806800,LESL,1.360880141097159,1.1628361760132964,1.3525671792413323,1.0697624410001334,0.2911177000970255,0.0068459545831098,0.1311091573127316,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-12-15,20.59000015258789,21.57999992370605,20.077999114990234,20.88999938964844,20.88999938964844,708400,LESL,1.4107228422398934,1.1249401956251317,1.3221637935001498,1.0593177594136232,0.3514050828262702,0.013849046658106,0.1110943998679419,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-12-16,21.32999992370605,22.65999984741211,20.940000534057617,22.549999237060547,22.549999237060547,879200,LESL,1.2474501158534594,1.0186252811753391,1.2017738934966935,1.0685424132795076,0.1789077025739518,-0.0818425368082513,-0.0059091042650096,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-12-17,22.770000457763672,24.25,22.690000534057617,23.64999961853028,23.64999961853028,1194200,LESL,1.2071881478886377,0.9606765192314374,1.1551797097458902,1.0520021356846316,0.155186012204006,-0.1477705791782783,-0.0381859014486649,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-12-18,23.46999931335449,24.280000686645508,22.549999237060547,23.0,23.0,5655000,LESL,1.2295652472454568,0.9508696017058,1.1952173813529636,1.0541479277304715,0.175417319514985,-0.1777954698997987,-0.001314651352146,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-12-21,24.799999237060547,24.850000381469727,22.479999542236328,23.549999237060547,23.549999237060547,841100,LESL,1.2450106430867074,0.9167728599588142,1.1749469627476576,1.057296658195766,0.1877139848909415,-0.2036167358335517,-0.0331865161305202,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-12-22,23.600000381469727,25.93000030517578,23.07999992370605,25.850000381469727,25.850000381469727,1172400,LESL,1.1752417296884898,0.9121856702411928,1.054545447837705,1.051384072668894,0.1238576570195957,-0.2132092168222605,-0.1509933196122659,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
