,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Capital Surplus,424758000.0,405353000.0,415281000.0,422208000.0
Total Liab,908528000.0,716907000.0,384062000.0,361548000.0
Total Stockholder Equity,388794000.0,275326000.0,316237000.0,252959000.0
Other Current Liab,67252000.0,61938000.0,62637000.0,58152000.0
Total Assets,1297322000.0,992233000.0,700299000.0,614507000.0
Common Stock,778000.0,773000.0,780000.0,771000.0
Retained Earnings,-39727000.0,-133664000.0,-101326000.0,-172391000.0
Other Liab,937000.0,429000.0,827000.0,14496000.0
Treasury Stock,2985000.0,2864000.0,1502000.0,2371000.0
Other Assets,73457000.0,74322000.0,48006000.0,64833000.0
Cash,462102000.0,90447000.0,167457000.0,137700000.0
Total Current Liabilities,496274000.0,344344000.0,357539000.0,138194000.0
Deferred Long Term Asset Charges,10052000.0,7217000.0,17138000.0,18984000.0
Short Long Term Debt,295095000.0,192280000.0,188208000.0,4638000.0
Other Stockholder Equity,2985000.0,2864000.0,1502000.0,2371000.0
Property Plant Equipment,485865000.0,485495000.0,148089000.0,131325000.0
Total Current Assets,726852000.0,404310000.0,474008000.0,390982000.0
Long Term Investments,11148000.0,28106000.0,30196000.0,27367000.0
Net Tangible Assets,388794000.0,275326000.0,316237000.0,252959000.0
Short Term Investments,131295000.0,160034000.0,191686000.0,159744000.0
Net Receivables,52007000.0,124771000.0,78925000.0,65245000.0
Long Term Debt,21700000.0,22098000.0,25696000.0,208858000.0
Inventory,8386000.0,8252000.0,7753000.0,8332000.0
Accounts Payable,7274000.0,9282000.0,12198000.0,12727000.0
