Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Good Will,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Other Cashflows From Financing Activities,Change To Netincome,Investments,Net Borrowings,Change To Operating Activities,Effect Of Exchange Rate,Dividends Paid,Change To Account Receivables,Capital Expenditures
2017-10-13,128.6699981689453,130.24000549316406,128.6699981689453,129.52999877929688,119.91764831542967,122400,CPA,0.9539102240854124,1.068458744283409,0.8860306940276678,1.0098252549340063,-0.0559150308485941,-0.039790754103866,-0.1908599098159492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,129.60000610351562,130.2100067138672,127.62999725341795,129.3000030517578,119.70471954345705,179000,CPA,0.977958228895374,1.0685703836796796,0.8732827926587595,1.0047827275420922,-0.0268244986467182,-0.046491381462028,-0.2123112047014469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,130.0800018310547,130.1999969482422,125.70999908447266,126.5999984741211,117.20507049560548,193900,CPA,1.0105056513987518,1.0789690191633377,0.9342763907208442,1.016827126331923,-0.0063214749331712,-0.0420267510059786,-0.152661895593956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,126.83999633789062,127.86000061035156,125.93000030517578,127.44000244140624,117.98274993896484,167400,CPA,1.0340550955155556,1.0799843639210087,0.9305006034892768,1.016900814218988,0.0171542812965677,-0.0365993601762977,-0.1454947409353785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,127.2699966430664,127.69000244140624,124.75,126.23999786376952,116.87179565429688,161000,CPA,1.0671736749132754,1.0909673978465424,0.9339744050051508,1.0195478153138224,0.0476258595994529,-0.0255835044926591,-0.1438591363126733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,126.1999969482422,127.66999816894533,125.56999969482422,125.88999938964844,116.54776763916016,171600,CPA,1.0936530535280848,1.0988728900195983,0.9467808280738818,1.0187296628598663,0.0749233906682185,-0.0180526357579462,-0.1186931811505823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,125.77999877929688,127.1500015258789,125.4499969482422,126.76000213623048,117.35321807861328,190400,CPA,1.0639789916876012,1.0718159560949,0.9262306864101878,1.0231439317955078,0.0408350598920934,-0.0424221968697819,-0.1422264654554007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,126.93000030517578,127.9499969482422,125.33000183105467,127.31999969482422,117.87164306640624,141600,CPA,1.0506597809972924,1.0617309545471258,0.9245415048293584,1.023176662025299,0.027483118971993,-0.0390619292992686,-0.1548393154684948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,127.62999725341795,128.0,125.66999816894533,126.83000183105467,117.41800689697266,232500,CPA,1.0342190195808203,1.09675428143847,0.9212509274562996,1.028738706809164,0.0054803127716562,-0.0114595401160955,-0.1725703348290049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,127.62999725341795,129.0,125.30999755859376,125.6999969482422,116.3718719482422,231800,CPA,1.0759746186576966,1.0975739086115903,0.935893334165514,1.0357335667629224,0.0402410518947742,-0.006794622075851,-0.1551287001553472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,125.30999755859376,126.25,120.22000122070312,122.5500030517578,113.45562744140624,468000,CPA,1.1074876927057866,1.084922750916289,0.9488832384632064,1.0327543330408862,0.0747333596649004,0.0065037973202484,-0.1472455602718632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,122.13999938964844,124.87999725341795,121.4499969482422,124.47000122070312,115.233154296875,172900,CPA,1.084102718249134,1.0241574990201168,0.9490444814034046,1.0448229351223306,0.0392797831268034,-0.0219534345523619,-0.1613450109914623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,124.5999984741211,124.73999786376952,122.47000122070312,123.19000244140624,114.04813385009766,218500,CPA,1.089653241187738,1.0537367017744972,0.9365595931690082,1.0378093145840102,0.0518439266037278,8.033336000590197e-05,-0.1710203579594152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,123.88999938964844,125.72000122070312,123.62000274658205,124.06999969482422,114.8628158569336,187200,CPA,1.0920557605664292,1.0451282966880964,0.9269803276573916,1.0388512590749122,0.053204501491517,-0.0094557216637534,-0.1824622786016769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,124.4800033569336,125.61000061035156,123.52999877929688,124.11000061035156,114.89986419677734,120800,CPA,1.0965649423926913,1.0147317872890418,0.9314926041597844,1.0310647944789963,0.0655001479136949,-0.0033145548309576,-0.1730094071257977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,124.41999816894533,125.04000091552734,121.70999908447266,123.77999877929688,114.59434509277344,160500,CPA,1.090146077492109,1.018818304260089,0.9366742320795252,1.0262436118253355,0.0639024656667732,-0.0068181013076635,-0.171136086609841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,124.01000213623048,126.3499984741211,123.36000061035156,126.06999969482422,116.71442413330078,173200,CPA,1.0738536747925038,1.0194549703349978,0.9188570683749168,1.0311845275729687,0.042669147219535,-0.0166559588674466,-0.1868712159611899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,125.12999725341795,125.54000091552734,122.2300033569336,122.38999938964844,113.30751037597656,194100,CPA,1.1047451149861407,1.0529012603624617,0.9377199870558024,1.0414917955670933,0.0632533194190474,0.0069914503347956,-0.1741063720392677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,123.02999877929688,123.9800033569336,121.08999633789062,122.12000274658205,113.05754852294922,299300,CPA,1.1123753338607307,1.0737563719411156,0.9400417540591842,1.0390384642435906,0.0733368696171401,0.012751608843377,-0.1746115513421674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,128.4600067138672,130.2100067138672,123.97000122070312,124.31999969482422,115.0942840576172,693800,CPA,1.087109209434828,1.0571814065802188,0.9284538048705662,1.0401272810196784,0.0469819284151495,-0.0183934461538735,-0.1842251879557572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,124.58999633789062,125.52999877929688,122.12000274658205,122.98999786376952,113.86297607421876,397400,CPA,1.0936327244092967,1.068286589716279,0.9240112466638184,1.0393664161720684,0.0542663082372283,-0.0076066589241388,-0.1893267136911096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,122.9800033569336,124.8499984741211,122.9800033569336,123.12000274658205,113.98332977294922,228100,CPA,1.0884757674067838,1.0743460033495262,0.928625411085378,1.0305050740272153,0.0579706933795685,0.0076787885832054,-0.1830071497452288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,123.12000274658205,124.0500030517578,122.43000030517578,123.55999755859376,114.3906707763672,250700,CPA,1.086308828663038,1.0782518911303325,0.9380143841822816,1.043144349882203,0.0431644787808349,0.0133111086875101,-0.1756378366559693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,122.37000274658205,126.76000213623048,122.37000274658205,126.4499969482422,117.06621551513672,278500,CPA,1.076034161136692,1.0889168301333745,0.8900039318036383,1.0570826794517585,0.0189514816849334,0.0209671118597774,-0.2206241676270095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,127.44000244140624,128.77000427246094,126.16000366210938,127.93000030517578,118.43638610839844,373600,CPA,1.0800136874638215,1.0969921205609954,0.8880001113137118,1.0412088647392546,0.0388048227245669,0.0265129082233772,-0.2242145994494363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,128.02999877929688,131.8699951171875,127.7699966430664,131.77999877929688,122.00066375732422,313400,CPA,1.054489026895408,1.060517466496978,0.8576449650553742,1.0392013474275237,0.0152876794678842,-0.0148035811819873,-0.2422944068623015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,132.0,134.91000366210938,131.44000244140625,134.72000122070312,124.72250366210938,503500,CPA,1.016921843340208,1.0196089610064532,0.827041085104212,1.0381241126825425,-0.0212022693423343,-0.0381005996224055,-0.2801268666849197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,135.75,138.69000244140625,135.50999450683594,137.67999267578125,127.46282196044922,437900,CPA,0.9874630741828764,0.9930868298173312,0.8167433190555203,1.03199537924298,-0.0445323050601037,-0.0495147099861155,-0.2888261461638842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,137.0399932861328,137.14999389648438,134.8000030517578,134.8699951171875,124.86135864257812,244200,CPA,1.0173564698345845,1.0125848200286598,0.8214321939592667,1.0328322263084138,-0.0154757564738292,-0.0219188262897198,-0.2881918447367436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,135.5,135.5,132.57000732421875,133.77000427246094,123.8429946899414,143600,CPA,1.0204603166183772,1.016144983082855,0.8119449008889594,1.032019884081241,-0.0115595674628634,-0.0265660389118536,-0.3050801706002768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,133.11000061035156,133.5500030517578,130.00999450683594,131.1699981689453,121.4359359741211,504600,CPA,1.0462070041366849,1.0398358318489005,0.8072756351114929,1.0369551897736955,0.0092518143629891,-0.0171954049414677,-0.3097918603743066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,132.27999877929688,136.82000732421875,132.17999267578125,135.25,125.2131805419922,418400,CPA,0.9967283579237604,1.0068214352695128,0.7625599700510761,1.020376345675996,-0.0236479877522356,-0.0465917444838714,-0.3488392799800586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,134.7100067138672,136.27999877929688,134.25,134.97000122070312,125.65071105957033,367800,CPA,1.021115785804974,0.9921302618388526,0.7769650664964913,1.026253639124301,-0.0051378533193269,-0.0619230928163572,-0.3353191969457259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,134.77000427246094,135.13999938964844,133.22000122070312,134.19000244140625,124.92457580566406,334100,CPA,1.0201207222570945,1.0067470520847723,0.779591372088896,1.0246409570196735,-0.004520234762579,-0.0426781303890759,-0.3312103298450392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,134.22000122070312,135.49000549316406,132.99000549316406,133.49000549316406,124.27291870117188,246500,CPA,1.009438936195031,1.0182841479062172,0.7832235230558608,1.029880242563007,-0.020441306367976,-0.0499561277851243,-0.3259404076125298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,135.36000061035156,136.25,132.88999938964844,134.74000549316406,125.43659973144533,329600,CPA,0.995546925758456,1.0233286739078946,0.7614276453592936,1.036157586789428,-0.0406106610309718,-0.047282624045664,-0.3559830770958163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,135.3300018310547,136.07000732421875,133.32000732421875,135.33999633789062,125.9951629638672,212800,CPA,0.9747303541301252,1.0382009972122574,0.7497324462388607,1.0465343935592823,-0.0718040394291571,-0.0332086578129489,-0.3752927628160031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,135.80999755859375,135.88999938964844,133.57000732421875,134.19000244140625,124.92457580566406,184700,CPA,0.977568984801254,1.0359979172002831,0.7560064013234549,1.048372731047773,-0.070803746246519,-0.0331414273860402,-0.371975953757591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,133.22000122070312,134.97999572753906,132.83999633789062,134.6300048828125,125.33421325683594,270400,CPA,0.98061335762061,1.018856687253307,0.749542087360905,1.0387885930282448,-0.0581752354076348,-0.0381621256554671,-0.3650689154221017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,134.82000732421875,136.00999450683594,134.27000427246094,134.4600067138672,125.17591857910156,109900,CPA,1.0241708172178094,1.0227648369378592,0.75471470875522,1.0447156071702373,-0.0205447899524278,-0.0342172003534253,-0.359111158949049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,134.47999572753906,135.3800048828125,133.94000244140625,135.08999633789062,125.7624282836914,357200,CPA,1.043822854654893,1.0191124897195347,0.7442117727607848,1.0484619827112251,-0.004639128056332,-0.0255110301151162,-0.3602394186801344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,135.16000366210938,135.91000366210938,133.83999633789062,134.39999389648438,125.12005615234376,226000,CPA,1.0271578761999582,1.0268160414289595,0.738749148157019,1.0415757419863072,-0.0144178657863489,-0.0219711654196335,-0.3687473237724159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,134.8000030517578,135.0399932861328,133.6199951171875,133.75999450683594,124.52427673339844,258700,CPA,1.034688780776155,1.024279842854085,0.7227179783215492,1.0495576207370112,-0.0148688399608563,-0.0245959493013043,-0.3677762332165513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,134.5800018310547,134.5800018310547,132.5500030517578,133.27000427246094,124.0680923461914,421200,CPA,1.0257372268707632,1.0029734618803898,0.7229395690638699,1.0539026313731312,-0.028165404502368,-0.0277530308544853,-0.3775125952477952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,133.8000030517578,134.2899932861328,131.13999938964844,133.47999572753906,124.26359558105467,306900,CPA,1.031090878526436,0.9779458182537528,0.7053112212952798,1.0520989179928428,-0.0210080394664067,-0.0227773793590184,-0.3685233402763196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,134.0500030517578,136.13999938964844,133.25999450683594,135.30999755859375,125.96724700927734,342200,CPA,1.0154458490420109,0.9668767294383868,0.7065675096250759,1.049480051520865,-0.0340342024788542,-0.049016758968598,-0.3648248662883246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,135.57000732421875,137.88999938964844,135.3000030517578,137.39999389648438,127.91291809082033,297700,CPA,0.9886463528556522,0.933344435297518,0.6985515515452227,1.0585213557872055,-0.0698750029315535,-0.0712625329948659,-0.3790231619219313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,138.0,138.61000061035156,136.82000732421875,138.19000244140625,128.6483612060547,270200,CPA,0.9904481017243424,0.928664282082324,0.6962464798480008,1.0561912314345747,-0.0657431297102323,-0.0734630981611333,-0.3842095760824653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,138.72000122070312,138.72000122070312,136.19000244140625,136.24000549316406,126.83303833007812,146000,CPA,1.0052847465090176,0.9502298448171528,0.7158909328896444,1.054691754118366,-0.0494070076093484,-0.0637665435912487,-0.3624995087872634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,136.63999938964844,136.67999267578125,134.49000549316406,135.1999969482422,125.86483001708984,115300,CPA,1.017529537310678,0.9368446638870292,0.7277001676935483,1.0628648969920689,-0.0453353596813905,-0.054293236318246,-0.3604426466653762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,135.11000061035156,137.3800048828125,134.7899932861328,136.4499969482422,127.02851104736328,155200,CPA,0.9901796895725562,0.9412440845673312,0.7301778913615059,1.054562443450246,-0.0643827538776898,-0.0601672794243607,-0.3667783462614992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,136.3000030517578,136.3800048828125,135.3300018310547,135.75,126.37686157226562,210600,CPA,0.9902759931680268,0.9580339676468932,0.7405187416824978,1.0427572783556516,-0.0524812851876247,-0.0539137547622763,-0.3637621314091778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,136.35000610351562,136.75999450683594,135.27000427246094,136.47000122070312,127.04712677001952,131100,CPA,1.013629391362321,0.9581421112408294,0.7314087928043186,1.039387058829826,-0.0257576674675048,-0.0576018547172024,-0.3705046057737363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,136.39999389648438,136.8800048828125,133.91000366210938,134.05999755859375,124.80352783203124,168200,CPA,1.0234224349698084,0.9243160392237606,0.709826504647686,1.0452598484191695,-0.021837413449361,-0.0757286994168919,-0.3919544886570835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,134.97000122070312,137.82000732421875,133.9199981689453,137.82000732421875,128.30392456054688,201600,CPA,0.959367313605262,0.9092494332538188,0.7084199418542562,1.0173995405954512,-0.0580322269901892,-0.0842591854748342,-0.3921758681020709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,137.49000549316406,137.9199981689453,136.60000610351562,136.88999938964844,127.43814849853516,235500,CPA,0.9260719847184792,0.9059422795350432,0.7216062096414939,0.9765980219270426,-0.0505260372085634,-0.0980065127888122,-0.3738422512440202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,137.94000244140625,137.94000244140625,134.55999755859375,134.75,125.4459228515625,211900,CPA,0.9579960964450064,0.9001633455067032,0.7229787802886772,0.9849127815791188,-0.0269166851341124,-0.0981935908122889,-0.3666160794945202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,135.5399932861328,135.64999389648438,133.4600067138672,134.13999938964844,124.87802124023438,192200,CPA,0.9613091070558843,0.92639081642902,0.73390439840831,0.9789917900086822,-0.0176826829527978,-0.0732360026526351,-0.3559849724800885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,133.47999572753906,133.97000122070312,130.8000030517578,131.9199981689453,122.81130981445312,298600,CPA,0.9493632527152056,0.924814706030717,0.762940758858539,0.942840182406444,0.0065230703087616,-0.0669097784435998,-0.3244092467945155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,131.97000122070312,132.27999877929688,131.0399932861328,131.17999267578125,122.12239074707033,191200,CPA,0.9560148276741434,0.931335918813636,0.7541762495575325,0.9530778204901076,0.0029370071840356,-0.0698883282337791,-0.3351215687933456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,131.5800018310547,132.14999389648438,130.3699951171875,132.02000427246094,122.90440368652344,437300,CPA,0.968110956349136,0.92487643492968,0.7453820848867296,0.966664672858564,0.001446283490572,-0.0883981430665282,-0.3404029545729194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,133.30999755859375,138.5800018310547,133.30999755859375,137.7100067138672,128.20152282714844,370700,CPA,0.9305788094596228,0.9018634068948196,0.7101642918821706,0.9609362737659176,-0.0303574643062948,-0.1030103629533311,-0.3649173143245504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,138.75,141.33999633789062,138.19000244140625,141.00999450683594,131.27369689941406,244800,CPA,0.9247569466682738,0.8609865476064414,0.6845524541990593,0.9729510699723092,-0.0481941233040355,-0.1337386763979134,-0.3787125774463202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,141.2100067138672,141.2100067138672,137.94000244140625,138.0500030517578,128.51805114746094,176400,CPA,0.9467583426842128,0.8639189111052828,0.7036390602903464,0.9917823196316324,-0.0450239769474197,-0.1323940959637114,-0.3785692298284449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,138.63999938964844,138.9499969482422,137.19000244140625,138.39999389648438,128.8438720703125,155100,CPA,0.9440750922084457,0.8532259691953209,0.715712160429905,0.9854883712686996,-0.0414132790602538,-0.1346938281649351,-0.3601162148584775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,138.02000427246094,138.99000549316406,136.6300048828125,136.6999969482422,127.26126098632812,153400,CPA,0.9622530363202584,0.8425591179293911,0.7275809771331458,0.981540936006692,-0.0192878996864336,-0.1372472853247344,-0.3379369261955902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,137.61000061035156,138.2100067138672,136.57000732421875,137.6300048828125,128.12705993652344,265600,CPA,0.9626534562908966,0.8292605575724952,0.7135988310020263,0.9694690060853024,-0.0068155497944059,-0.1424514751036727,-0.3322165323467096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,137.4600067138672,137.77000427246094,136.11000061035156,137.39999389648438,127.91291809082033,232000,CPA,0.9965793464577476,0.8172440542957623,0.7186324877271006,0.962138874344328,0.0344404721134197,-0.1559925456659774,-0.3308117328615321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,137.66000366210938,138.14999389648438,135.66000366210938,135.83999633789062,126.46063995361328,172800,CPA,1.0273851405171588,0.8658973280301487,0.7073951963533537,0.9712482450100663,0.0561368955070923,-0.103033856808447,-0.3348595087834204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,135.1999969482422,137.14999389648438,134.25,136.8699951171875,127.41952514648438,358600,CPA,1.015416080778237,0.8615871067901264,0.6894726058089955,0.9795485186833895,0.0358675620948475,-0.1013243420209619,-0.3640565023025994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
