,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,0.0,0.0,-82626000.0,0.0
Total Cashflows From Investing Activities,-33079000.0,-86697000.0,-91428000.0,45676000.0
Total Cash From Financing Activities,-54519000.0,162325000.0,-47553000.0,-112043000.0
Net Income,28073000.0,-110733000.0,-177260000.0,-118057000.0
Change In Cash,62963000.0,74736000.0,-103198000.0,-85033000.0
Total Cash From Operating Activities,150561000.0,-892000.0,80575000.0,-18666000.0
Depreciation,-59450000.0,59450000.0,259336000.0,259336000.0
Other Cashflows From Investing Activities,-33079000.0,-86697000.0,2333000.0,45676000.0
Other Cashflows From Financing Activities,-54519000.0,162325000.0,-141162000.0,-112043000.0
Change To Netincome,99278000.0,50391000.0,457516000.0,-18666000.0
Investments,,,-63943000.0,-63943000.0
Net Borrowings,,,127599000.0,127599000.0
Change To Operating Activities,,,-16932000.0,-16932000.0
Effect Of Exchange Rate,,,-44792000.0,-44792000.0
Dividends Paid,,,-33990000.0,-33990000.0
Change To Account Receivables,,,70343000.0,70343000.0
Capital Expenditures,,,-44065000.0,-44065000.0
