,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,33699000.0,44418000.0,55925000.0,63218000.0
Capital Surplus,5475889000.0,4787932000.0,4129082000.0,3381090000.0
Total Liab,3988562000.0,3811141000.0,3250470000.0,2728835000.0
Total Stockholder Equity,5015778000.0,4485385000.0,3863501000.0,3170942000.0
Deferred Long Term Liab,1100000.0,2100000.0,3100000.0,1700000.0
Other Current Liab,96201000.0,83938000.0,77254000.0,60068000.0
Total Assets,9004340000.0,8296526000.0,7113971000.0,5899777000.0
Common Stock,2661000.0,2398000.0,2211000.0,1938000.0
Other Current Assets,32499000.0,11928000.0,15759000.0,25782000.0
Treasury Stock,-462772000.0,-304945000.0,-267792000.0,-212086000.0
Other Assets,395138000.0,243347000.0,181463000.0,152547000.0
Cash,166381000.0,99753000.0,27511000.0,42937000.0
Total Current Liabilities,230051000.0,190752000.0,190158000.0,131934000.0
Other Stockholder Equity,-462772000.0,-304945000.0,-267792000.0,-212086000.0
Property Plant Equipment,7993693000.0,7488112000.0,6612030000.0,5453598000.0
Total Current Assets,581810000.0,520649000.0,264553000.0,230414000.0
Net Tangible Assets,4982079000.0,4440967000.0,3807576000.0,3107724000.0
Net Receivables,382930000.0,408968000.0,221283000.0,161695000.0
Long Term Debt,3722246000.0,3591042000.0,3060312000.0,2596901000.0
