,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-304728000.0,-131178000.0,-313859000.0,-184083000.0
Net Borrowings,320024000.0,-21686000.0,147577000.0,-608974000.0
Total Cash From Financing Activities,266953000.0,-14670000.0,196019000.0,-482546000.0
Change To Operating Activities,8453000.0,422000.0,13971000.0,10167000.0
Issuance Of Stock,56309000.0,116063000.0,148320000.0,218414000.0
Net Income,62431000.0,54960000.0,54724000.0,54630000.0
Change In Cash,103628000.0,-21959000.0,15094000.0,-551815000.0
Repurchase Of Stock,-539000.0,-8806000.0,-113000.0,-113000.0
Total Cash From Operating Activities,141403000.0,123889000.0,132934000.0,114814000.0
Depreciation,65035000.0,63767000.0,62841000.0,61419000.0
Dividends Paid,-97203000.0,-98193000.0,-94085000.0,-88655000.0
Other Cashflows From Financing Activities,-11638000.0,-2048000.0,-5680000.0,-3331000.0
Change To Netincome,2886000.0,2640000.0,-1119000.0,-13484000.0
