,2021-06-30,2020-06-30,2019-06-30,2018-06-30
Investments,-5000000.0,-20000000.0,-16600000.0,800000.0
Change To Liabilities,-6300000.0,-3900000.0,-2900000.0,10500000.0
Total Cashflows From Investing Activities,921000000.0,-108300000.0,-623200000.0,-113500000.0
Net Borrowings,-1113500000.0,-256200000.0,293500000.0,453600000.0
Total Cash From Financing Activities,-1213800000.0,-345900000.0,-349000000.0,-271200000.0
Change To Operating Activities,-92600000.0,-48300000.0,48400000.0,-35800000.0
Issuance Of Stock,2500000.0,6200000.0,5000000.0,8900000.0
Net Income,1034300000.0,207500000.0,124000000.0,380800000.0
Change In Cash,79900000.0,-46800000.0,-461800000.0,83100000.0
Repurchase Of Stock,-17100000.0,-6200000.0,-539900000.0,-634200000.0
Effect Of Exchange Rate,21100000.0,-9800000.0,-6900000.0,1400000.0
Total Cash From Operating Activities,216700000.0,375100000.0,483100000.0,466400000.0
Depreciation,98700000.0,91700000.0,80400000.0,70800000.0
Other Cashflows From Investing Activities,1380900000.0,-14200000.0,-14200000.0,-26600000.0
Dividends Paid,-73000000.0,-72900000.0,-74800000.0,-80100000.0
Change To Account Receivables,13800000.0,-27000000.0,-9800000.0,-10600000.0
Other Cashflows From Financing Activities,-12700000.0,-16800000.0,-32800000.0,-19400000.0
Change To Netincome,-831200000.0,155100000.0,243000000.0,50700000.0
Capital Expenditures,-20600000.0,-17100000.0,-49200000.0,-45900000.0
