,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,1831000000.0,3050000000.0,-1267000000.0,-4060000000.0
Change To Liabilities,-1386000000.0,-398000000.0,-3548000000.0,-1516000000.0
Total Cashflows From Investing Activities,1659000000.0,2764000000.0,-1543000000.0,-4137000000.0
Net Borrowings,-23000000.0,-33000000.0,2680000000.0,-467000000.0
Total Cash From Financing Activities,-19000000.0,-48000000.0,2681000000.0,-468000000.0
Change To Operating Activities,-1033000000.0,-1742000000.0,-140000000.0,188000000.0
Issuance Of Stock,6000000.0,23000000.0,5000000.0,4000000.0
Net Income,587000000.0,-537000000.0,-8420000000.0,-449000000.0
Change In Cash,1161000000.0,-689000000.0,-2812000000.0,-9387000000.0
Repurchase Of Stock,-2000000.0,-38000000.0,-4000000.0,-5000000.0
Effect Of Exchange Rate,4000000.0,-18000000.0,59000000.0,37000000.0
Total Cash From Operating Activities,-483000000.0,-3387000000.0,-4009000000.0,-4819000000.0
Depreciation,551000000.0,536000000.0,578000000.0,565000000.0
Other Cashflows From Investing Activities,1000000.0,3000000.0,-32000000.0,6000000.0
Change To Inventory,1093000000.0,-680000000.0,-1349000000.0,-2912000000.0
Change To Account Receivables,-546000000.0,-1184000000.0,1647000000.0,-247000000.0
Change To Netincome,347000000.0,652000000.0,7395000000.0,62000000.0
Capital Expenditures,-222000000.0,-291000000.0,-265000000.0,-262000000.0
