,2021-02-28,2020-11-30,2020-08-31,2020-05-31
Investments,-861000000.0,-2074000000.0,-715000000.0,18000000.0
Change To Liabilities,539000000.0,-80000000.0,-85000000.0,221000000.0
Total Cashflows From Investing Activities,-1110000000.0,-1988000000.0,-889000000.0,-270000000.0
Net Borrowings,-37000000.0,-97000000.0,-113000000.0,6183000000.0
Total Cash From Financing Activities,-320000000.0,-44000000.0,-248000000.0,5801000000.0
Change To Operating Activities,-243000000.0,175000000.0,-338000000.0,-160000000.0
Issuance Of Stock,188000000.0,479000000.0,302000000.0,207000000.0
Net Income,1449000000.0,1251000000.0,1518000000.0,-790000000.0
Change In Cash,-119000000.0,487000000.0,-200000000.0,5485000000.0
Effect Of Exchange Rate,21000000.0,46000000.0,55000000.0,-45000000.0
Total Cash From Operating Activities,1290000000.0,2473000000.0,882000000.0,-1000000.0
Depreciation,112000000.0,247000000.0,217000000.0,223000000.0
Other Cashflows From Investing Activities,-72000000.0,254000000.0,2000000.0,1000000.0
Dividends Paid,-434000000.0,-385000000.0,-384000000.0,-381000000.0
Change To Inventory,-647000000.0,632000000.0,689000000.0,-1399000000.0
Change To Account Receivables,84000000.0,69000000.0,-990000000.0,1714000000.0
Other Cashflows From Financing Activities,-37000000.0,-41000000.0,-53000000.0,-6000000.0
Change To Netincome,-4000000.0,179000000.0,-129000000.0,190000000.0
Capital Expenditures,-177000000.0,-168000000.0,-176000000.0,-289000000.0
Repurchase Of Stock,,,,-202000000.0
