,Unnamed: 0,2021-01-30,2020-02-01,2019-02-02,2018-02-03
0,Capital Surplus,1579824000.0,1458307000.0,1375965000.0,1292364000.0
1,Total Liab,9427227000.0,5989118000.0,2767945000.0,2672743000.0
2,Total Stockholder Equity,3290640000.0,3359249000.0,3305746000.0,3049308000.0
3,Other Current Liab,75880000.0,35325000.0,57549000.0,8400000.0
4,Total Assets,12717867000.0,9348367000.0,6073691000.0,5722051000.0
5,Common Stock,3565000.0,3568000.0,3682000.0,3796000.0
6,Other Current Assets,85711000.0,10235000.0,11802000.0,11847000.0
7,Retained Earnings,2185801000.0,2330702000.0,2298762000.0,2071400000.0
8,Other Liab,390425000.0,363765000.0,446021000.0,434347000.0
9,Treasury Stock,-478550000.0,-433328000.0,-372663000.0,-318252000.0
10,Other Assets,230061000.0,208321000.0,194471000.0,187718000.0
11,Cash,4819293000.0,1351205000.0,1412912000.0,1290294000.0
12,Total Current Liabilities,3967033000.0,2701934000.0,2009484000.0,1926402000.0
13,Short Long Term Debt,64910000.0,,,84973000.0
14,Property Plant Equipment,5795315000.0,5707218000.0,2475201000.0,2382464000.0
15,Total Current Assets,6692491000.0,3432828000.0,3404019000.0,3151157000.0
16,Net Tangible Assets,3290640000.0,3359249000.0,3305746000.0,3049308000.0
17,Net Receivables,125767000.0,112936000.0,106911000.0,87868000.0
18,Long Term Debt,2448175000.0,312891000.0,312440000.0,311994000.0
19,Inventory,1508982000.0,1832339000.0,1750442000.0,1641735000.0
20,Accounts Payable,2256928000.0,1296482000.0,1177104000.0,1059844000.0
21,Other Stockholder Equity,,,,27000.0
22,Long Term Investments,,,,712000.0
23,Short Term Investments,,,,512000.0
0,Change To Liabilities,938837000.0,114153000.0,110483000.0,41322000.0
1,Total Cashflows From Investing Activities,-405433000.0,-554966000.0,-410409000.0,-354755000.0
2,Net Borrowings,2190106000.0,2190106000.0,-85000000.0,-85000000.0
3,Total Cash From Financing Activities,1701859000.0,-1683249000.0,-1531461000.0,-1149491000.0
4,Change To Operating Activities,180597000.0,35262000.0,16019000.0,48503000.0
5,Issuance Of Stock,23534000.0,22209000.0,20112000.0,18468000.0
6,Net Income,85382000.0,1660928000.0,1587457000.0,1362753000.0
7,Change In Cash,3542359000.0,-66669000.0,124807000.0,177092000.0
8,Repurchase Of Stock,-177689000.0,-1335665000.0,-1129384000.0,-920433000.0
9,Total Cash From Operating Activities,2245933000.0,2171546000.0,2066677000.0,1681338000.0
10,Depreciation,364245000.0,350892000.0,330357000.0,313163000.0
11,Dividends Paid,-101404000.0,-369793000.0,-337189000.0,-247526000.0
12,Change To Inventory,323357000.0,-81897000.0,-108707000.0,-128849000.0
13,Other Cashflows From Financing Activities,-232688000.0,-232688000.0,-232688000.0,-232688000.0
14,Change To Netincome,313709000.0,127447000.0,127362000.0,46186000.0
15,Capital Expenditures,-405433000.0,-555483000.0,-413898000.0,-371423000.0
16,Investments,,517000.0,3489000.0,687000.0
