Unnamed: 0,2021-07-31,2021-05-01,2021-01-30,2020-10-31
Capital Surplus,1645118000.0,1614555000.0,1579824000.0,1546078000.0
Total Liab,9737414000.0,9743042000.0,9427227000.0,9551629000.0
Total Stockholder Equity,3903986000.0,3652821000.0,3290640000.0,3019037000.0
Other Current Liab,19526000.0,172276000.0,75880000.0,
Total Assets,13641400000.0,13395863000.0,12717867000.0,12570666000.0
Common Stock,3557000.0,3571000.0,3565000.0,3564000.0
Other Current Assets,10801000.0,10766000.0,85711000.0,85322000.0
Retained Earnings,2782876000.0,2560623000.0,2185801000.0,1947814000.0
Other Liab,447647000.0,433081000.0,390425000.0,425824000.0
Treasury Stock,-527565000.0,-525928000.0,-478550000.0,-478419000.0
Other Assets,248436000.0,245715000.0,230061000.0,215159000.0
Cash,5569071000.0,5367006000.0,4819293000.0,4416124000.0
Total Current Liabilities,4336190000.0,4318395000.0,3967033000.0,3941629000.0
Short Long Term Debt,64964000.0,64937000.0,64910000.0,
Property Plant Equipment,5720115000.0,5718620000.0,5795315000.0,5838940000.0
Total Current Assets,7672849000.0,7431528000.0,6692491000.0,6516567000.0
Net Tangible Assets,3903986000.0,3652821000.0,3290640000.0,3019037000.0
Net Receivables,159163000.0,167139000.0,125767000.0,122654000.0
Long Term Debt,2450245000.0,2449208000.0,2448175000.0,2512037000.0
Inventory,1751027000.0,1697992000.0,1508982000.0,1630390000.0
Accounts Payable,2588551000.0,2574780000.0,2256928000.0,2426390000.0
Change To Liabilities,11351000.0,349540000.0,-187737000.0,1416284000.0
Total Cashflows From Investing Activities,-117500000.0,-136937000.0,-65888000.0,-89498000.0
Total Cash From Financing Activities,-272815000.0,-142834000.0,5005000.0,-823277000.0
Change To Operating Activities,165071000.0,-147080000.0,21465000.0,214961000.0
Issuance Of Stock,6471000.0,6063000.0,6446000.0,6013000.0
Net Income,494258000.0,476479000.0,237980000.0,131197000.0
Change In Cash,202260000.0,473049000.0,401927000.0,697927000.0
Repurchase Of Stock,-177421000.0,-47378000.0,-131000.0,-12745000.0
Total Cash From Operating Activities,592575000.0,752820000.0,462810000.0,1610702000.0
Depreciation,86584000.0,87510000.0,96052000.0,88567000.0
Dividends Paid,-101865000.0,-101519000.0,-101519000.0,-101519000.0
Change To Inventory,-53035000.0,-189010000.0,121408000.0,-512407000.0
Change To Netincome,37197000.0,54126000.0,14323000.0,246612000.0
Capital Expenditures,-117500000.0,-136937000.0,-65888000.0,-89498000.0
Net Borrowings,,,-629000.0,-587802000.0
Other Cashflows From Financing Activities,,,-681000.0,-228743000.0
