Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2018-03-28,83.37999725341797,83.9000015258789,82.54000091552734,83.69999694824219,77.34455871582031,810000,ATO,1.038112567083717,1.0854964624146726,1.1214400970002485,1.0137855361542834,0.0243270309294336,0.0138701792001985,-0.0010693678827002,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-03-29,83.8499984741211,84.45999908447266,83.55000305175781,84.23999786376953,77.84356689453125,799900,ATO,1.030745619571754,1.089640984044868,1.1358545314409956,1.0027391855749308,0.0280064339968231,0.032437695614945,0.035512575496899,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-04-02,84.30999755859375,84.76000213623047,82.26000213623047,82.8499984741211,76.55909729003906,442200,ATO,1.0497285733162969,1.117390919598029,1.18310065199406,1.0209426799016277,0.0287858934146694,0.0261150433509909,0.0609077738118404,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-04-03,83.02999877929688,84.41000366210938,82.30000305175781,83.98999786376953,77.612548828125,458000,ATO,1.0484581874545849,1.1084509210414564,1.1655977411206633,1.0073860021346626,0.0410721853199222,0.0197700696652038,0.0619824925459404,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-04-04,83.52999877929688,84.05999755859375,82.93000030517578,83.69999694824219,77.34455871582031,385100,ATO,1.072043122970818,1.0791281577903324,1.159852041477628,1.0086288213636454,0.0634143016071726,-0.0051923917202496,0.1025514119492838,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-04-05,83.5199966430664,84.69000244140625,82.87999725341797,84.52999877929688,78.11155700683594,372000,ATO,1.0512242438591484,1.0787641389074956,1.1165282541781114,1.0070075641703935,0.0442166796887548,0.0012630692091215,0.0863742115867158,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-04-06,84.8499984741211,84.9800033569336,83.80999755859375,84.1500015258789,77.76040649414062,546400,ATO,1.0427808997693533,1.0882965346482196,1.1126793673443998,1.0294048035181318,0.0133760962512214,-0.004274876242087,0.0497526386680755,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-04-09,84.26000213623047,84.66999816894531,83.83000183105469,84.18000030517578,77.78813171386719,319000,ATO,1.0415775208844855,1.0887448672724167,1.1226117970004648,1.0371214117684873,0.0044561091159982,-0.0104308931627872,0.0606797402418226,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-04-10,84.26000213623047,84.44000244140625,83.83000183105469,84.05999755859375,77.67723083496094,596800,ATO,1.054008963483088,1.0902992836874623,1.141774781437752,1.029383087600204,0.0246258758828841,0.0080732285058322,0.0718538900661172,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-04-11,84.05999755859375,84.29000091552734,83.41000366210938,83.83999633789062,77.47393798828125,368400,ATO,1.0526002632878844,1.0929204550736489,1.141152971678827,1.0343834471238158,0.0182168161640685,0.0109482206717756,0.0709275232766237,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-04-12,83.79000091552734,83.9800033569336,82.52999877929688,82.68000030517578,76.40200805664062,297900,ATO,1.0578134130817112,1.104483509557063,1.166457229979457,1.0271557935683588,0.0306576195133523,0.0235835757013611,0.1179949129686499,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-04-13,82.95999908447266,83.55000305175781,82.62999725341797,83.37999725341797,77.04886627197266,417100,ATO,1.0381388201881203,1.092074729756532,1.1770351548463112,1.0272560919411189,0.0108827282470016,0.0037251112286829,0.1321710869301235,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-04-16,83.5199966430664,84.9000015258789,83.44999694824219,84.68000030517578,78.25016021728516,451800,ATO,1.0141710472626615,1.089442548339306,1.1522793805431826,1.0235757079403338,-0.0094046606776723,0.0103621214803995,0.1215248223193166,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-04-17,84.69000244140625,85.48999786376953,84.30999755859375,85.16999816894531,78.70296478271484,286700,ATO,1.0025829423052408,1.0797501491650392,1.1357973313635308,1.014767811419326,-0.0121848691140851,0.0158767523915057,0.1223734227407387,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-04-18,85.29000091552734,85.75,84.4000015258789,84.47000122070312,78.05611419677734,441300,ATO,1.0109509644783472,1.0813161331412238,1.1626844607418008,1.0120135674144035,-0.0010626029360565,0.0195353114709142,0.1826530185485237,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-04-19,84.30999755859375,84.58999633789062,83.55000305175781,84.2300033569336,77.83434295654297,327500,ATO,1.0180103653210582,1.0820093074792028,1.147872215605265,1.024856428629928,-0.0068460633088698,0.0203815187073772,0.1462937240998858,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-04-20,84.41999816894531,84.58999633789062,83.66000366210938,83.9000015258789,77.52938842773438,238400,ATO,1.033402408124754,1.083627995148954,1.1281659826103934,1.0270315688040224,0.0063708393207315,0.0065924573505509,0.135953956012255,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-04-23,84.0999984741211,84.69000244140625,83.95999908447266,84.41000366210938,78.00067138671875,305800,ATO,1.0362135875608292,1.0879229289110874,1.131770051245615,1.0289721591416667,0.0072414284191624,0.0073900404147748,0.1428185889200824,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-04-24,84.56999969482422,85.47000122070312,84.18000030517578,85.29000091552734,78.81385803222656,580400,ATO,1.0316538064275058,1.0716275148132337,1.1237673869755835,1.0406249194487622,-0.0089711130212564,-0.0087397510671025,0.1029903717647868,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-04-25,85.11000061035156,85.66999816894531,84.44000244140625,85.30999755859375,78.83231353759766,342100,ATO,1.034477405683253,1.067014758665903,1.1031201981977814,1.03953065299256,-0.0050532473093067,-0.0030632185939862,0.0718631961149194,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-04-26,85.41999816894531,86.79000091552734,84.94999694824219,86.79000091552734,80.199951171875,347400,ATO,1.024252832580921,1.0645786783216995,1.0826778582278789,1.0247521280151235,-0.0004992954342024,-0.0070222657320941,0.0416526949856135,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-04-27,86.62000274658203,88.12000274658203,86.62000274658203,87.41000366210938,80.77287292480469,303200,ATO,1.0352818373973818,1.0469025306548692,1.0657451519600056,1.0380132315445008,-0.0027313941471189,-0.0220524562780122,0.0279731650659966,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-04-30,87.61000061035156,87.87000274658203,86.80999755859375,86.88999938964844,80.2923583984375,692000,ATO,1.032565031812757,1.060112522899864,1.0855043861316145,1.0376551498532594,-0.0050901180405023,-0.026376931930206,0.0371764516758414,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-05-01,86.80999755859375,87.01000213623047,86.33999633789062,86.83000183105469,80.2369155883789,487400,ATO,1.0190321915964466,1.0636249784036285,1.111521427641625,1.0446815749675655,-0.0256493833711188,-0.0229546924217749,0.0596871577379396,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-05-02,86.91000366210938,86.97000122070312,86.0199966430664,86.97000122070312,80.36627197265625,402000,ATO,1.0154258191370835,1.0634161489032226,1.12414759846619,1.0548014599130375,-0.039375640775954,-0.0335161459074364,0.0476963556686593,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-05-03,86.5999984741211,88.23999786376953,86.12000274658203,88.05999755859375,81.3735122680664,607100,ATO,0.9980603404023838,1.0502531973958982,1.1003591951800284,1.0605317444062077,-0.0624714040038238,-0.0525925678735257,0.0246756314299911,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-05-04,88.41999816894531,89.94000244140625,87.77999877929688,89.7300033569336,82.91670227050781,483400,ATO,0.9616640801880152,1.0296979460359892,1.0894573805182122,1.056267554793551,-0.0946034746055357,-0.0579530774518131,0.0384606445942281,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-05-07,89.80999755859375,89.80999755859375,88.73999786376953,88.86000061035156,82.11276245117188,698200,ATO,0.9702873372478464,1.032649012086576,1.0998961783138852,1.0491433491707594,-0.0788560119229129,-0.0508714447107105,0.0745569995207107,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-05-08,88.30000305175781,88.30000305175781,87.27999877929688,87.75,81.08706665039062,608400,ATO,0.977746935429785,1.0460551150312318,1.1106982489299266,1.0533582377542972,-0.0756113023245121,-0.0313547769039901,0.0858135942674787,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-05-09,87.73999786376953,88.0,86.8499984741211,87.68000030517578,81.02236938476562,517200,ATO,0.9704984969534164,1.053199016475319,1.1218477171432435,1.0460669201720088,-0.0755684232185923,-0.0095541996977213,0.1122363122185072,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-05-10,88.33999633789062,88.69000244140625,88.12000274658203,88.5999984741211,81.87249755859375,376900,ATO,0.9683670742262368,1.0511170613665286,1.1286852383220802,1.042896340423364,-0.0745292661971271,-0.0123903483758802,0.1155902360627625,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-05-11,88.75,88.7699966430664,87.83000183105469,88.25,81.54908752441406,402800,ATO,0.9638884694468098,1.0602998352855633,1.1345363119271925,1.0355751904583157,-0.0716867210115058,0.008153885584262,0.1215273429408763,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-05-14,88.37999725341797,88.37999725341797,87.08999633789062,87.45999908447266,80.8190689086914,533300,ATO,0.9852439088513796,1.082986055945573,1.1483678505580557,1.041087727357805,-0.0558438185064253,0.0212800098593968,0.15568645959812,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
2018-05-15,87.20999908447266,87.41999816894531,86.20999908447266,86.55999755859375,79.98741912841797,414100,ATO,1.008384401882048,1.0961053350160066,1.1469922437868123,1.0466187864615744,-0.0382343845795263,0.0249741012463291,0.1667976838966359,2536365000.0,6850930000.0,3898666000.0,110977000.0,227960000.0,10749596000.0,531000.0,69686000.0,1467024000.0,2658366000.0,730132000.0,-105254000.0,132227000.0,26409000.0,1013443000.0,-105254000.0,9259182000.0,539646000.0,88409000.0,3168534000.0,222263000.0,3179121000.0,189125000.0,193675000.0,,-12473000.0,53017000.0,-1056306000.0,252845000.0,168091000.0,-32462000.0,125278000.0,396421000.0,-21125000.0,867090000.0,319448000.0,179384000.0,-191931000.0,-35126000.0,-58696000.0,-18101000.0,218019000.0,-1137089000.0
