,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,32000000.0,-15000000.0,-62000000.0,35000000.0
Total Cashflows From Investing Activities,-13000000.0,-5000000.0,-7000000.0,-5000000.0
Net Borrowings,-517000000.0,-4000000.0,-239000000.0,-6000000.0
Total Cash From Financing Activities,-531000000.0,-21000000.0,-246000000.0,-21000000.0
Change To Operating Activities,-13000000.0,4000000.0,-12000000.0,20000000.0
Net Income,68000000.0,24000000.0,-7000000.0,27000000.0
Change In Cash,-428000000.0,38000000.0,-242000000.0,71000000.0
Repurchase Of Stock,-1000000.0,-5000000.0,-5000000.0,-5000000.0
Total Cash From Operating Activities,116000000.0,64000000.0,10000000.0,97000000.0
Depreciation,23000000.0,24000000.0,25000000.0,24000000.0
Other Cashflows From Investing Activities,-1000000.0,-1000000.0,-1000000.0,-1000000.0
Dividends Paid,-15000000.0,-15000000.0,-8000000.0,-7000000.0
Change To Account Receivables,-26000000.0,10000000.0,-6000000.0,-9000000.0
Other Cashflows From Financing Activities,2000000.0,3000000.0,1000000.0,-8000000.0
Change To Netincome,31000000.0,17000000.0,72000000.0,72000000.0
Capital Expenditures,-12000000.0,-5000000.0,-10000000.0,-5000000.0
Effect Of Exchange Rate,,,1000000.0,1000000.0
