,2021-04-03,2021-01-02,2020-09-26,2020-06-27
Intangible Assets,874000000.0,892000000.0,913000000.0,943000000.0
Capital Surplus,2908000000.0,2901000000.0,2886000000.0,2871000000.0
Total Liab,8966000000.0,8374000000.0,8785000000.0,9538000000.0
Total Stockholder Equity,3500000000.0,3530000000.0,3515000000.0,3500000000.0
Total Assets,13000000000.0,12423000000.0,12796000000.0,13529000000.0
Common Stock,2000000.0,2000000.0,2000000.0,2000000.0
Other Current Assets,30000000.0,27000000.0,39000000.0,46000000.0
Retained Earnings,622000000.0,661000000.0,684000000.0,686000000.0
Other Liab,779000000.0,512000000.0,525000000.0,495000000.0
Good Will,5625000000.0,5637000000.0,5644000000.0,5629000000.0
Treasury Stock,-32000000.0,-34000000.0,-57000000.0,-59000000.0
Other Assets,430000000.0,124000000.0,108000000.0,126000000.0
Cash,912000000.0,828000000.0,1019000000.0,1668000000.0
Total Current Liabilities,2571000000.0,1982000000.0,2372000000.0,2725000000.0
Deferred Long Term Asset Charges,21000000.0,1000000.0,,9000000.0
Short Long Term Debt,122000000.0,37000000.0,63000000.0,63000000.0
Other Stockholder Equity,-32000000.0,-34000000.0,-57000000.0,-59000000.0
Property Plant Equipment,1987000000.0,2305000000.0,2326000000.0,2409000000.0
Total Current Assets,4084000000.0,3465000000.0,3805000000.0,4422000000.0
Net Tangible Assets,-2999000000.0,-2999000000.0,-3042000000.0,-3072000000.0
Net Receivables,1531000000.0,1205000000.0,1340000000.0,1239000000.0
Long Term Debt,5307000000.0,5388000000.0,5388000000.0,5798000000.0
Inventory,1451000000.0,1273000000.0,1314000000.0,1332000000.0
Accounts Payable,1733000000.0,1218000000.0,1543000000.0,1914000000.0
Other Current Liab,,64000000.0,,
