,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,38900000.0,45000000.0,31900000.0,51900000.0
Capital Surplus,2621700000.0,2573700000.0,2546200000.0,2615700000.0
Total Liab,15027200000.0,13263100000.0,12714600000.0,11772000000.0
Total Stockholder Equity,4337000000.0,3462000000.0,2689200000.0,2211500000.0
Minority Interest,285000000.0,250200000.0,241000000.0,218700000.0
Other Current Liab,100900000.0,,,
Total Assets,19649200000.0,16975300000.0,15644800000.0,14202200000.0
Common Stock,3500000.0,3500000.0,3500000.0,3500000.0
Other Current Assets,31000000.0,6600000.0,2000000.0,400000.0
Retained Earnings,1940100000.0,1118800000.0,348200000.0,-170600000.0
Other Liab,1961400000.0,1572700000.0,1182300000.0,1282100000.0
Treasury Stock,-228300000.0,-234000000.0,-208700000.0,-237100000.0
Other Assets,19400000.0,18500000.0,96500000.0,212100000.0
Cash,1773700000.0,1055000000.0,1136200000.0,1316200000.0
Total Current Liabilities,4879200000.0,3809500000.0,3532700000.0,3011700000.0
Deferred Long Term Asset Charges,19400000.0,18500000.0,96500000.0,212100000.0
Other Stockholder Equity,-228300000.0,-234000000.0,-208700000.0,-237100000.0
Property Plant Equipment,478600000.0,513600000.0,510300000.0,321600000.0
Total Current Assets,10492500000.0,8060900000.0,6520100000.0,5901800000.0
Long Term Investments,8619800000.0,8337300000.0,8469200000.0,7714800000.0
Net Tangible Assets,4298100000.0,3417000000.0,2640500000.0,2159600000.0
Short Term Investments,76900000.0,51800000.0,51700000.0,53500000.0
Net Receivables,8610900000.0,6947500000.0,5330200000.0,4531700000.0
Long Term Debt,7700600000.0,7400400000.0,7533900000.0,7228500000.0
Accounts Payable,183800000.0,191100000.0,262300000.0,289900000.0
Good Will,,,16800000.0,
