,Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
0,Capital Surplus,10664416000.0,10736733000.0,10306588000.0,10235475000.0
1,Total Liab,8444293000.0,8127601000.0,7744350000.0,8020719000.0
2,Total Stockholder Equity,10751583000.0,10989549000.0,10632606000.0,10388046000.0
3,Minority Interest,3268000.0,3901000.0,3244000.0,6056000.0
4,Deferred Long Term Liab,55427000.0,70486000.0,47443000.0,45819000.0
5,Other Current Liab,225208000.0,215789000.0,204341000.0,196094000.0
6,Total Assets,19199144000.0,19121051000.0,18380200000.0,18414821000.0
7,Common Stock,1395000.0,1406000.0,1385000.0,1381000.0
8,Other Current Assets,330823000.0,275878000.0,279346000.0,375526000.0
9,Retained Earnings,126022000.0,282913000.0,350777000.0,188609000.0
10,Other Liab,55928000.0,61752000.0,58415000.0,58473000.0
11,Treasury Stock,-40250000.0,-31503000.0,-26144000.0,-37419000.0
12,Other Assets,453725000.0,578466000.0,200753000.0,159539000.0
13,Cash,216976000.0,39687000.0,91659000.0,67088000.0
14,Total Current Liabilities,657899000.0,629091000.0,645672000.0,632776000.0
15,Other Stockholder Equity,-40250000.0,-31503000.0,-26144000.0,-37419000.0
16,Property Plant Equipment,17995008000.0,18061214000.0,17591010000.0,17649193000.0
17,Total Current Assets,547799000.0,315565000.0,371005000.0,442614000.0
18,Long Term Investments,202612000.0,165806000.0,217432000.0,163475000.0
19,Net Tangible Assets,10751583000.0,10989549000.0,10632606000.0,10388046000.0
20,Long Term Debt,7564337000.0,7296290000.0,7040263000.0,7329470000.0
21,Accounts Payable,93609000.0,92135000.0,96983000.0,85377000.0
0,Investments,-24931000.0,271000.0,24499000.0,64812000.0
1,Change To Liabilities,0.0,0.0,0.0,0.0
2,Total Cashflows From Investing Activities,-179433000.0,-1193869000.0,-596651000.0,-965381000.0
3,Net Borrowings,262189000.0,252484000.0,80280000.0,271650000.0
4,Total Cash From Financing Activities,-854264000.0,-218185000.0,-688502000.0,-418947000.0
5,Change To Operating Activities,-25463000.0,-10497000.0,20251000.0,35830000.0
6,Issuance Of Stock,3464000.0,409725000.0,52261000.0,111093000.0
7,Net Income,827630000.0,785974000.0,974525000.0,876921000.0
8,Change In Cash,185918000.0,-90250000.0,15958000.0,-128071000.0
9,Repurchase Of Stock,-198793000.0,-16101000.0,-10556000.0,-10450000.0
10,Total Cash From Operating Activities,1219615000.0,1321804000.0,1301111000.0,1256257000.0
11,Depreciation,707331000.0,661578000.0,631196000.0,584150000.0
12,Other Cashflows From Investing Activities,1474000.0,-4848000.0,11606000.0,612000.0
13,Dividends Paid,-883212000.0,-839646000.0,-805239000.0,-772657000.0
14,Other Cashflows From Financing Activities,-37912000.0,-24647000.0,-5248000.0,-18583000.0
15,Change To Netincome,-299217000.0,-124188000.0,-334501000.0,-242386000.0
16,Capital Expenditures,-28505000.0,-5266000.0,-3325000.0,-8809000.0
