,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,-6942000.0,21788000.0,40181000.0,9823000.0
Total Cashflows From Investing Activities,-381514000.0,-415837000.0,-669891000.0,-1269491000.0
Net Borrowings,499975000.0,-133023000.0,90945000.0,736692000.0
Total Cash From Financing Activities,234662000.0,-338183000.0,-265128000.0,503440000.0
Change To Operating Activities,-55982000.0,-110999000.0,-75409000.0,-83493000.0
Net Income,584480000.0,617662000.0,515805000.0,601185000.0
Change In Cash,923507000.0,230102000.0,-102242000.0,-121373000.0
Repurchase Of Stock,-48276000.0,-41124000.0,-165829000.0,-85626000.0
Total Cash From Operating Activities,1070359000.0,984122000.0,832777000.0,644678000.0
Depreciation,396806000.0,374596000.0,346246000.0,305965000.0
Other Cashflows From Investing Activities,11474000.0,-11997000.0,-12850000.0,-3248000.0
Dividends Paid,-180216000.0,-163973000.0,-148109000.0,-132335000.0
Change To Inventory,9801000.0,-28273000.0,-34976000.0,-14121000.0
Change To Account Receivables,13413000.0,-29734000.0,63230000.0,-81561000.0
Other Cashflows From Financing Activities,-36821000.0,-63000.0,-42135000.0,-15291000.0
Change To Netincome,128783000.0,139082000.0,-22300000.0,-93120000.0
Capital Expenditures,-362194000.0,-384094000.0,-469088000.0,-459566000.0
