,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,1827000000.0,2030000000.0,2369000000.0,1613000000.0
Total Liab,288506000000.0,221179000000.0,219859000000.0,216108000000.0
Total Stockholder Equity,23729000000.0,21469000000.0,21047000000.0,19121000000.0
Other Current Liab,4000000.0,5000000.0,,39000000.0
Total Assets,314706000000.0,245610000000.0,244596000000.0,238425000000.0
Common Stock,504000000.0,504000000.0,504000000.0,504000000.0
Other Current Assets,3313000000.0,1729000000.0,5146000000.0,3880000000.0
Retained Earnings,23442000000.0,21918000000.0,20553000000.0,18856000000.0
Other Liab,73000000.0,98000000.0,123000000.0,150000000.0
Good Will,7683000000.0,7556000000.0,7446000000.0,6022000000.0
Treasury Stock,-217000000.0,-953000000.0,-10000000.0,-239000000.0
Other Assets,50677000000.0,49332000000.0,49567000000.0,46396000000.0
Cash,3467000000.0,3302000000.0,3212000000.0,2107000000.0
Total Current Liabilities,275469000000.0,210263000000.0,208643000000.0,205746000000.0
Deferred Long Term Asset Charges,233000000.0,216000000.0,113000000.0,113000000.0
Short Long Term Debt,1505000000.0,1691000000.0,,1408000000.0
Other Stockholder Equity,10392000000.0,9256000000.0,8705000000.0,8790000000.0
Property Plant Equipment,2874000000.0,3140000000.0,2214000000.0,2186000000.0
Total Current Assets,137274000000.0,85056000000.0,93056000000.0,82370000000.0
Long Term Investments,114371000000.0,98496000000.0,89944000000.0,99838000000.0
Net Tangible Assets,14219000000.0,11883000000.0,11232000000.0,11486000000.0
Short Term Investments,120066000000.0,70452000000.0,77719000000.0,70468000000.0
Net Receivables,3426000000.0,3511000000.0,437000000.0,445000000.0
Long Term Debt,12197000000.0,10682000000.0,10903000000.0,9962000000.0
Accounts Payable,239798000000.0,181872000000.0,180360000000.0,184896000000.0
