Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Other Current Liab,Other Liab,Short Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-16,99.18000030517578,99.6500015258789,98.36000061035156,98.54000091552734,88.24630737304688,1452700,STT,0.932210187591535,1.1107977092702963,1.0295870357978392,1.0047827275420922,-0.0725725399505572,-0.0042640558714113,-0.0560069615623672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,98.63999938964844,98.63999938964844,97.06999969482422,97.1500015258789,87.00151062011719,1458100,STT,0.9511065148461056,1.1596675641134244,1.040892143105313,1.016827126331923,-0.0657206114858174,0.0386717939441081,-0.0460461432094871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,97.45999908447266,98.81999969482422,97.31999969482422,98.3499984741211,88.07616424560547,1395900,STT,0.9385865030236952,1.150929994224865,1.0232692807605197,1.016900814218988,-0.0783143111952927,0.0343462701275585,-0.0527260636641355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,97.80999755859376,97.86000061035156,96.81999969482422,97.4800033569336,87.29703521728516,2319400,STT,0.9546573092562556,1.1366819676326143,1.01812344255216,1.0195478153138224,-0.0648905060575668,0.0201310652934127,-0.0597100987656642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,98.69000244140624,99.22000122070312,98.0199966430664,99.12000274658205,88.7657241821289,2308800,STT,0.938861858160343,1.1237513538164838,0.994561871422394,1.0187296628598663,-0.0798678046995233,0.0068258280389392,-0.07091213780207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,96.9499969482422,97.37000274658205,94.2300033569336,96.16999816894533,86.1238784790039,2304800,STT,0.9636061847047096,1.166367968474621,1.0110166791145163,1.0231439317955078,-0.0595377470907981,0.052129815509939,-0.0574404727510722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,96.61000061035156,97.4000015258789,96.30999755859376,96.43000030517578,86.35672760009766,1775200,STT,0.95883001151432,1.147080086675892,1.022410561263241,1.023176662025299,-0.0643466505109793,0.0462872028294973,-0.0569702590346121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,96.51000213623048,96.72000122070312,93.16000366210938,94.0500030517578,84.22533416748047,3226600,STT,0.971398104439271,1.1764283125549218,1.0563267652410422,1.028738706809164,-0.057340602369893,0.0682144910003561,-0.0374944970442623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,94.58000183105467,95.8000030517578,94.54000091552734,94.73999786376952,84.84326171875,2211500,STT,0.9831116661582996,1.1695562352165931,1.0571502771079484,1.0357335667629224,-0.0526219006046227,0.0651877045291517,-0.0338717572129128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,94.6500015258789,94.8000030517578,93.4499969482422,93.51000213623048,83.74175262451172,1778200,STT,1.0125119816067474,1.1542237891277298,1.0905784415898438,1.0327543330408862,-0.0202423514341387,0.0758048355316891,-0.0055503571452257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,93.0999984741211,94.05999755859376,93.08000183105467,93.29000091552734,83.54473114013672,1996100,STT,1.0220817095304957,1.1031193908884398,1.1003940047715262,1.0448229351223306,-0.0227412255918348,0.057008457315961,-0.0099954876233407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,93.13999938964844,93.45999908447266,91.95999908447266,92.0,82.38947296142578,1623400,STT,1.0378263522398885,1.1407471631740596,1.1183450840095333,1.0378093145840102,1.7037655878349156e-05,0.0870907947595682,0.0107651328811098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,92.5199966430664,92.95999908447266,92.18000030517578,92.25,82.61338806152344,1642300,STT,1.0525743556099565,1.1269864841228106,1.1185940325639234,1.0388512590749122,0.0137230965350443,0.0724024657709607,0.0091514263048548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,92.06999969482422,93.41000366210938,92.01000213623048,92.51000213623048,82.8462142944336,1337700,STT,1.0466975276040609,1.069755928338063,1.1034572912579168,1.0310647944789963,0.0156327331250645,0.0517095862180636,-0.0010447200276653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,92.4000015258789,92.8000030517578,92.1500015258789,92.52999877929688,82.86412811279297,1078900,STT,1.0431209648097668,1.085479672672375,1.1020199763064136,1.0262436118253355,0.016877352984431,0.0598432671046225,-0.0057903423829526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,92.05999755859376,92.63999938964844,91.86000061035156,92.29000091552734,82.64918518066406,1162700,STT,1.050167940645033,1.107563892308996,1.106415733268199,1.0311845275729687,0.0189834130720643,0.0714529631065516,0.0006874489320922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,92.68000030517578,92.94000244140624,90.20999908447266,90.27999877929688,80.84915161132812,1470600,STT,1.0818564771738577,1.126549250452484,1.1095988887483887,1.0414917955670933,0.0403646816067644,0.080639440424818,-0.0022274703466813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,90.0999984741211,91.38999938964844,89.68000030517578,91.12999725341795,81.61035919189453,1892200,STT,1.068912546358347,1.145466232856024,1.1066646548562549,1.0390384642435906,0.0298740821147565,0.0844614697582852,-0.0079886505450967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,90.61000061035156,91.47000122070312,90.08999633789062,90.7699966430664,81.28797912597656,1608400,STT,1.0816349554154092,1.150230445541813,1.1148317652749833,1.0401272810196784,0.0415076743957307,0.0746555928077208,0.0021527724486598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,90.83000183105467,91.05999755859376,89.91999816894531,90.6500015258789,81.18051147460938,948700,STT,1.0940981864372437,1.158289391129658,1.117308955262595,1.0393664161720684,0.0547317702651752,0.0823961424892401,0.0039709949076669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,90.0,91.13999938964844,89.80999755859375,90.79000091552734,81.30589294433594,1444900,STT,1.0790834054773393,1.1480963647490845,1.11880761863224,1.0305050740272153,0.048578331450124,0.0814291499827637,0.0071750578016331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,90.13999938964844,91.8499984741211,90.05999755859375,91.30999755859376,81.77154541015625,1991600,STT,1.0790715770538424,1.143428413616024,1.1097854442449868,1.043144349882203,0.0359272271716393,0.0784876311732016,-0.003866776593264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,90.37999725341795,92.93000030517578,90.01000213623047,91.86000061035156,82.26410675048828,2362300,STT,1.069126969472167,1.123025218313973,1.0439594784930166,1.0570826794517585,0.0120442900204085,0.0550755000403759,-0.0666686209376312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,92.0,93.11000061035156,91.97000122070312,92.4000015258789,82.7477035522461,1980900,STT,1.0591992905710883,1.1358086511344787,1.063400691154737,1.0412088647392546,0.0179904258318337,0.0653294387968606,-0.0488140196084112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,91.98999786376952,92.88999938964844,91.62999725341795,92.30999755859376,82.66709899902344,1932200,STT,1.051673772733708,1.1621570412821305,1.0501242138919105,1.0392013474275237,0.0124724253061843,0.086835993603165,-0.0498151580257653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,92.33999633789062,93.41000366210938,92.0500030517578,93.05999755859376,83.33875274658203,1196200,STT,1.0564151543977651,1.1565678818922025,1.0670223137039032,1.0381241126825425,0.0182910417152226,0.0988583212633438,-0.0401456380852285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,93.38999938964844,93.80999755859376,92.62000274658205,93.05999755859376,83.33875274658203,1494000,STT,1.0523318017862058,1.1455600223264288,1.0665891143370774,1.03199537924298,0.0203364225432256,0.1029584825229821,-0.0389803508823272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,93.26000213623048,93.56999969482422,92.63999938964844,92.66999816894533,82.989501953125,1086100,STT,1.0514729352062957,1.133366459513128,1.064547050820034,1.0328322263084138,0.0186407088978819,0.0988628131947484,-0.0450769878759762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,93.12999725341795,93.12999725341795,92.1999969482422,92.45999908447266,82.80142211914062,534900,STT,1.056781530695623,1.132682290562896,1.0852915723912064,1.032019884081241,0.0247616466143822,0.0899712685681872,-0.0317334990980298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,92.47000122070312,93.06999969482422,91.36000061035156,91.36000061035156,81.81632995605469,2093400,STT,1.0751971077497495,1.1635784976076644,1.113373020646541,1.0369551897736955,0.0382419179760538,0.1065472608172961,-0.0036944748392584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,91.4000015258789,93.2699966430664,91.25,93.13999938964844,83.410400390625,2926900,STT,1.0524924703423688,1.13713608484146,1.0878718911807148,1.020376345675996,0.0321161246663728,0.0837229050880756,-0.0235273588504199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,93.94000244140624,95.37999725341795,93.62999725341795,94.68000030517578,84.7895278930664,2281100,STT,1.0259327974281447,1.117473354332956,1.0678336942896556,1.026253639124301,-0.0003208416961562,0.0634199996777462,-0.0444505691525616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,95.05999755859376,96.33000183105467,94.5,95.3499984741211,85.38954162597656,2592800,STT,1.0262019599759762,1.118363199727524,1.0516563442790134,1.0246409570196735,0.0015610029563026,0.0689380172536757,-0.0591453576549216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,95.66000366210938,95.9499969482422,93.16999816894533,95.4800033569336,85.50596618652344,1707700,STT,1.0358490495329975,1.1552325339653895,1.0390272067532291,1.029880242563007,0.0059688069699905,0.0869922582740478,-0.0701367239151615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,97.05999755859376,97.98999786376952,96.63999938964844,97.0999984741211,86.95673370361328,3257400,STT,1.019498064196537,1.1256161717653894,1.020653659066436,1.036157586789428,-0.0166595225928909,0.0550048738118307,-0.096757063388674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,97.6500015258789,97.70999908447266,96.54000091552734,96.83000183105467,86.71492767333984,2376800,STT,1.0335424412974283,1.113197293060584,1.0243329630150682,1.0465343935592823,-0.012991952261854,0.0417876380353776,-0.1006922460397956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,96.5999984741211,97.02999877929688,95.72000122070312,96.5199966430664,86.43730926513672,1385900,STT,1.0550706910474776,1.1006447674573068,1.0309666498404035,1.048372731047773,0.0066979599997045,0.0315054228709834,-0.0970157052406424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,96.12999725341795,97.29000091552734,95.9800033569336,96.91999816894533,86.79552459716797,1535000,STT,1.0802482282938028,1.097345633700035,1.0171377518654083,1.0387885930282448,0.041459635265558,0.0403268207912608,-0.0974732509175984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,97.43000030517578,97.75,96.62999725341795,97.66999816894533,87.46717834472656,1263200,STT,1.0876853918941762,1.098893296505438,1.009224128261002,1.0447156071702373,0.0429697847239389,0.0419112592141535,-0.104601739443267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,97.56999969482422,98.3499984741211,97.22000122070312,97.41000366210938,87.23433685302734,1101000,STT,1.1056410895979432,1.0911040679714386,1.0166807198089134,1.0484619827112251,0.057179106886718,0.0464805481367875,-0.0877704716320058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,97.70999908447266,98.7300033569336,97.3000030517578,98.18000030517578,87.92391967773438,1248700,STT,1.0839787774839464,1.0858199203010246,1.0081933371767848,1.0415757419863072,0.0424030354976392,0.0370327134524315,-0.09930313475265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,98.83000183105467,100.9000015258789,98.20999908447266,99.18000030517578,88.81945037841797,2783600,STT,1.0774035296948232,1.0815551417000016,0.9754519576664764,1.0495576207370112,0.027845908957812,0.0326793495446122,-0.115042253871624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,99.4000015258789,99.54000091552734,97.72000122070312,97.97000122070312,87.73583984375,1918700,STT,1.0768714903468888,1.040480144198394,0.984205169659901,1.0539026313731312,0.0229688589737575,0.0097536514635188,-0.1162469946517641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,98.5500030517578,99.29000091552734,98.0,98.52999877929688,88.23735046386719,2726100,STT,1.096844427789469,0.9959359111615756,0.9621303839039153,1.0520989179928428,0.044745509796626,-0.0047872864511956,-0.1117041776676841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,99.08000183105467,99.44000244140624,98.08999633789062,98.20999908447266,87.95077514648438,2045400,STT,1.1145302121360692,1.0374262093546394,0.9680384535444666,1.049480051520865,0.065050160615204,0.0215327209476545,-0.1033539223689339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,98.8499984741211,99.04000091552734,97.63999938964844,97.87000274658205,87.64630889892578,1709600,STT,1.151136096459803,1.0154788784831306,0.9636372879228432,1.0585213557872055,0.0926147406725972,0.0108719101907466,-0.1139374255443108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,98.51000213623048,98.62000274658205,96.95999908447266,97.08000183105467,86.9388198852539,1517900,STT,1.1659866023064882,1.0167081093912418,0.9811843448736732,1.0561912314345747,0.1097953708719134,0.0145807291477844,-0.0992717110567928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,97.76000213623048,98.93000030517578,97.76000213623048,98.30999755859376,88.04032135009766,1219200,STT,1.127085456272784,1.0231728581033988,0.9575726967116164,1.054691754118366,0.0723937021544178,0.0091764696949971,-0.1208177449652915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,98.63999938964844,98.72000122070312,97.4000015258789,97.93000030517578,87.70001983642578,1055600,STT,1.137406843330462,1.001291951112382,0.9562193774920036,1.0628648969920689,0.0745419463383934,0.0101540509071066,-0.1319234368669208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,97.91999816894533,98.29000091552734,96.9800033569336,97.44000244140624,87.26121520996094,576000,STT,1.1511658752059672,1.028167863926931,0.964354891478926,1.054562443450246,0.0966034317557211,0.0267564999352389,-0.1326013461440791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,97.68000030517578,97.86000061035156,97.23999786376952,97.70999908447266,87.50301361083984,719500,STT,1.1320533829968014,1.0316233179399252,0.979524195028509,1.0427572783556516,0.0892961046411497,0.0196755955307557,-0.1247566780631665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,98.11000061035156,98.43000030517578,97.75,98.2300033569336,87.96868133544922,617700,STT,1.126367546322359,1.0326310027960413,0.9671192190338598,1.039387058829826,0.086980487492533,0.0168870368380094,-0.1347941795441951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,98.33000183105467,98.43000030517578,97.5,97.61000061035156,87.788818359375,930400,STT,1.130314402377198,1.0030571870750289,0.9580426320209798,1.0452598484191695,0.0850545539580285,0.0030124484343763,-0.1437383612837897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,98.25,98.25,96.5,96.72000122070312,86.98835754394531,1479100,STT,1.111145511324677,1.0206978971100722,0.9685271666477514,1.0173995405954512,0.0937459707292258,0.0271892783814191,-0.1320686433085757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,96.95999908447266,97.63999938964844,96.2300033569336,97.43000030517578,87.62691497802734,1492900,STT,1.0517295165572744,1.0298552906354874,0.957120735958194,0.9765980219270426,0.0751314946302318,0.0259064983116319,-0.1383277249273201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,97.79000091552734,99.04000091552734,97.7699966430664,98.4800033569336,88.57127380371094,1026400,STT,1.0611291169238504,1.0058216688916235,0.954700723063594,0.9849127815791188,0.0762163353447314,0.0074647325726313,-0.1348941367196034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,98.73999786376952,98.73999786376952,97.7300033569336,98.56999969482422,88.6522216796875,1134900,STT,1.0502181444400531,1.029967149244257,0.9563872912360808,0.9789917900086822,0.0712263544313709,0.0303403301626018,-0.1335020796523177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,98.55999755859376,100.05999755859376,98.2300033569336,99.6500015258789,89.6235580444336,1497700,STT,0.988860862206534,1.0058033705057887,0.9650540442230232,0.942840182406444,0.04602067980009,0.0140788860314718,-0.1222959614300313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,100.0,102.06999969482422,99.9499969482422,101.4000015258789,91.19747161865234,1627500,STT,0.986291890155424,0.9963684915674867,0.9226320300399008,0.9530778204901076,0.0332140696653162,-0.0048557554799283,-0.1666657883109773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,102.80999755859376,104.93000030517578,102.0,104.25,93.76071166992188,1827400,STT,0.976307150452536,0.972405089783036,0.8309306130712278,0.966664672858564,0.009642477593972,-0.0408694882131722,-0.2548544263884212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,104.87999725341795,105.8499984741211,104.16000366210938,105.77999877929688,95.13677215576172,1637000,STT,0.9573643196380494,0.9628974623182616,0.8298790185895214,0.9609362737659176,-0.0035719541278682,-0.0419763075298891,-0.2452025876171996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,106.26000213623048,107.56999969482422,106.11000061035156,107.23999786376952,96.44986724853516,1475600,STT,0.96922798726803,0.9756353427580416,0.8254479141032617,0.9729510699723092,-0.0037230827042793,-0.0190898812463132,-0.2378171175421178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,107.8499984741211,108.5,105.69000244140624,105.97000122070312,95.3076629638672,1887500,STT,0.981032432646188,0.9444912915822604,0.8301998228329658,0.9917823196316324,-0.0107498869854445,-0.0518217154867338,-0.2520084672858255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,106.4800033569336,106.70999908447266,105.61000061035156,106.4000015258789,95.69438934326172,1797400,STT,0.9826127305147032,0.9655926023221988,0.8241902660917311,0.9854883712686996,-0.0028756407539962,-0.0223271950380572,-0.2516381091966515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,106.11000061035156,106.45999908447266,104.87999725341795,105.0500030517578,94.480224609375,2504400,STT,0.9880056965149062,0.966529502624092,0.8354541836890264,0.981540936006692,0.0064647605082142,-0.0132769006300335,-0.2300637196397097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,105.45999908447266,107.63999938964844,105.25,107.61000061035156,96.78264617919922,1884800,STT,0.9660813393564855,0.9415762648599838,0.8176413297234361,0.9694690060853024,-0.0033876667288169,-0.0301357678161841,-0.2281740336252998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,107.5199966430664,109.0999984741211,107.16999816894533,108.98999786376952,98.02379608154295,2068800,STT,0.9424718296567411,0.9268897722828342,0.8173773318000418,0.962138874344328,-0.0196670446875867,-0.0463468276789055,-0.2320668887885909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,108.98999786376952,112.43000030517578,108.98999786376952,112.18000030517578,100.89282989501952,3373100,STT,0.9315385211609756,0.8975780433257905,0.7847818681245972,0.9712482450100663,-0.0397097238490908,-0.0713531415128052,-0.2574728370121769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,112.55999755859376,114.2699966430664,112.0,112.70999908447266,101.36949920654295,2224200,STT,0.9477421900677696,0.8890803835985498,0.7771534443119562,0.9795485186833895,-0.0318063286156199,-0.0738310652125385,-0.2763756637996387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,112.7699966430664,112.8000030517578,110.05999755859376,110.33000183105467,99.22896575927734,1731000,STT,0.9713587560458948,0.8956977162861323,0.7943749486300277,0.966216685842239,0.0051420702036558,-0.0686285346851135,-0.2615178433372372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,110.33000183105467,110.91000366210938,109.2300033569336,110.91000366210938,99.75060272216795,1695000,STT,0.9570823719525724,0.885037306557775,0.7907666298188897,0.9510576163473856,0.0060247556051866,-0.0677435452962473,-0.2620745508793721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,111.0500030517578,112.63999938964844,110.97000122070312,111.69000244140624,100.45213317871094,1875300,STT,0.9363416687034072,0.8668076511366531,0.7863277165877971,0.9505813448789944,-0.0142396761755873,-0.0914157813358829,-0.2779021144259319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
