,2021-07-04,2021-04-04,2020-12-31,2020-09-30
Change To Liabilities,164688000.0,10164000.0,124040000.0,-6578000.0
Total Cashflows From Investing Activities,-19109000.0,-23100000.0,-448000.0,-17337000.0
Net Borrowings,-274000.0,-76000.0,-97000.0,-212000.0
Total Cash From Financing Activities,-868000.0,8798000.0,-21802000.0,-22373000.0
Change To Operating Activities,-8344000.0,-25527000.0,17689000.0,10287000.0
Issuance Of Stock,2706000.0,9078000.0,1657000.0,419000.0
Net Income,70520000.0,-95839000.0,-85768000.0,-116172000.0
Change In Cash,189982000.0,-94855000.0,-56147000.0,-82049000.0
Repurchase Of Stock,-2176000.0,-3000.0,-3000.0,-48000.0
Effect Of Exchange Rate,228000.0,-155000.0,3019000.0,922000.0
Total Cash From Operating Activities,209731000.0,-80398000.0,-36916000.0,-43261000.0
Depreciation,28052000.0,28833000.0,31290000.0,28785000.0
Dividends Paid,-9000.0,-201000.0,-2000.0,-1079000.0
Change To Inventory,6486000.0,3907000.0,7927000.0,1413000.0
Change To Account Receivables,-78296000.0,-9897000.0,12865000.0,-1195000.0
Other Cashflows From Financing Activities,-1115000.0,-1115000.0,-23360000.0,-21453000.0
Change To Netincome,24647000.0,5983000.0,-146936000.0,38108000.0
Capital Expenditures,-19117000.0,-23133000.0,-7918000.0,-17337000.0
