,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-6656200000.0,125500000.0,-3772100000.0,-2174700000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-29923000000.0,-3405000000.0,4327100000.0,-14021600000.0
Net Borrowings,-2956400000.0,-2406900000.0,1687400000.0,3550700000.0
Total Cash From Financing Activities,27871900000.0,615900000.0,-5818200000.0,11252700000.0
Change To Operating Activities,-36900000.0,1080100000.0,-868100000.0,377600000.0
Issuance Of Stock,19500000.0,44000000.0,32600000.0,108000000.0
Net Income,1209300000.0,1492200000.0,1556400000.0,1199000000.0
Change In Cash,-69700000.0,-122400000.0,63500000.0,-813900000.0
Repurchase Of Stock,-299800000.0,-1100200000.0,-924300000.0,-523100000.0
Effect Of Exchange Rate,84600000.0,74700000.0,-212900000.0,234600000.0
Total Cash From Operating Activities,1896800000.0,2592000000.0,1767500000.0,1720400000.0
Depreciation,133400000.0,119800000.0,126000000.0,112600000.0
Other Cashflows From Investing Activities,-20389700000.0,-4008100000.0,8643300000.0,-12636600000.0
Dividends Paid,-630500000.0,-576100000.0,-451800000.0,-406600000.0
Other Cashflows From Financing Activities,32139100000.0,4262600000.0,-6162100000.0,8523700000.0
Change To Netincome,198700000.0,-368500000.0,748300000.0,-314100000.0
Capital Expenditures,-135800000.0,-158000000.0,-97600000.0,-91600000.0
