Unnamed: 0,2021-06-26,2021-03-27,2020-12-26,2020-09-26
Intangible Assets,103804000.0,103867000.0,103930000.0,103994000.0
Capital Surplus,602163000.0,605962000.0,599737000.0,594427000.0
Total Liab,476817000.0,435446000.0,421858000.0,393806000.0
Total Stockholder Equity,1084135000.0,1028724000.0,956967000.0,918530000.0
Other Current Liab,17700000.0,24300000.0,46794000.0,11500000.0
Total Assets,1560952000.0,1464170000.0,1378825000.0,1312336000.0
Common Stock,123000.0,123000.0,122000.0,122000.0
Retained Earnings,482066000.0,422871000.0,357360000.0,324543000.0
Other Liab,102426000.0,106617000.0,100633000.0,97686000.0
Good Will,112529000.0,112529000.0,112529000.0,112529000.0
Treasury Stock,-217000.0,-232000.0,-252000.0,-562000.0
Other Assets,108832000.0,104702000.0,67627000.0,46820000.0
Cash,102953000.0,144658000.0,163282000.0,157130000.0
Total Current Liabilities,317351000.0,271629000.0,259423000.0,231939000.0
Other Stockholder Equity,-217000.0,-232000.0,-252000.0,-562000.0
Property Plant Equipment,720690000.0,692525000.0,681566000.0,648968000.0
Total Current Assets,515097000.0,450547000.0,413173000.0,400025000.0
Net Tangible Assets,867802000.0,812328000.0,740508000.0,702007000.0
Net Receivables,126354000.0,109157000.0,88751000.0,96850000.0
Inventory,247550000.0,160671000.0,130910000.0,123831000.0
Accounts Payable,201043000.0,157085000.0,121647000.0,108600000.0
Other Current Assets,,,10538000.0,
Change To Liabilities,41889000.0,36912000.0,7751000.0,13460000.0
Total Cashflows From Investing Activities,-44143000.0,-38813000.0,-39240000.0,-40110000.0
Net Borrowings,-360000.0,-435000.0,-354000.0,-257000.0
Total Cash From Financing Activities,-8742000.0,382000.0,905000.0,5615000.0
Change To Operating Activities,-12195000.0,-53992000.0,-38049000.0,-8747000.0
Issuance Of Stock,1176000.0,6768000.0,1259000.0,6005000.0
Net Income,59195000.0,65565000.0,32817000.0,80768000.0
Change In Cash,-41705000.0,-18624000.0,6152000.0,70414000.0
Repurchase Of Stock,-9558000.0,-5951000.0,-5951000.0,-133000.0
Total Cash From Operating Activities,11180000.0,19807000.0,44487000.0,104909000.0
Depreciation,17178000.0,16996000.0,16720000.0,16353000.0
Change To Inventory,-90094000.0,-30581000.0,-1391000.0,-10277000.0
Change To Account Receivables,-8352000.0,-26723000.0,15761000.0,5551000.0
Change To Netincome,3559000.0,11630000.0,10878000.0,7801000.0
Capital Expenditures,-44243000.0,-39278000.0,-39655000.0,-40269000.0
Other Cashflows From Investing Activities,,145000.0,145000.0,132000.0
