,2021-06-30,2021-03-31,2020-12-31,2020-06-30
Change To Liabilities,1283000.0,-1693000.0,3966000.0,-3702000.0
Total Cashflows From Investing Activities,-873000.0,-863000.0,-450000.0,-550000.0
Net Borrowings,9125000.0,-131875000.0,365560000.0,-33272000.0
Total Cash From Financing Activities,6152000.0,12796000.0,-14689000.0,-33272000.0
Change To Operating Activities,-1026000.0,-3967000.0,1674000.0,1931000.0
Net Income,4558000.0,-2859000.0,4247000.0,5223000.0
Change In Cash,8944000.0,-5846000.0,828000.0,-32832000.0
Total Cash From Operating Activities,3665000.0,-17779000.0,15967000.0,990000.0
Depreciation,2407000.0,2401000.0,2388000.0,2334000.0
Change To Inventory,-180000.0,-5971000.0,-3522000.0,-189000.0
Change To Account Receivables,-11641000.0,-7335000.0,6162000.0,-11323000.0
Other Cashflows From Financing Activities,-2973000.0,-9713000.0,-15559000.0,-15559000.0
Change To Netincome,7959000.0,-3465000.0,732000.0,6704000.0
Capital Expenditures,-873000.0,-863000.0,-450000.0,-550000.0
Issuance Of Stock,,154521000.0,154521000.0,154521000.0
Repurchase Of Stock,,-137000.0,-137000.0,-137000.0
Dividends Paid,,,-364690000.0,-364690000.0
