,Unnamed: 0,2021-07-03,2021-04-03,2020-12-31,2020-09-26
0,Intangible Assets,372000000.0,376000000.0,402000000.0,427000000.0
1,Capital Surplus,427000000.0,405000000.0,395000000.0,372000000.0
2,Total Liab,3004000000.0,3000000000.0,3231000000.0,3314000000.0
3,Total Stockholder Equity,2589000000.0,2411000000.0,2144000000.0,1931000000.0
4,Other Current Liab,547000000.0,529000000.0,586000000.0,442000000.0
5,Total Assets,5593000000.0,5411000000.0,5375000000.0,5245000000.0
6,Common Stock,1000000.0,1000000.0,1000000.0,1000000.0
7,Other Current Assets,32000000.0,43000000.0,24000000.0,46000000.0
8,Retained Earnings,3183000000.0,2964000000.0,2736000000.0,2537000000.0
9,Other Liab,376000000.0,359000000.0,341000000.0,320000000.0
10,Good Will,2989000000.0,2989000000.0,2988000000.0,2998000000.0
11,Treasury Stock,-1022000000.0,-959000000.0,-988000000.0,-979000000.0
12,Other Assets,218000000.0,214000000.0,226000000.0,170000000.0
13,Cash,318000000.0,177000000.0,168000000.0,39000000.0
14,Total Current Liabilities,1550000000.0,1546000000.0,1851000000.0,1765000000.0
15,Deferred Long Term Asset Charges,131000000.0,133000000.0,139000000.0,84000000.0
16,Short Long Term Debt,64000000.0,151000000.0,381000000.0,498000000.0
17,Other Stockholder Equity,-38000000.0,-40000000.0,-69000000.0,-62000000.0
18,Property Plant Equipment,395000000.0,398000000.0,409000000.0,378000000.0
19,Total Current Assets,1526000000.0,1343000000.0,1273000000.0,1192000000.0
20,Long Term Investments,93000000.0,91000000.0,77000000.0,80000000.0
21,Net Tangible Assets,-772000000.0,-954000000.0,-1246000000.0,-1494000000.0
22,Net Receivables,631000000.0,528000000.0,558000000.0,623000000.0
23,Long Term Debt,960000000.0,973000000.0,910000000.0,1119000000.0
24,Inventory,485000000.0,528000000.0,511000000.0,484000000.0
25,Accounts Payable,597000000.0,573000000.0,601000000.0,546000000.0
26,Deferred Long Term Liab,,,23000000.0,
0,Investments,-4000000.0,-13000000.0,-13000000.0,6000000.0
1,Change To Liabilities,37000000.0,20000000.0,99000000.0,52000000.0
2,Total Cashflows From Investing Activities,-36000000.0,-23000000.0,-18000000.0,-558000000.0
3,Net Borrowings,-100000000.0,-156000000.0,-326000000.0,346000000.0
4,Total Cash From Financing Activities,-148000000.0,-181000000.0,-288000000.0,364000000.0
5,Change To Operating Activities,47000000.0,-65000000.0,55000000.0,52000000.0
6,Net Income,219000000.0,228000000.0,199000000.0,116000000.0
7,Change In Cash,129000000.0,18000000.0,124000000.0,-18000000.0
8,Repurchase Of Stock,-25000000.0,-25000000.0,-25000000.0,-25000000.0
9,Effect Of Exchange Rate,-2000000.0,-2000000.0,-1000000.0,-1000000.0
10,Total Cash From Operating Activities,315000000.0,224000000.0,431000000.0,176000000.0
11,Depreciation,44000000.0,44000000.0,43000000.0,35000000.0
12,Change To Inventory,43000000.0,-17000000.0,-35000000.0,29000000.0
13,Change To Account Receivables,-44000000.0,-15000000.0,34000000.0,-105000000.0
14,Other Cashflows From Financing Activities,-23000000.0,-25000000.0,38000000.0,18000000.0
15,Change To Netincome,20000000.0,1000000.0,-18000000.0,6000000.0
16,Capital Expenditures,-15000000.0,-10000000.0,-18000000.0,-16000000.0
