,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,8747780000.0,-8601892000.0,-4322331000.0,-374831000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,8645441000.0,-10948515000.0,-5171090000.0,-1777579000.0
Net Borrowings,-9901200000.0,12762352000.0,6326642000.0,2559636000.0
Total Cash From Financing Activities,-10111845000.0,12846919000.0,6369232000.0,2669650000.0
Change To Operating Activities,228753000.0,38915000.0,375990000.0,4832000.0
Issuance Of Stock,1735000.0,752217000.0,983149000.0,835465000.0
Net Income,-1410358000.0,563296000.0,963967000.0,957533000.0
Change In Cash,389539000.0,275856000.0,-30972000.0,-7647000.0
Repurchase Of Stock,-7462000.0,-7462000.0,-7462000.0,-7462000.0
Total Cash From Operating Activities,1855943000.0,-1622548000.0,-1229114000.0,-899718000.0
Other Cashflows From Investing Activities,5138000.0,-121413000.0,177194000.0,8058000.0
Dividends Paid,-383567000.0,-817122000.0,-661859000.0,-570232000.0
Other Cashflows From Financing Activities,-210899000.0,-273972000.0,-278700000.0,-155219000.0
Change To Netincome,3008924000.0,-2230023000.0,-2578920000.0,-2141305000.0
Depreciation,,,,266357000.0
