,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,130000.0,1054000.0,1000.0,1000.0
Change To Liabilities,100279000.0,-41194000.0,40515000.0,-93187000.0
Total Cashflows From Investing Activities,-8361000.0,-2842000.0,-3593000.0,-4205000.0
Net Borrowings,-16000.0,221000.0,-251000.0,-2842000.0
Total Cash From Financing Activities,-54115000.0,-19873000.0,614000.0,-608000.0
Change To Operating Activities,-64493000.0,-59643000.0,3126000.0,42373000.0
Issuance Of Stock,6515000.0,13772000.0,2126000.0,2806000.0
Net Income,40684000.0,55900000.0,95756000.0,62751000.0
Change In Cash,-53835000.0,82916000.0,477296000.0,-161364000.0
Repurchase Of Stock,-43359000.0,-16581000.0,-79000.0,-150000.0
Effect Of Exchange Rate,2378000.0,-5268000.0,6238000.0,4133000.0
Total Cash From Operating Activities,6263000.0,110899000.0,474037000.0,-160684000.0
Depreciation,30503000.0,30459000.0,-38883000.0,36359000.0
Dividends Paid,-17255000.0,-17285000.0,-17285000.0,-17285000.0
Change To Inventory,-148854000.0,25117000.0,224974000.0,42556000.0
Change To Account Receivables,62638000.0,117818000.0,40015000.0,-261242000.0
Change To Netincome,-11133000.0,1733000.0,89441000.0,7084000.0
Capital Expenditures,-8491000.0,-3896000.0,-3594000.0,-4205000.0
Other Cashflows From Financing Activities,,,-1182000.0,-422000.0
