,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,21561000.0,18531000.0,17888000.0,18841000.0
Capital Surplus,1862042000.0,1869719000.0,1862536000.0,1850582000.0
Total Liab,2655540000.0,1920337000.0,2095911000.0,2464973000.0
Total Stockholder Equity,4698986000.0,4309234000.0,3581891000.0,3154526000.0
Other Current Liab,287099000.0,380302000.0,409985000.0,392934000.0
Total Assets,7354526000.0,6229571000.0,5677802000.0,5619499000.0
Common Stock,371353000.0,371353000.0,371353000.0,370567000.0
Other Current Assets,154435000.0,80076000.0,87423000.0,98406000.0
Retained Earnings,2642096000.0,2278650000.0,1647275000.0,977160000.0
Other Liab,985833000.0,707296000.0,854341000.0,1241607000.0
Treasury Stock,-176505000.0,-210488000.0,-299273000.0,-43783000.0
Other Assets,107578000.0,108189000.0,157856000.0,312859000.0
Cash,287953000.0,161847000.0,151892000.0,99851000.0
Total Current Liabilities,425435000.0,380302000.0,409985000.0,392934000.0
Other Stockholder Equity,216821000.0,72708000.0,-124214000.0,-43783000.0
Property Plant Equipment,47144000.0,50121000.0,51734000.0,44936000.0
Total Current Assets,498432000.0,297510000.0,294405000.0,252302000.0
Long Term Investments,6679811000.0,5755220000.0,5155919000.0,4990561000.0
Net Tangible Assets,4698986000.0,4309234000.0,3581891000.0,3154526000.0
Net Receivables,56044000.0,55587000.0,55090000.0,54045000.0
Long Term Debt,1243193000.0,832739000.0,831585000.0,830432000.0
Accounts Payable,137500000.0,,,
Deferred Long Term Asset Charges,,5742000.0,69184000.0,234381000.0
