,Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
0,Intangible Assets,22630000.0,22335000.0,21561000.0,21238000.0
1,Capital Surplus,1786260000.0,1782041000.0,1862042000.0,1856570000.0
2,Total Liab,2661020000.0,2674723000.0,2655540000.0,2635888000.0
3,Total Stockholder Equity,4914707000.0,4732293000.0,4698986000.0,4513622000.0
4,Other Current Liab,263751000.0,308353000.0,287099000.0,315071000.0
5,Total Assets,7575727000.0,7407016000.0,7354526000.0,7149510000.0
6,Common Stock,371353000.0,371353000.0,371353000.0,371353000.0
7,Other Current Assets,176391000.0,164470000.0,154435000.0,140742000.0
8,Retained Earnings,2972362000.0,2839884000.0,2642096000.0,2511248000.0
9,Other Liab,1020512000.0,993045000.0,985833000.0,875865000.0
10,Treasury Stock,-215268000.0,-260985000.0,-176505000.0,-225549000.0
11,Other Assets,112595000.0,109513000.0,107578000.0,143180000.0
12,Cash,178635000.0,182930000.0,287953000.0,380055000.0
13,Total Current Liabilities,395551000.0,437053000.0,425435000.0,516771000.0
14,Other Stockholder Equity,169282000.0,123565000.0,216821000.0,167777000.0
15,Property Plant Equipment,45477000.0,46024000.0,47144000.0,47546000.0
16,Total Current Assets,415163000.0,402507000.0,498432000.0,574768000.0
17,Long Term Investments,6979862000.0,6826637000.0,6679811000.0,6362778000.0
18,Net Tangible Assets,4914707000.0,4732293000.0,4698986000.0,4513622000.0
19,Net Receivables,60137000.0,55107000.0,56044000.0,53971000.0
20,Long Term Debt,1244257000.0,1243725000.0,1243193000.0,1242652000.0
21,Accounts Payable,131000000.0,127900000.0,137500000.0,201000000.0
0,Investments,-131879000.0,-274058000.0,-293350000.0,-429321000.0
1,Change To Liabilities,-9802000.0,-13546000.0,-27972000.0,-28160000.0
2,Total Cashflows From Investing Activities,-132843000.0,-274499000.0,-294447000.0,-430593000.0
3,Total Cash From Financing Activities,-20359000.0,-27448000.0,-21139000.0,359282000.0
4,Change To Operating Activities,30819000.0,5882000.0,41646000.0,-27000.0
5,Net Income,153051000.0,150021000.0,151430000.0,130811000.0
6,Change In Cash,-1813000.0,-103914000.0,-92130000.0,17417000.0
7,Total Cash From Operating Activities,151389000.0,198033000.0,223456000.0,88728000.0
8,Depreciation,15050000.0,17422000.0,17152000.0,15203000.0
9,Dividends Paid,-20359000.0,-20827000.0,-20316000.0,-20319000.0
10,Change To Account Receivables,-1530000.0,937000.0,-2073000.0,57000.0
11,Change To Netincome,2055000.0,420000.0,-3853000.0,38070000.0
12,Capital Expenditures,-964000.0,-441000.0,-1097000.0,-1272000.0
13,Repurchase Of Stock,,-6621000.0,-6621000.0,-41000.0
14,Other Cashflows From Financing Activities,,,-823000.0,-44481000.0
15,Net Borrowings,,,,424123000.0
