,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,210000.0,1821000.0,3757000.0,6072000.0
Capital Surplus,135439000.0,41020000.0,750692000.0,788140000.0
Total Liab,4972428000.0,4958007000.0,4027148000.0,3669772000.0
Total Stockholder Equity,911772000.0,609991000.0,916851000.0,1199803000.0
Minority Interest,87661000.0,71583000.0,53242000.0,59102000.0
Other Current Liab,151181000.0,151257000.0,134190000.0,130886000.0
Total Assets,5971861000.0,5639581000.0,4997241000.0,4928677000.0
Common Stock,1128000.0,1128000.0,1298000.0,1298000.0
Other Current Assets,1318318000.0,1298899000.0,1150107000.0,1052937000.0
Retained Earnings,1295386000.0,1193570000.0,1195563000.0,1080413000.0
Other Liab,1613190000.0,1690544000.0,1706162000.0,1599171000.0
Good Will,383861000.0,371773000.0,371561000.0,385292000.0
Treasury Stock,-520181000.0,-625727000.0,-1030702000.0,-670048000.0
Other Assets,991853000.0,924948000.0,868236000.0,910415000.0
Cash,1389876000.0,1231593000.0,1246537000.0,1483836000.0
Total Current Liabilities,1161465000.0,943556000.0,886726000.0,880218000.0
Deferred Long Term Asset Charges,538448000.0,586750000.0,597776000.0,650260000.0
Other Stockholder Equity,-238368000.0,-293648000.0,-273818000.0,-232518000.0
Property Plant Equipment,771510000.0,771346000.0,212946000.0,205301000.0
Total Current Assets,3545506000.0,3297353000.0,3167963000.0,3186464000.0
Long Term Investments,278921000.0,272340000.0,372778000.0,235133000.0
Net Tangible Assets,527701000.0,236397000.0,541533000.0,808439000.0
Short Term Investments,44488000.0,43280000.0,38379000.0,35539000.0
Net Receivables,792288000.0,722186000.0,720973000.0,610420000.0
Long Term Debt,1682741000.0,1679562000.0,1434260000.0,1190383000.0
