Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Net Borrowings
2017-10-23,46.0,46.13999938964844,45.459999084472656,45.540000915527344,37.98150253295898,526600,LAZ,1.055123509246057,1.285731015425612,1.1995000714599722,1.0231439317955078,0.0319795774505491,0.1714928624609299,0.1310429195943836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,45.77000045776367,46.060001373291016,45.43000030517578,45.630001068115234,38.05656051635742,591200,LAZ,1.0510529004794262,1.2754570607797542,1.216933153266557,1.023176662025299,0.0278762384541269,0.1746641769333596,0.1375523329687038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,45.68999862670898,45.84999847412109,44.93000030517578,45.27000045776367,37.75631332397461,868700,LAZ,1.061862224858554,1.3052103284526508,1.252832027510533,1.028738706809164,0.03312351804939,0.1969965068980852,0.1590107652252284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,45.31999969482422,46.72999954223633,45.31999969482422,45.56999969482422,38.00652694702149,1486500,LAZ,1.0610703426806471,1.314992006068743,1.2531132871894453,1.0357335667629224,0.0253367759177247,0.2106234753813016,0.162091252868584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,45.97999954223633,47.4900016784668,45.630001068115234,47.20000076293945,39.36598205566406,1047300,LAZ,1.0417399740841564,1.24222233979834,1.2236373347845586,1.0327543330408862,0.0089856410432702,0.1638033862022994,0.1275085360494889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,46.84000015258789,47.869998931884766,46.84000015258789,47.380001068115234,39.51611328125,1236300,LAZ,1.048641015581559,1.2064163688232896,1.230961031428783,1.0448229351223306,0.0038180804592284,0.1603054352508108,0.1205715390339161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,47.59000015258789,47.97999954223633,47.47999954223633,47.540000915527344,39.64955139160156,895600,LAZ,1.043626583766697,1.2053269362429395,1.225050731718205,1.0378093145840102,0.0058172691826867,0.1516705678284482,0.1174707805897816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,47.77000045776367,47.9900016784668,47.369998931884766,47.400001525878906,39.53278732299805,487200,LAZ,1.0799107773086964,1.2161235006319908,1.2262310119293278,1.0388512590749122,0.0410595182337842,0.161539482280141,0.1167884056702592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,47.27000045776367,47.52000045776367,46.720001220703125,46.869998931884766,39.09075546264648,951000,LAZ,1.0811449179289945,1.167240746854302,1.2367351077204216,1.0310647944789963,0.0500801234499981,0.1491944047343025,0.1322330964348395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,46.47999954223633,47.119998931884766,46.33000183105469,47.0099983215332,39.55351638793945,624700,LAZ,1.0631781154794755,1.1821383494216309,1.2320121187606914,1.0262436118253355,0.0369345036541397,0.1565019438538784,0.1242018000713252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,46.84000015258789,47.18000030517578,46.77000045776367,47.11000061035156,39.63765335083008,502400,LAZ,1.0713225089220986,1.1877387755463429,1.2389013791370478,1.0311845275729687,0.0401379813491298,0.1516278463438984,0.133173094800941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,47.02999877929688,47.2400016784668,46.290000915527344,46.38999938964844,39.0318603515625,352800,LAZ,1.1054105134027,1.2132957218005374,1.235009824112038,1.0414917955670933,0.0639187178356066,0.1673859117728713,0.1231834650169678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,46.619998931884766,47.68000030517578,46.459999084472656,47.43999862670898,39.915306091308594,760100,LAZ,1.0685076720557194,1.2293200840478928,1.204382773049091,1.0390384642435906,0.0294692078121288,0.1683153209501542,0.0897294676477393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,47.0,48.25,46.900001525878906,48.15999984741211,40.5211067199707,648400,LAZ,1.0560633154669417,1.19700528083906,1.1930796955291971,1.0401272810196784,0.0159360344472632,0.1214304281049678,0.0804007027028737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,48.209999084472656,48.31999969482422,47.290000915527344,47.290000915527344,39.78911209106445,472100,LAZ,1.074011284431191,1.2096376800409032,1.2048999293129166,1.0393664161720684,0.0346448682591227,0.1337444314004854,0.0915619689579885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,47.27999877929688,47.959999084472656,47.27000045776367,47.68999862670898,40.12565612792969,322800,LAZ,1.071922861190071,1.1841193303354978,1.1806013100478197,1.0305050740272153,0.0414177871628558,0.117452115569177,0.0689687492172128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,47.5,47.63999938964844,46.4900016784668,46.5,39.12440872192383,606000,LAZ,1.108172311675178,1.1899965377138126,1.2155173212298591,1.043144349882203,0.0650279617929749,0.1250557552709903,0.1018651003916082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,45.95000076293945,46.220001220703125,45.58000183105469,45.91999816894531,38.63640594482422,806400,LAZ,1.1219512411853438,1.1958076487055778,1.166696056258986,1.0570826794517585,0.0648685617335853,0.1278579304319806,0.0560679568283382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,46.33000183105469,46.7400016784668,45.91999816894531,46.0,38.70372009277344,405700,LAZ,1.1093475937388997,1.19574809569298,1.1725897865827817,1.0412088647392546,0.0681387289996451,0.1252688833553619,0.0603750758196335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,45.86000061035156,46.2599983215332,45.40999984741211,46.09999847412109,38.78785705566406,530100,LAZ,1.0882862555915596,1.2186883482736632,1.1619146687983208,1.0392013474275237,0.0490849081640358,0.1433673005946978,0.061975296880645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,46.04999923706055,47.27000045776367,46.04999923706055,47.11000061035156,39.63765335083008,338300,LAZ,1.081723660020289,1.188177145242226,1.1407619048168989,1.0381241126825425,0.0435995473377466,0.1304675846133673,0.0335939530277671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,47.220001220703125,47.79999923706055,47.220001220703125,47.4900016784668,39.9573860168457,480200,LAZ,1.077700614315273,1.1734511969872994,1.1344841310718732,1.03199537924298,0.0457052350722928,0.1308496571838526,0.0289146658524686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,47.459999084472656,47.709999084472656,47.33000183105469,47.630001068115234,40.07517623901367,270900,LAZ,1.0781019063693218,1.1591629386870663,1.131805563712684,1.0328322263084138,0.045269680060908,0.1246592923686866,0.0221815250166736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,47.70000076293945,47.810001373291016,47.40999984741211,47.540000915527344,39.99945831298828,142300,LAZ,1.0847705876754237,1.1435470946967552,1.1722792113922136,1.032019884081241,0.0527507035941829,0.1008360727020465,0.0552541399029773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,47.34000015258789,47.75,47.25,47.650001525878906,40.09200286865234,374000,LAZ,1.0931793880005078,1.169511101841525,1.1440052872164646,1.0369551897736955,0.0562241982268121,0.1124798650511567,0.026937791730665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,47.619998931884766,48.11000061035156,47.47999954223633,47.93000030517578,40.327598571777344,564000,LAZ,1.095347097583175,1.1732350275331032,1.137321955216401,1.020376345675996,0.0749707519071789,0.1198218477797188,0.0259227051852661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,48.29999923706055,49.11000061035156,48.16999816894531,48.7400016784668,41.00911712646485,417500,LAZ,1.0791956015342463,1.1520425394877571,1.1333759802290055,1.026253639124301,0.0529419624099454,0.0979891848325473,0.0210917167867883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,49.09999847412109,49.84999847412109,49.060001373291016,49.25,41.43821716308594,470400,LAZ,1.0980712119733624,1.1570952371308263,1.1165654648257628,1.0246409570196735,0.0734302549536889,0.1076700546569779,0.0057637628918276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,49.25,49.369998931884766,47.77000045776367,49.18000030517578,41.37932586669922,382500,LAZ,1.1317608498008085,1.1772179765328683,1.1469499163942651,1.029880242563007,0.1018806072378015,0.1089777008415266,0.0377859857258744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,49.97999954223633,50.9900016784668,49.70000076293945,50.7400016784668,42.6918830871582,1292500,LAZ,1.1011036936238927,1.1562869451520053,1.1018364870734467,1.036157586789428,0.0649461068344647,0.0856756471984465,-0.0155742353816632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,50.58000183105469,52.220001220703125,50.15999984741211,50.22999954223633,42.26277160644531,973500,LAZ,1.116663501499964,1.1445928181525078,1.1186210909138172,1.0465343935592823,0.0701291079406816,0.0731831631273014,-0.0064041181410465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,50.06999969482422,50.41999816894531,49.81999969482422,49.97999954223633,42.052433013916016,354700,LAZ,1.1410563496611377,1.1556892441648712,1.1135907577364703,1.048372731047773,0.0926836186133646,0.0865498995785478,-0.0143915973445756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,49.79999923706055,50.7400016784668,49.79999923706055,50.470001220703125,42.4647102355957,439500,LAZ,1.1206657210931965,1.1332167132042248,1.074100943875642,1.0387885930282448,0.0818771280649517,0.0761979002954507,-0.0405100589073648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,50.400001525878906,51.5,50.18999862670898,51.27999877929688,43.1462287902832,496300,LAZ,1.1168099624022758,1.1298146637755542,1.0563226729086403,1.0447156071702373,0.0720943552320385,0.0728326264842695,-0.0575031947956286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,51.4900016784668,51.540000915527344,50.58000183105469,50.68999862670898,42.649810791015625,250600,LAZ,1.1384888830373747,1.110576355462313,1.042117843453074,1.0484619827112251,0.0900269003261495,0.0659528356276619,-0.0623333479878451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,50.7599983215332,51.29999923706055,50.630001068115234,50.86000061035156,42.79285430908203,580600,LAZ,1.1026346309332682,1.1103153979937403,1.0355633724345663,1.0415757419863072,0.0610588889469609,0.0615281911451472,-0.0719330994948685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,50.79999923706055,51.369998931884766,50.130001068115234,50.790000915527344,42.73395538330078,520400,LAZ,1.1195117139554296,1.1045271346892866,1.025304375382171,1.0495576207370112,0.0699540932184183,0.0556513425338973,-0.0651898361559295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,50.97999954223633,51.810001373291016,50.900001525878906,51.119998931884766,43.0116081237793,654200,LAZ,1.105829457213087,1.0509399582359038,1.0158339937039007,1.0539026313731312,0.0519268258399556,0.0202134655010286,-0.0846181706077644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,51.25,51.619998931884766,51.20000076293945,51.52999877929688,43.35658645629883,751000,LAZ,1.1249754853849785,1.0173299081646667,0.9883520274961376,1.0520989179928428,0.0728765673921356,0.0166067105518954,-0.0854825340754618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,52.09000015258789,52.29999923706055,51.130001068115234,51.52000045776367,43.34816360473633,451000,LAZ,1.1438276595484422,1.0530018099239309,0.985108146188912,1.049480051520865,0.0943476080275771,0.0371083215169461,-0.0862842297244885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,51.52000045776367,51.7599983215332,51.02999877929688,51.02999877929688,42.93587875366211,632900,LAZ,1.1524593165776766,1.0475326339405775,0.9980364062244704,1.0585213557872055,0.0939379607904709,0.0429256656481935,-0.0795383072426836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,51.65999984741211,51.86000061035156,50.16999816894531,50.16999816894531,42.2122917175293,435200,LAZ,1.1752043860943626,1.060549541425264,1.019087813612136,1.0561912314345747,0.1190131546597879,0.0584221611818065,-0.0613682423183301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,50.0,51.47999954223633,50.0,50.959999084472656,42.87698745727539,768700,LAZ,1.1654237631945707,1.0649785208023703,1.0028809749513898,1.054691754118366,0.1107320090762047,0.0509821323939687,-0.075509466725518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,51.09999847412109,51.4900016784668,50.91999816894531,51.18000030517578,43.06209945678711,399300,LAZ,1.1555292120606946,1.0420412117814717,1.0048769226585248,1.0628648969920689,0.0926643150686259,0.0509033115761964,-0.0832658917003996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,51.15999984741211,51.77999877929688,51.08000183105469,51.34999847412109,43.20512390136719,273000,LAZ,1.1302825084028167,1.033363429373429,1.011892497627575,1.054562443450246,0.0757200649525706,0.0319520653817371,-0.0850637399954301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,51.31999969482422,51.84999847412109,51.31999969482422,51.56999969482422,43.390235900878906,370000,LAZ,1.1186735405279709,1.0411685271163806,1.0318055578755618,1.0427572783556516,0.0759162621723192,0.0292208047072111,-0.0724753152161137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,51.540000915527344,52.119998931884766,51.540000915527344,52.09000015258789,43.82775115966797,375600,LAZ,1.1244001531179504,1.0541656490427256,1.0149088942972615,1.039387058829826,0.0850130942881244,0.0384216830846937,-0.0870045042807934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,52.16999816894531,52.97999954223633,52.16999816894531,52.5,44.1727180480957,727900,LAZ,1.1314286582807214,1.028625481697877,0.998057534392557,1.0452598484191695,0.0861688098615518,0.0285807430572244,-0.1037234589122125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,52.790000915527344,52.790000915527344,52.18999862670898,52.59999847412109,44.2568588256836,581400,LAZ,1.1049429090811922,1.0217622980139929,0.9916068117779594,1.0173995405954512,0.0875433684857409,0.0282536792853398,-0.1089889981783677,6072000.0,788140000.0,3669772000.0,1199803000.0,59102000.0,130886000.0,4928677000.0,1298000.0,1052937000.0,1080413000.0,1599171000.0,385292000.0,-670048000.0,910415000.0,1483836000.0,880218000.0,650260000.0,-232518000.0,205301000.0,3186464000.0,235133000.0,808439000.0,35539000.0,610420000.0,1190383000.0,0.0,-26920000.0,-318508000.0,-25718000.0,253583000.0,847323000.0,-306741000.0,163636000.0,1029115000.0,34430000.0,-195635000.0,95976000.0,329683000.0,311463000.0,-27670000.0,235427000.0
2018-01-03,53.4900016784668,54.09999847412109,52.97999954223633,54.08000183105469,45.50211334228516,819800,LAZ,1.047707071013621,1.006401267728506,0.9633142093136998,0.9765980219270426,0.0711090490865783,0.0024524754046504,-0.1321342515718143,6072000.0,788140000.0,3669772000.0,1199803000.0,59102000.0,130886000.0,4928677000.0,1298000.0,1052937000.0,1080413000.0,1599171000.0,385292000.0,-670048000.0,910415000.0,1483836000.0,880218000.0,650260000.0,-232518000.0,205301000.0,3186464000.0,235133000.0,808439000.0,35539000.0,610420000.0,1190383000.0,0.0,-26920000.0,-318508000.0,-25718000.0,253583000.0,847323000.0,-306741000.0,163636000.0,1029115000.0,34430000.0,-195635000.0,95976000.0,329683000.0,311463000.0,-27670000.0,235427000.0
2018-01-04,54.40999984741211,55.68999862670898,54.40999984741211,55.65999984741211,46.83150100708008,1049700,LAZ,1.0204813271951505,0.976163427047414,0.9442006608183032,0.9849127815791188,0.0355685456160316,-0.0221935092715781,-0.1453941989648942,6072000.0,788140000.0,3669772000.0,1199803000.0,59102000.0,130886000.0,4928677000.0,1298000.0,1052937000.0,1080413000.0,1599171000.0,385292000.0,-670048000.0,910415000.0,1483836000.0,880218000.0,650260000.0,-232518000.0,205301000.0,3186464000.0,235133000.0,808439000.0,35539000.0,610420000.0,1190383000.0,0.0,-26920000.0,-318508000.0,-25718000.0,253583000.0,847323000.0,-306741000.0,163636000.0,1029115000.0,34430000.0,-195635000.0,95976000.0,329683000.0,311463000.0,-27670000.0,235427000.0
2018-01-05,55.7599983215332,55.91999816894531,55.5099983215332,55.869998931884766,47.0081901550293,921200,LAZ,1.022731391071025,0.9835831051338096,0.9505296433514312,0.9789917900086822,0.0437396010623427,-0.0160437139478455,-0.1393597275369673,6072000.0,788140000.0,3669772000.0,1199803000.0,59102000.0,130886000.0,4928677000.0,1298000.0,1052937000.0,1080413000.0,1599171000.0,385292000.0,-670048000.0,910415000.0,1483836000.0,880218000.0,650260000.0,-232518000.0,205301000.0,3186464000.0,235133000.0,808439000.0,35539000.0,610420000.0,1190383000.0,0.0,-26920000.0,-318508000.0,-25718000.0,253583000.0,847323000.0,-306741000.0,163636000.0,1029115000.0,34430000.0,-195635000.0,95976000.0,329683000.0,311463000.0,-27670000.0,235427000.0
2018-01-08,57.0,57.2400016784668,55.810001373291016,56.09000015258789,47.19329452514648,850700,LAZ,0.9668391041656512,0.9714412365449162,0.9612821111594214,0.942840182406444,0.0239989217592072,-0.0202832479294006,-0.1260678944936331,6072000.0,788140000.0,3669772000.0,1199803000.0,59102000.0,130886000.0,4928677000.0,1298000.0,1052937000.0,1080413000.0,1599171000.0,385292000.0,-670048000.0,910415000.0,1483836000.0,880218000.0,650260000.0,-232518000.0,205301000.0,3186464000.0,235133000.0,808439000.0,35539000.0,610420000.0,1190383000.0,0.0,-26920000.0,-318508000.0,-25718000.0,253583000.0,847323000.0,-306741000.0,163636000.0,1029115000.0,34430000.0,-195635000.0,95976000.0,329683000.0,311463000.0,-27670000.0,235427000.0
2018-01-09,56.43999862670898,57.5,56.43000030517578,57.02999877929688,47.98419570922852,615700,LAZ,0.9744401856811268,0.956153658597276,0.929552565914836,0.9530778204901076,0.021362365191019,-0.0450705884501391,-0.1597452524360421,6072000.0,788140000.0,3669772000.0,1199803000.0,59102000.0,130886000.0,4928677000.0,1298000.0,1052937000.0,1080413000.0,1599171000.0,385292000.0,-670048000.0,910415000.0,1483836000.0,880218000.0,650260000.0,-232518000.0,205301000.0,3186464000.0,235133000.0,808439000.0,35539000.0,610420000.0,1190383000.0,0.0,-26920000.0,-318508000.0,-25718000.0,253583000.0,847323000.0,-306741000.0,163636000.0,1029115000.0,34430000.0,-195635000.0,95976000.0,329683000.0,311463000.0,-27670000.0,235427000.0
2018-01-10,56.95000076293945,57.58000183105469,56.47999954223633,56.560001373291016,47.5887451171875,602800,LAZ,0.9892922736355544,0.9810771116617544,0.9356199355131628,0.966664672858564,0.0226276007769904,-0.0321974663344538,-0.1501651039464863,6072000.0,788140000.0,3669772000.0,1199803000.0,59102000.0,130886000.0,4928677000.0,1298000.0,1052937000.0,1080413000.0,1599171000.0,385292000.0,-670048000.0,910415000.0,1483836000.0,880218000.0,650260000.0,-232518000.0,205301000.0,3186464000.0,235133000.0,808439000.0,35539000.0,610420000.0,1190383000.0,0.0,-26920000.0,-318508000.0,-25718000.0,253583000.0,847323000.0,-306741000.0,163636000.0,1029115000.0,34430000.0,-195635000.0,95976000.0,329683000.0,311463000.0,-27670000.0,235427000.0
2018-01-11,56.959999084472656,57.470001220703125,56.630001068115234,57.27000045776367,48.18613815307617,550000,LAZ,0.9827969410626768,0.9530480718085054,0.934929617984331,0.9609362737659176,0.0218606672967591,-0.0518256980396453,-0.1401519882223899,6072000.0,788140000.0,3669772000.0,1199803000.0,59102000.0,130886000.0,4928677000.0,1298000.0,1052937000.0,1080413000.0,1599171000.0,385292000.0,-670048000.0,910415000.0,1483836000.0,880218000.0,650260000.0,-232518000.0,205301000.0,3186464000.0,235133000.0,808439000.0,35539000.0,610420000.0,1190383000.0,0.0,-26920000.0,-318508000.0,-25718000.0,253583000.0,847323000.0,-306741000.0,163636000.0,1029115000.0,34430000.0,-195635000.0,95976000.0,329683000.0,311463000.0,-27670000.0,235427000.0
