,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-9898000.0,-6870000.0,-28880000.0,-9297000.0
Total Cash From Financing Activities,-43704000.0,244519000.0,-162933000.0,-70461000.0
Change To Operating Activities,-105822000.0,-363210000.0,176383000.0,-3355000.0
Net Income,123178000.0,87300000.0,189889000.0,75092000.0
Change In Cash,101606000.0,35104000.0,224105000.0,252057000.0
Repurchase Of Stock,-111093000.0,-122652000.0,-122652000.0,-122652000.0
Effect Of Exchange Rate,16791000.0,-79205000.0,95393000.0,76105000.0
Total Cash From Operating Activities,138417000.0,-123340000.0,320525000.0,255710000.0
Depreciation,9592000.0,9376000.0,9815000.0,8860000.0
Dividends Paid,-49523000.0,-49441000.0,-49365000.0,-49341000.0
Change To Account Receivables,-76496000.0,-7486000.0,-158192000.0,84147000.0
Other Cashflows From Financing Activities,116912000.0,416612000.0,-113568000.0,-21120000.0
Change To Netincome,58317000.0,50409000.0,38659000.0,23215000.0
Capital Expenditures,-9872000.0,-7498000.0,-30076000.0,-9313000.0
