,2021-07-31,2021-04-30,2021-01-31,2020-10-31
Change To Liabilities,28500000.0,118200000.0,35200000.0,66400000.0
Total Cashflows From Investing Activities,-80000000.0,-108000000.0,520000000.0,-51700000.0
Net Borrowings,-123000000.0,-84000000.0,-314100000.0,-216100000.0
Total Cash From Financing Activities,-223300000.0,-353300000.0,-914800000.0,-318500000.0
Change To Operating Activities,-45800000.0,-62600000.0,35000000.0,66900000.0
Issuance Of Stock,4000000.0,3800000.0,3800000.0,700000.0
Net Income,153900000.0,147000000.0,261500000.0,230800000.0
Change In Cash,-165500000.0,-167200000.0,95900000.0,9000000.0
Repurchase Of Stock,-6800000.0,-174300000.0,-497900000.0,-1600000.0
Total Cash From Operating Activities,137800000.0,291000000.0,486300000.0,378700000.0
Depreciation,113900000.0,114700000.0,110500000.0,113600000.0
Other Cashflows From Investing Activities,-12000000.0,5300000.0,20400000.0,700000.0
Dividends Paid,-97200000.0,-98400000.0,-102400000.0,-102300000.0
Change To Inventory,-146300000.0,-59500000.0,46600000.0,1000000.0
Change To Account Receivables,-32900000.0,72400000.0,-26200000.0,-79300000.0
Other Cashflows From Financing Activities,-300000.0,-400000.0,-400000.0,800000.0
Change To Netincome,19100000.0,-1500000.0,-20500000.0,46800000.0
Capital Expenditures,-68000000.0,-108000000.0,-69700000.0,-52400000.0
Effect Of Exchange Rate,,3100000.0,4400000.0,500000.0
