Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-09-29,105.41000366210938,106.31999969482422,104.61000061035156,104.93000030517578,93.05259704589844,1041800,SJM,1.010673803087584,1.1944691098085611,1.1947561572537897,1.0206479989635429,-0.0099741958759589,0.1042087210861151,0.1054629582625867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,104.97000122070312,105.27999877929688,104.20999908447266,104.72000122070312,92.86637878417967,1156500,SJM,1.0047744931845417,1.2080256440464003,1.1877575442102328,1.012478214064533,-0.0077037208799912,0.1193180882850006,0.098626665733299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,105.23999786376952,105.30999755859376,104.16999816894533,104.29000091552734,92.48503112792967,973400,SJM,0.9888772646676786,1.2240210892447063,1.1946973642898755,1.0113391723313174,-0.0224619076636388,0.1340577142398042,0.1128967220693033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,104.3000030517578,105.54000091552734,104.0199966430664,105.0199966430664,93.13240814208984,980700,SJM,0.9733385237761356,1.2164722667251902,1.1680440263582088,1.0126829906128405,-0.0393444668367048,0.1279885797036237,0.0780846597615447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,105.1999969482422,106.16999816894533,104.8000030517578,105.5999984741211,93.64675903320312,959100,SJM,0.9468748462255148,1.1846961513932823,1.1577868792358252,1.0121464877707815,-0.0652716415452667,0.1018956757101696,0.059865130464566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,105.5999984741211,105.5999984741211,104.0,104.23999786376952,92.4406967163086,1250200,SJM,0.9763046525337956,1.1903900065258726,1.169292463174047,1.0081446760609294,-0.0318400235271337,0.0954467836988364,0.0687193967382833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,104.37999725341795,104.66999816894533,102.79000091552734,102.9000015258789,91.25236511230467,1584400,SJM,1.0046648880535558,1.2086334081064296,1.1535710911548975,1.0143616235707735,-0.0096967355172177,0.1049179831537769,0.0550889449782006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,103.25,104.05999755859376,102.7300033569336,103.69000244140624,91.95294189453124,1430500,SJM,0.9970104848339626,1.205061192507154,1.124046169511011,1.008797349947511,-0.0117868651135483,0.1122105163632083,0.0347488568170555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,103.8000030517578,104.6500015258789,103.72000122070312,104.2699966430664,92.46730041503906,1198900,SJM,1.0061529517551089,1.2160417674309154,1.114389390516766,1.0091988628593096,-0.0030459111042007,0.114809559688209,0.0262923403237724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,104.12999725341795,106.51000213623048,104.12999725341795,106.01000213623048,94.0103530883789,1282200,SJM,1.0121643791148036,1.194561490002739,1.0959066719417307,1.0112728774332036,0.0008915016816,0.0958765641793863,0.0198715709766013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,106.47000122070312,106.47000122070312,104.83999633789062,105.11000061035156,93.21221160888672,1291500,SJM,1.037127938743006,1.222524375054788,1.1148431951483406,1.0098252549340063,0.0273026838089993,0.114274876667513,0.0379525913047236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,105.11000061035156,106.23999786376952,105.11000061035156,105.95999908447266,93.96600341796876,1197500,SJM,1.012832494012818,1.2112910098412577,1.104176883469662,1.0047827275420922,0.0080497664707257,0.09622924469955,0.0185828861094554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,105.51000213623048,105.95999908447266,103.62999725341795,104.6500015258789,92.80429077148438,1171600,SJM,1.1231421885682098,1.2328082667244544,1.1259457792161882,1.016827126331923,0.1063150622362867,0.1118124965551381,0.0390074929013879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,104.70999908447266,104.70999908447266,103.7300033569336,104.13999938964844,92.35204315185548,754700,SJM,1.1048405144849132,1.228202575068153,1.1110080020540667,1.016900814218988,0.0879397002659252,0.1116188509708464,0.0350126576294114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,103.9800033569336,104.62999725341795,102.86000061035156,104.0,92.22784423828124,952800,SJM,1.10458437812901,1.2551435713051955,1.121573516886479,1.0195478153138224,0.0850365628151874,0.1385926689659939,0.0437399755686549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,104.33000183105467,104.44000244140624,103.19000244140624,104.22000122070312,92.4229736328125,822600,SJM,1.0977084156068515,1.267092199611955,1.1077225611487609,1.0187296628598663,0.0789787527469851,0.1501666738344105,0.0422485519242967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,104.33999633789062,104.91999816894533,103.72000122070312,104.79000091552734,92.92843627929688,734800,SJM,1.0836606373759103,1.2444307684628215,1.0782754733128432,1.0231439317955078,0.0605167055804025,0.1301926154981394,0.0098183214472546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,105.0,105.26000213623048,103.87999725341795,104.41999816894533,92.6003189086914,710100,SJM,1.074666468489844,1.2299273257358776,1.1005503773530032,1.023176662025299,0.0514898064645445,0.1291344418894831,0.02116955705515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,104.0999984741211,104.27999877929688,102.30999755859376,103.93000030517578,92.16578674316406,1180300,SJM,1.0979597948868056,1.230199793813989,1.099298497378471,1.028738706809164,0.0692210880776416,0.1219859722594234,0.0054772350931664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,103.98999786376952,104.5199966430664,102.93000030517578,104.13999938964844,92.35204315185548,957900,SJM,1.1120003383790864,1.219397779403767,1.0990292502119203,1.0357335667629224,0.076266771616164,0.1150292487163255,0.0080072158910591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,104.08999633789062,104.08999633789062,102.5999984741211,103.70999908447266,91.97068786621094,920000,SJM,1.1431347327558474,1.1670348746248589,1.1127787296360896,1.0327543330408862,0.1103803997149612,0.0886159210288182,0.0166499309010199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,103.0999984741211,103.52999877929688,101.81999969482422,101.91000366210938,90.37445068359376,1718600,SJM,1.1535370214662708,1.153141514626577,1.1439571451244177,1.0448229351223306,0.1087140863439402,0.1070305810540983,0.0335676527295507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,103.4000015258789,106.12999725341795,103.0999984741211,106.0500030517578,94.04582214355467,1748000,SJM,1.0984339454913348,1.139383994547154,1.0883214862217805,1.0378093145840102,0.0606246309073246,0.0857276261326627,-0.0192584649066429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,105.87000274658205,105.94000244140624,104.95999908447266,105.22000122070312,93.3097686767578,709000,SJM,1.1432962631000492,1.147509978906483,1.0829305222162209,1.0388512590749122,0.104445004025137,0.0929259605546333,-0.0265120840428476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,105.12000274658205,105.12000274658205,102.4800033569336,103.12999725341795,91.4563446044922,1118100,SJM,1.1476095749474904,1.1640776630996337,1.0990347671039655,1.0310647944789963,0.116544780468494,0.1460313209796342,-0.0054672441816165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,103.1999969482422,103.87000274658205,102.02999877929688,102.22000122070312,90.64936065673828,813700,SJM,1.1721189237840417,1.1858506683405163,1.1193083284371044,1.0262436118253355,0.1458753119587059,0.1602142627727638,0.0114980097477381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,102.1999969482422,102.23999786376952,99.86000061035156,99.98999786376952,88.67176055908203,1109800,SJM,1.19382605205386,1.211080944229605,1.1369183691643323,1.0311845275729687,0.1626415244808912,0.1749700150271607,0.0311900848282256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,99.88999938964844,101.80999755859376,99.56999969482422,101.7699966430664,90.25028228759766,1404500,SJM,1.1743318383148262,1.192788659669625,1.0831166042579918,1.0414917955670933,0.1328400427477329,0.146878849641959,-0.0287097548370782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,101.94000244140624,103.69000244140624,101.51000213623048,103.37999725341795,91.67804718017578,1467900,SJM,1.1428850926960392,1.187162321572348,1.0697058401313204,1.0390384642435906,0.1038466284524486,0.1261575584746093,-0.0449474652700312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,102.16999816894533,102.9499969482422,101.41999816894533,102.5999984741211,91.67804718017578,1289400,SJM,1.1496100545711392,1.2032513830028482,1.0807694468196656,1.0401272810196784,0.1094827735514607,0.1276765302687559,-0.0319095460066578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,102.2300033569336,104.72000122070312,102.2300033569336,104.12000274658205,93.03624725341795,901100,SJM,1.1347482997793998,1.2031833833875372,1.0728761214018152,1.0393664161720684,0.0953818836073314,0.1272901347471193,-0.0404618389531128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,105.25,107.33999633789062,104.27999877929688,106.48999786376952,95.1539306640625,1515400,SJM,1.11296858503068,1.1708292388335615,1.0453824786626316,1.0305050740272153,0.0824635110034648,0.1041620240672407,-0.0662500821679752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,106.3000030517578,108.62000274658205,105.83000183105467,108.19000244140624,96.67298889160156,1322300,SJM,1.1039836093441449,1.1240558649818069,1.0280189867953289,1.043144349882203,0.0608392594619418,0.0591150825389845,-0.085633234042922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,108.19000244140624,108.4000015258789,106.20999908447266,106.51000213623048,95.17182159423828,2113700,SJM,1.1323819312267778,1.1608754147807652,1.0341478012380754,1.0570826794517585,0.0752992517750192,0.092925696507168,-0.0764802981925725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,111.20999908447266,117.3000030517578,109.62999725341795,116.6500015258789,104.23241424560548,4204900,SJM,1.0413200867138228,1.074719415989707,0.943470592157738,1.0412088647392546,0.0001112219745682,0.0042402036520889,-0.1687441186054101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,116.0,117.12999725341795,113.23999786376952,114.19000244140624,102.0342788696289,1418200,SJM,1.0808302807937618,1.119644646484027,0.9541216929741256,1.0392013474275237,0.041628933366238,0.0443235988050616,-0.1458176789435501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,114.58000183105467,115.69000244140624,113.6500015258789,114.01000213623048,101.8734359741211,1474100,SJM,1.0868345895659737,1.1180575094802534,0.9440717664631756,1.0381241126825425,0.0487104768834312,0.0603479488513947,-0.1630961853259561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,114.0,114.43000030517578,113.0500030517578,113.54000091552734,101.45347595214844,1098100,SJM,1.1028711710512562,1.1196715073497616,0.9554777476723436,1.03199537924298,0.070875791808276,0.0770699675463149,-0.1500917175470609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,113.29000091552734,113.29000091552734,112.19000244140624,112.6999969482422,100.70288848876952,694000,SJM,1.1115351393998891,1.1333757193263387,0.9541460781832168,1.0328322263084138,0.0787029130914753,0.098872073007959,-0.1554779605127935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,113.23999786376952,113.2699966430664,111.18000030517578,111.37000274658205,99.51445770263672,595500,SJM,1.1204994741082552,1.160919423908766,0.9693628096442084,1.032019884081241,0.0884795900270145,0.1182084019140572,-0.1476622618450278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,111.73999786376952,113.27999877929688,111.48999786376952,113.25,101.19432830810548,708100,SJM,1.1027814697555582,1.1556017030788366,0.9020816371366664,1.0369551897736955,0.0658262799818625,0.0985704662884683,-0.214985858349133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,113.19000244140624,114.9800033569336,112.47000122070312,114.93000030517578,102.69550323486328,846600,SJM,1.081005727496851,1.1357316088809446,0.9040627376164564,1.020376345675996,0.0606293818208549,0.0823184291275602,-0.2073365124146783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,114.83999633789062,119.31999969482422,114.83999633789062,117.66000366210938,105.1348876953125,1508300,SJM,1.0515042553685567,1.1011673962137087,0.914526597504833,1.026253639124301,0.0252506162442558,0.0471140415584989,-0.1977576659373842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,117.9000015258789,119.72000122070312,115.86000061035156,116.66999816894533,104.25027465820312,1382700,SJM,1.057683998556237,1.1187072846511183,0.919941186854028,1.0246409570196735,0.0330430415365634,0.06928210217727,-0.1908605150799071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,116.5999984741211,116.5999984741211,114.31999969482422,115.61000061035156,103.3031234741211,1154900,SJM,1.075944744174491,1.1311409691490055,0.9102291134653118,1.029880242563007,0.046064501611484,0.0629006934576639,-0.1989348172030789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,116.12000274658205,119.52999877929688,115.6999969482422,119.38999938964844,106.6807098388672,1446200,SJM,1.0515956184624395,1.0986161337306388,0.880731573110897,1.036157586789428,0.0154380316730116,0.0280048357770801,-0.2366791493442129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,119.45999908447266,119.93000030517578,117.25,117.45999908447266,104.9561767578125,1387800,SJM,1.0785799562922118,1.1271221480319282,0.9122873345111252,1.0465343935592823,0.0320455627329294,0.0557124930067218,-0.2127378745437386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,117.83999633789062,119.3499984741211,117.3499984741211,118.91000366210938,106.2518310546875,755200,SJM,1.0662686046311245,1.1076218671553224,0.8880368847044228,1.048372731047773,0.0178958735833514,0.038482522568999,-0.2399454703766231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,118.47000122070312,119.19000244140624,117.91000366210938,118.47000122070312,105.85865783691406,717100,SJM,1.048029110552381,1.0607579502455695,0.8941582139985093,1.0387885930282448,0.0092405175241361,0.0037391373367954,-0.2204527887844974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,118.93000030517578,118.93000030517578,117.5199966430664,118.61000061035156,105.98377990722656,713500,SJM,1.0382766274585349,1.0679069641549304,0.908825148259663,1.0447156071702373,-0.0064389797117023,0.0109249268636457,-0.2050007194446059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,118.05999755859376,118.83000183105467,116.79000091552734,117.26000213623048,104.77747344970705,1048400,SJM,1.052618023819751,1.084064586224249,0.9109045375749458,1.0484619827112251,0.0041560411085257,0.0394410663895981,-0.1935466538659733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,117.83000183105467,118.75,117.31999969482422,117.9499969482422,105.39400482177734,943900,SJM,1.0513778464092354,1.0703840822376796,0.9083256558485496,1.0415757419863072,0.0098021044229281,0.0215968753890865,-0.1991708160808852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,117.93000030517578,118.86000061035156,117.58999633789062,118.1500015258789,105.57272338867188,579700,SJM,1.0650866608063172,1.0236755894868683,0.9284046369796906,1.0495576207370112,0.015529040069306,-0.0252002026685209,-0.1620895745584099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,117.69000244140624,118.97000122070312,117.44000244140624,118.5199966430664,105.90333557128906,1002200,SJM,1.0604118071931905,1.0045136641105998,0.9331170995209122,1.0539026313731312,0.0065091758200592,-0.0262128286242753,-0.167335064790753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,118.93000030517578,120.16999816894533,118.5999984741211,119.44000244140624,106.72539520263672,1299200,SJM,1.0677327596516937,1.0008213766086096,0.9337362105772292,1.0520989179928428,0.0156338416588508,9.817899583830504e-05,-0.1400983509943701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,120.0500030517578,121.2300033569336,119.5500030517578,120.61000061035156,107.7708511352539,927800,SJM,1.0561313562240735,1.0156484534156474,0.9163592904612932,1.049480051520865,0.0066513047032084,-0.0002450349913374,-0.1550330854521073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,121.0,123.19000244140624,120.80999755859376,121.47000122070312,108.539306640625,1327400,SJM,1.054087227859291,1.01434108995742,0.8967719596380381,1.0585213557872055,-0.0044341279279147,0.0097341216650359,-0.1808027538291159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,121.5,123.6999969482422,120.5,123.41999816894533,110.28173828125,1123500,SJM,1.0285203967554692,1.0055732166813516,0.8635517301876852,1.0561912314345747,-0.0276708346791054,0.0034458364378942,-0.2169043257427809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,123.8499984741211,124.61000061035156,123.23999786376952,123.91000366210938,110.71957397460938,959600,SJM,1.0455169003591176,1.007364130517172,0.8775587717840311,1.054691754118366,-0.0091748537592484,-0.0066322578912294,-0.2008316698928768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,124.55999755859376,125.9499969482422,124.27999877929688,125.22000122070312,111.8901138305664,691600,SJM,1.046637856963965,0.9627434453857892,0.8954922659128693,1.0628648969920689,-0.0162270400281037,-0.0283944548194861,-0.1926505484460551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,125.0999984741211,126.0199966430664,125.0199966430664,125.2699966430664,111.93479919433594,479200,SJM,1.0331282693447263,0.9780273588595262,0.9040344018935192,1.054562443450246,-0.0214341741055197,-0.0233840051321657,-0.1929218357294858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,125.2699966430664,125.83999633789062,124.36000061035156,124.79000091552734,111.50589752197266,476800,SJM,1.02139586451213,0.9977598819210084,0.9007707744096408,1.0427572783556516,-0.0213614138435216,-0.0141878404881611,-0.2035100986820347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,124.87999725341795,124.95999908447266,123.79000091552734,124.88999938964844,111.59523010253906,493600,SJM,1.016014140962507,0.999379093881798,0.8856858647119269,1.039387058829826,-0.0233729178673189,-0.0163648720762338,-0.216227533866128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,124.73999786376952,125.68000030517578,124.2300033569336,124.23999786376952,111.0144271850586,495400,SJM,1.014407579251376,1.004121468092349,0.8961113219039697,1.0452598484191695,-0.0308522691677934,0.0040767294516963,-0.2056696714007998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,124.37999725341795,124.58999633789062,122.77999877929688,123.72000122070312,110.5497817993164,872000,SJM,0.9709019632254868,1.017860685945689,0.8988948294687205,1.0173995405954512,-0.0464975773699644,0.0243520672170358,-0.2017009804876066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,123.75,123.95999908447266,122.70999908447266,123.4000015258789,110.26384735107422,1321100,SJM,0.9451378076171304,1.0146270857027326,0.9121491965786134,0.9765980219270426,-0.0314602143099121,0.0106782933788771,-0.1832992643069008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,123.83000183105467,124.86000061035156,123.3499984741211,124.38999938964844,111.14845275878906,786600,SJM,0.9640647426459232,1.000240313828856,0.8832981545737536,0.9849127815791188,-0.0208480389331956,0.0018833775098638,-0.2062967052094438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,124.70999908447266,125.62000274658205,123.88999938964844,125.5500030517578,112.18496704101562,663200,SJM,0.9544406305961493,0.9832221278281168,0.8959640943320828,0.9789917900086822,-0.0245511594125329,-0.0164046912535383,-0.1939252765563157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,125.62000274658205,126.73999786376952,125.05999755859376,126.69000244140624,113.20362854003906,1045000,SJM,0.9404494297210388,0.9760431211418706,0.872062120151564,0.942840182406444,-0.0023907526854051,-0.0156813633324461,-0.2152878855014904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,126.5199966430664,127.4499969482422,126.16000366210938,126.79000091552734,113.2929916381836,1314300,SJM,0.948837199592526,0.9601896058860816,0.875850556707518,0.9530778204901076,-0.0042406208975817,-0.0410346411613334,-0.2134472616433601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,125.81999969482422,126.2699966430664,123.77999877929688,124.16000366210938,110.94295501708984,1353600,SJM,0.9679630354883928,0.97728592928591,0.8935868099025445,0.966664672858564,0.0012983626298288,-0.0359886487102982,-0.1921982295571046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,124.47000122070312,124.6500015258789,122.87000274658205,123.1500015258789,110.0404815673828,659000,SJM,0.978271920581429,0.98227678052053,0.8945784389705882,0.9609362737659176,0.0173356468155113,-0.0225969893276206,-0.1805031672361328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,123.5199966430664,123.81999969482422,122.8000030517578,123.43000030517578,110.29065704345705,618000,SJM,0.9868172540195544,0.954442499617979,0.883599196099451,0.9729510699723092,0.0138661840472451,-0.0402827243863759,-0.1796658355459285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,124.04000091552734,124.80999755859376,123.62999725341795,124.01000213623048,110.80892181396484,723500,SJM,0.9955131342740372,0.9327710298034,0.8869036082271575,0.9917823196316324,0.0037308146424046,-0.0635419772655943,-0.1953046818916337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,124.5199966430664,126.9800033569336,124.5199966430664,125.83999633789062,112.44409942626952,673200,SJM,0.995513924867588,0.9164071665655809,0.8871339946003173,0.9854883712686996,0.0100255535988885,-0.0715126307946751,-0.1886943806880653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,125.52999877929688,126.20999908447266,124.52999877929688,125.68000030517578,112.3011474609375,857100,SJM,0.9920557957805192,0.9174133613994354,0.8872148551421731,0.981540936006692,0.0105148597738271,-0.06239304185469,-0.1783030481865629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,126.0999984741211,127.66000366210938,125.69000244140624,127.52999877929688,113.9542007446289,806700,SJM,0.9535922277445976,0.9119189914707247,0.8824508635225614,0.9694690060853024,-0.0158767783407048,-0.0597930412054431,-0.1633644998261745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
