,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,752000000.0,-7000000.0,-8000000.0,-1000000.0
Change To Liabilities,-35000000.0,-164000000.0,-62000000.0,472000000.0
Total Cashflows From Investing Activities,437000000.0,-93000000.0,-168000000.0,-193000000.0
Total Cash From Financing Activities,-1567000000.0,-566000000.0,-820000000.0,-52000000.0
Change To Operating Activities,58000000.0,2000000.0,-21000000.0,-17000000.0
Issuance Of Stock,51000000.0,17000000.0,45000000.0,27000000.0
Net Income,631000000.0,469000000.0,579000000.0,568000000.0
Change In Cash,-670000000.0,72000000.0,-447000000.0,617000000.0
Repurchase Of Stock,-1501000000.0,-431000000.0,-252000000.0,-252000000.0
Total Cash From Operating Activities,460000000.0,731000000.0,541000000.0,862000000.0
Depreciation,100000000.0,101000000.0,98000000.0,89000000.0
Dividends Paid,-81000000.0,-75000000.0,-75000000.0,-76000000.0
Change To Account Receivables,127000000.0,138000000.0,-100000000.0,-280000000.0
Other Cashflows From Financing Activities,-36000000.0,-76000000.0,14000000.0,-2000000.0
Change To Netincome,-343000000.0,22000000.0,120000000.0,-14000000.0
Capital Expenditures,-84000000.0,-86000000.0,-162000000.0,-91000000.0
Net Borrowings,,-1000000.0,-552000000.0,-1000000.0
