,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-27000000.0,-44000000.0,1000000.0,1000000.0
Change To Liabilities,452000000.0,73000000.0,-19000000.0,-8000000.0
Total Cashflows From Investing Activities,-772000000.0,-411000000.0,-801000000.0,-830000000.0
Net Borrowings,-805000000.0,832000000.0,124000000.0,23000000.0
Total Cash From Financing Activities,-1267000000.0,225000000.0,-401000000.0,-592000000.0
Change To Operating Activities,3000000.0,-4000000.0,31000000.0,-26000000.0
Issuance Of Stock,189000000.0,119000000.0,99000000.0,130000000.0
Net Income,1431000000.0,858000000.0,736000000.0,772000000.0
Change In Cash,-34000000.0,1057000000.0,-2000000.0,-247000000.0
Repurchase Of Stock,-340000000.0,-369000000.0,-343000000.0,-488000000.0
Total Cash From Operating Activities,2005000000.0,1243000000.0,1200000000.0,1175000000.0
Depreciation,361000000.0,329000000.0,309000000.0,270000000.0
Dividends Paid,-297000000.0,-286000000.0,-266000000.0,-247000000.0
Change To Account Receivables,-455000000.0,-63000000.0,-65000000.0,9000000.0
Other Cashflows From Financing Activities,-14000000.0,-71000000.0,-15000000.0,-10000000.0
Change To Netincome,191000000.0,21000000.0,204000000.0,142000000.0
Capital Expenditures,-418000000.0,-400000000.0,-383000000.0,-252000000.0
Other Cashflows From Investing Activities,,,,25000000.0
