,2021-01-31,2020-01-31,2019-01-31,2018-01-31
Investments,213967000.0,-317474000.0,-178783000.0,-178783000.0
Change To Liabilities,78479000.0,69953000.0,48934000.0,32067000.0
Total Cashflows From Investing Activities,-661122000.0,-637850000.0,-330196000.0,-50563000.0
Net Borrowings,799714000.0,786157000.0,786157000.0,223675000.0
Total Cash From Financing Activities,641791000.0,696655000.0,21103000.0,241941000.0
Change To Operating Activities,-80412000.0,-54162000.0,-6925000.0,317000.0
Issuance Of Stock,34863000.0,29236000.0,21742000.0,41588000.0
Net Income,-180117000.0,-90832000.0,-55524000.0,-43805000.0
Change In Cash,59309000.0,126961000.0,-271657000.0,211004000.0
Effect Of Exchange Rate,438000.0,438000.0,438000.0,438000.0
Total Cash From Operating Activities,78202000.0,68156000.0,37436000.0,19626000.0
Depreciation,65005000.0,24953000.0,7342000.0,3662000.0
Change To Account Receivables,-36757000.0,-11154000.0,-28493000.0,-10710000.0
Other Cashflows From Financing Activities,-192786000.0,-118738000.0,-639000.0,-23322000.0
Change To Netincome,123659000.0,80320000.0,51606000.0,29735000.0
Capital Expenditures,-11492000.0,-11970000.0,-7528000.0,-4488000.0
