,Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
0,Capital Surplus,7527305000.0,7513318000.0,5998574000.0,4329557000.0
1,Total Liab,25807947000.0,25174691000.0,23704518000.0,23500216000.0
2,Total Stockholder Equity,7884015000.0,9172382000.0,8760669000.0,8328594000.0
3,Other Current Liab,2416228000.0,1883542000.0,1841517000.0,1933512000.0
4,Total Assets,33691962000.0,34347073000.0,32465187000.0,31828810000.0
5,Common Stock,2826000.0,2824000.0,2652000.0,2425000.0
6,Other Current Assets,56155000.0,48503000.0,69821000.0,10155000.0
7,Retained Earnings,3083798000.0,4431053000.0,5562775000.0,6929710000.0
8,Other Liab,414586000.0,500177000.0,500912000.0,552698000.0
9,Good Will,809435000.0,809459000.0,809480000.0,809471000.0
10,Treasury Stock,-2729914000.0,-2774813000.0,-2803332000.0,-2933098000.0
11,Other Assets,1428449000.0,1497154000.0,1035255000.0,1012147000.0
12,Cash,4250369000.0,5091463000.0,3684474000.0,3016788000.0
13,Total Current Liabilities,4679715000.0,3314830000.0,4537121000.0,4625465000.0
14,Short Long Term Debt,699219000.0,165468000.0,909912000.0,835165000.0
15,Other Stockholder Equity,-663955000.0,-708854000.0,-739341000.0,-869107000.0
16,Property Plant Equipment,26432415000.0,26374339000.0,25846580000.0,25947026000.0
17,Total Current Assets,5009230000.0,5649969000.0,4311747000.0,3531795000.0
18,Long Term Investments,12433000.0,16152000.0,17271000.0,19465000.0
19,Net Tangible Assets,7074580000.0,8362923000.0,7506335000.0,7010217000.0
20,Net Receivables,345055000.0,226740000.0,284149000.0,165225000.0
21,Long Term Debt,20023748000.0,20658440000.0,17941100000.0,17593468000.0
22,Inventory,132888000.0,119405000.0,118703000.0,142432000.0
23,Accounts Payable,384683000.0,340872000.0,353422000.0,421023000.0
24,Intangible Assets,,,444854000.0,508906000.0
0,Investments,285000.0,-70369000.0,-12666000.0,-12666000.0
1,Change To Liabilities,45572000.0,-7499000.0,-43509000.0,-208704000.0
2,Total Cashflows From Investing Activities,-216115000.0,-967560000.0,-389873000.0,-197216000.0
3,Net Borrowings,-107512000.0,1651529000.0,460112000.0,-5781000.0
4,Total Cash From Financing Activities,-164932000.0,3183924000.0,1880026000.0,-74444000.0
5,Change To Operating Activities,528753000.0,-80034000.0,-84893000.0,77544000.0
6,Issuance Of Stock,4626000.0,1617234000.0,1430989000.0,1430989000.0
7,Net Income,-1347255000.0,-1131722000.0,-1366935000.0,-1346756000.0
8,Change In Cash,-841094000.0,1406989000.0,667686000.0,-1129903000.0
9,Effect Of Exchange Rate,324000.0,-192000.0,2931000.0,-811000.0
10,Total Cash From Operating Activities,-460371000.0,-809183000.0,-825398000.0,-857432000.0
11,Depreciation,323439000.0,310166000.0,318028000.0,317139000.0
12,Other Cashflows From Investing Activities,8084000.0,-10939000.0,-13113000.0,-15866000.0
13,Change To Inventory,-13483000.0,-3708000.0,7402000.0,10164000.0
14,Change To Account Receivables,-108165000.0,-72397000.0,-12714000.0,38896000.0
15,Other Cashflows From Financing Activities,-62046000.0,-84839000.0,-11075000.0,-68663000.0
16,Change To Netincome,46544000.0,111126000.0,292222000.0,198543000.0
17,Capital Expenditures,-224484000.0,-1061691000.0,-391890000.0,-181350000.0
