,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Capital Surplus,7527305000.0,7513318000.0,5998574000.0,4329557000.0
Total Liab,25807947000.0,25174691000.0,23704518000.0,23500216000.0
Total Stockholder Equity,7884015000.0,9172382000.0,8760669000.0,8328594000.0
Other Current Liab,2416228000.0,1883542000.0,1841517000.0,1933512000.0
Total Assets,33691962000.0,34347073000.0,32465187000.0,31828810000.0
Common Stock,2826000.0,2824000.0,2652000.0,2425000.0
Other Current Assets,56155000.0,48503000.0,69821000.0,10155000.0
Retained Earnings,3083798000.0,4431053000.0,5562775000.0,6929710000.0
Other Liab,414586000.0,500177000.0,500912000.0,552698000.0
Good Will,809435000.0,809459000.0,809480000.0,809471000.0
Treasury Stock,-2729914000.0,-2774813000.0,-2803332000.0,-2933098000.0
Other Assets,1428449000.0,1497154000.0,1035255000.0,1012147000.0
Cash,4250369000.0,5091463000.0,3684474000.0,3016788000.0
Total Current Liabilities,4679715000.0,3314830000.0,4537121000.0,4625465000.0
Short Long Term Debt,699219000.0,165468000.0,909912000.0,835165000.0
Other Stockholder Equity,-663955000.0,-708854000.0,-739341000.0,-869107000.0
Property Plant Equipment,26432415000.0,26374339000.0,25846580000.0,25947026000.0
Total Current Assets,5009230000.0,5649969000.0,4311747000.0,3531795000.0
Long Term Investments,12433000.0,16152000.0,17271000.0,19465000.0
Net Tangible Assets,7074580000.0,8362923000.0,7506335000.0,7010217000.0
Net Receivables,345055000.0,226740000.0,284149000.0,165225000.0
Long Term Debt,20023748000.0,20658440000.0,17941100000.0,17593468000.0
Inventory,132888000.0,119405000.0,118703000.0,142432000.0
Accounts Payable,384683000.0,340872000.0,353422000.0,421023000.0
Intangible Assets,,,444854000.0,508906000.0
