Unnamed: 0,2021-07-31,2021-04-30,2021-01-31,2020-10-31
Intangible Assets,249974000.0,233809000.0,254375000.0,254322000.0
Capital Surplus,1606980000.0,1679801000.0,1589175000.0,1653166000.0
Total Liab,3330770000.0,3247060000.0,3125940000.0,3117695000.0
Total Stockholder Equity,5151020000.0,5088135000.0,4882252000.0,4907404000.0
Minority Interest,4116000.0,4370000.0,4646000.0,4963000.0
Deferred Long Term Liab,83900000.0,85800000.0,79400000.0,81300000.0
Other Current Liab,1557142000.0,1607314000.0,1578265000.0,1416001000.0
Total Assets,8485906000.0,8339565000.0,8012838000.0,8030062000.0
Common Stock,1526000.0,1526000.0,1526000.0,1528000.0
Other Current Assets,13214000.0,12257000.0,11416000.0,10843000.0
Retained Earnings,4348266000.0,4149620000.0,3954542000.0,3795397000.0
Other Liab,483806000.0,466787000.0,469019000.0,414539000.0
Good Will,3485181000.0,3432577000.0,3433003000.0,3365114000.0
Treasury Stock,-805752000.0,-742812000.0,-662991000.0,-542687000.0
Other Assets,1022747000.0,999179000.0,978996000.0,898573000.0
Cash,1385395000.0,1457918000.0,1023074000.0,1235653000.0
Total Current Liabilities,2334636000.0,2255700000.0,2171383000.0,2139922000.0
Deferred Long Term Asset Charges,527753000.0,514064000.0,522871000.0,497546000.0
Short Long Term Debt,82468000.0,89945000.0,97421000.0,27084000.0
Other Stockholder Equity,-48411000.0,-41355000.0,-34775000.0,-54074000.0
Property Plant Equipment,964028000.0,984200000.0,948740000.0,949636000.0
Total Current Assets,2763976000.0,2689800000.0,2397724000.0,2549217000.0
Net Tangible Assets,1415865000.0,1421749000.0,1194874000.0,1287968000.0
Short Term Investments,144773000.0,,,
Net Receivables,860384000.0,887871000.0,1032209000.0,1027647000.0
Long Term Debt,24754000.0,25620000.0,25658000.0,100823000.0
Inventory,241103000.0,230068000.0,230907000.0,192333000.0
Accounts Payable,41305000.0,44131000.0,25378000.0,30003000.0
Long Term Investments,,,,13200000.0
Investments,-152545000.0,-152545000.0,-152545000.0,-152545000.0
Change To Liabilities,117605000.0,105560000.0,-18846000.0,57687000.0
Total Cashflows From Investing Activities,-265122000.0,-17290000.0,-103460000.0,-35493000.0
Net Borrowings,-8443000.0,-7500000.0,-5694000.0,-4662000.0
Total Cash From Financing Activities,-225672000.0,-70673000.0,-293064000.0,10870000.0
Change To Operating Activities,-57193000.0,-101215000.0,-83381000.0,-16030000.0
Issuance Of Stock,10773000.0,88111000.0,15092000.0,74166000.0
Net Income,198646000.0,195078000.0,162345000.0,197455000.0
Change In Cash,-72499000.0,434831000.0,-212565000.0,185982000.0
Repurchase Of Stock,-189627000.0,-200284000.0,-252462000.0,-57318000.0
Effect Of Exchange Rate,-3472000.0,-3544000.0,10001000.0,8454000.0
Total Cash From Operating Activities,421767000.0,526338000.0,173958000.0,202151000.0
Depreciation,38768000.0,37396000.0,38574000.0,39514000.0
Change To Inventory,-13143000.0,-541000.0,-37764000.0,-37984000.0
Change To Account Receivables,31359000.0,172547000.0,-14910000.0,-147139000.0
Other Cashflows From Financing Activities,-38375000.0,49000000.0,-50000000.0,-1316000.0
Change To Netincome,97815000.0,110616000.0,88652000.0,73006000.0
Capital Expenditures,-22897000.0,-16281000.0,-27779000.0,-34483000.0
Other Cashflows From Investing Activities,,-800000.0,-800000.0,-800000.0
