,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,3888000000.0,4043000000.0,4019000000.0,4146000000.0
Capital Surplus,10713000000.0,10761000000.0,10748000000.0,10746000000.0
Total Liab,15481000000.0,16730000000.0,17639000000.0,20919000000.0
Total Stockholder Equity,5077000000.0,4973000000.0,5655000000.0,4401000000.0
Minority Interest,309000000.0,335000000.0,340000000.0,350000000.0
Other Current Liab,1699000000.0,1828000000.0,2430000000.0,1567000000.0
Total Assets,20867000000.0,22038000000.0,23634000000.0,25670000000.0
Common Stock,3000000.0,3000000.0,3000000.0,3000000.0
Other Current Assets,341000000.0,517000000.0,470000000.0,460000000.0
Retained Earnings,-5045000000.0,-5331000000.0,-4533000000.0,-5631000000.0
Other Liab,2988000000.0,3197000000.0,2812000000.0,3025000000.0
Good Will,639000000.0,641000000.0,736000000.0,725000000.0
Treasury Stock,-594000000.0,-460000000.0,-563000000.0,-717000000.0
Other Assets,4600000000.0,4777000000.0,4932000000.0,7431000000.0
Cash,2460000000.0,2968000000.0,3919000000.0,3079000000.0
Total Current Liabilities,7406000000.0,8150000000.0,8270000000.0,8656000000.0
Deferred Long Term Asset Charges,238000000.0,289000000.0,315000000.0,292000000.0
Short Long Term Debt,220000000.0,556000000.0,252000000.0,282000000.0
Other Stockholder Equity,-426000000.0,-302000000.0,-407000000.0,-562000000.0
Property Plant Equipment,4140000000.0,4312000000.0,4780000000.0,4972000000.0
Total Current Assets,7541000000.0,8208000000.0,9105000000.0,8337000000.0
Long Term Investments,59000000.0,57000000.0,62000000.0,59000000.0
Net Tangible Assets,550000000.0,289000000.0,900000000.0,-470000000.0
Net Receivables,4081000000.0,4156000000.0,4130000000.0,4194000000.0
Long Term Debt,3668000000.0,3849000000.0,4899000000.0,7472000000.0
Accounts Payable,857000000.0,914000000.0,852000000.0,1345000000.0
Deferred Long Term Liab,,1144000000.0,,
