Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Deferred Long Term Liab,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-09-29,40.43999862670898,40.66999816894531,40.40999984741211,40.61000061035156,38.62830352783203,964200,ARMK,1.075843225351164,1.0586038483621365,0.935598110165553,1.0206479989635429,0.0551952263876212,-0.0316565403603095,-0.1536950888256498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,40.47999954223633,41.13999938964844,40.369998931884766,40.9900016784668,38.9897575378418,735600,ARMK,1.0553792995960931,1.044876733831781,0.9271699417597086,1.012478214064533,0.0429010855315601,-0.0438308219296186,-0.1619609367172252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,41.15999984741211,41.31999969482422,40.880001068115234,40.95000076293945,38.95171737670898,761000,ARMK,1.0622708405743282,1.0571590778104194,0.9189934069855732,1.0113391723313174,0.0509316682430107,-0.0328042971944826,-0.1628072352349989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,41.08000183105469,41.18999862670898,40.91999816894531,41.130001068115234,39.12292098999024,690200,ARMK,1.0637005904636374,1.0620394879443795,0.9232808744365038,1.0126829906128405,0.0510175998507969,-0.0264441990771868,-0.1666784921601602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,41.16999816894531,41.41999816894531,41.130001068115234,41.15999984741211,39.151458740234375,1193600,ARMK,1.0556364802032872,1.063457633592249,0.9323759758051,1.0121464877707815,0.0434899924325056,-0.0193428420908636,-0.1655457729661591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,41.18000030517578,41.43000030517578,41.04999923706055,41.41999816894531,39.398773193359375,962500,ARMK,1.0441813792051085,1.065737800915401,0.9223979275285646,1.0081446760609294,0.036036703144179,-0.0292054219116351,-0.1781751389071989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,41.459999084472656,41.459999084472656,41.150001525878906,41.41999816894531,39.398773193359375,835600,ARMK,1.0461131865603837,1.0667057378706275,0.9100216573110078,1.0143616235707735,0.0317515629896101,-0.0370096870820251,-0.1884604888656891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,41.31999969482422,41.72999954223633,41.310001373291016,41.540000915527344,39.51291275024414,1173800,ARMK,1.0291286805953193,1.061935072286129,0.9134422976165548,1.008797349947511,0.0203313306478083,-0.0309156038578166,-0.1758550150774007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,41.52000045776367,42.209999084472656,41.43999862670898,41.970001220703125,39.92193222045898,1540100,ARMK,1.0169168666530664,1.0658653196111532,0.903844086573766,1.0091988628593096,0.0077180037937567,-0.0353668881315532,-0.1842529636192276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,41.90999984741211,42.2599983215332,41.84000015258789,42.16999816894531,40.1121711730957,793400,ARMK,1.0161253770150065,1.0586706913300932,0.898603778447604,1.0112728774332036,0.0048524995818028,-0.0400142344932594,-0.1774313225175254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,42.36000061035156,42.52000045776367,42.25,42.33000183105469,40.26436614990234,1024000,ARMK,0.9454288378410284,1.0748009817469573,0.9049431448152556,1.0098252549340063,-0.0643964170929781,-0.0334485166403177,-0.1719474590283614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,42.81999969482422,43.810001373291016,42.13999938964844,42.52999877929688,40.45460891723633,4601000,ARMK,0.9365152990594094,1.0711607513220498,0.902341674388702,1.0047827275420922,-0.0682674284826827,-0.0439010138196578,-0.1832523229715044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,42.58000183105469,43.130001068115234,42.540000915527344,42.970001220703125,40.87313461303711,1525400,ARMK,0.9481033766208072,1.06345902016184,0.8771956742951961,1.016827126331923,-0.0687237497111158,-0.0575367500074763,-0.2097426120196042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,42.93999862670898,43.09000015258789,42.77000045776367,42.959999084472656,40.86362457275391,1261300,ARMK,0.9501863024000586,1.0613726240306105,0.8748261087359273,1.016900814218988,-0.0667145118189292,-0.0552111000666959,-0.201169235688728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,42.93999862670898,42.93999862670898,42.52999877929688,42.83000183105469,40.73996353149414,1086800,ARMK,0.961242116730028,1.0718508330308134,0.8784202270149536,1.0195478153138224,-0.0583056985837944,-0.0447000693083881,-0.1994133143028705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,42.959999084472656,43.36000061035156,42.900001525878906,43.290000915527344,41.177520751953125,670400,ARMK,0.953106877244211,1.065093233183009,0.8584053457150163,1.0187296628598663,-0.0656227856156553,-0.0518322925945355,-0.2070686635094478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,43.16999816894531,43.310001373291016,42.650001525878906,42.72999954223633,40.64484786987305,907200,ARMK,0.9611513230230536,1.0689627016097811,0.8611869219918942,1.0231439317955078,-0.0619926087724541,-0.0452754513549009,-0.2072702298736943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,42.650001525878906,42.84999847412109,42.58000183105469,42.7599983215332,40.673377990722656,922500,ARMK,0.9688006751275196,1.0675093755726963,0.8751571192733413,1.023176662025299,-0.0543759868977797,-0.0332835082736981,-0.2042237010245119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,42.70000076293945,42.97999954223633,42.540000915527344,42.970001220703125,40.87313461303711,693700,ARMK,0.9652325456918928,1.0688251325498637,0.8666695225703658,1.028738706809164,-0.0635061611172712,-0.0393886890047019,-0.2271517397149387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,43.0099983215332,43.33000183105469,43.0,43.29999923706055,41.18702697753906,604800,ARMK,0.9787146015182832,1.0583641723408097,0.9111343852123918,1.0357335667629224,-0.0570189652446392,-0.0460043583466316,-0.1798876491084694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,43.31999969482422,43.630001068115234,43.22999954223633,43.630001068115234,41.50092697143555,459100,ARMK,0.9784356763109556,1.0409375893618835,0.8632351274480273,1.0327543330408862,-0.0543186567299305,-0.0374813642341571,-0.2328936712870423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,43.43999862670898,43.70000076293945,43.369998931884766,43.459999084472656,41.33921813964844,694300,ARMK,0.982724372851539,1.01709670025214,0.8779447269994504,1.0448229351223306,-0.0620985622707915,-0.0290142333203387,-0.2324447653954165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,43.66999816894531,43.9900016784668,43.34999847412109,43.68999862670898,41.55799865722656,817700,ARMK,0.9883358820948434,0.976403455790156,0.8742429443978345,1.0378093145840102,-0.0494734324891668,-0.0772529126243353,-0.233337006730589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,43.86000061035156,44.119998931884766,43.25,43.2599983215332,41.14898300170898,1209700,ARMK,0.9909754917952318,0.9726670881014752,0.8829328080323658,1.0388512590749122,-0.0478757672796803,-0.0819169302503746,-0.2265097982267027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,43.4900016784668,43.63999938964844,43.290000915527344,43.5,41.37727355957031,574100,ARMK,0.9776720405383929,0.9345732623176376,0.8815274987913491,1.0310647944789963,-0.0533927539406035,-0.0834730798023618,-0.222974512494233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,43.58000183105469,43.77000045776367,43.470001220703125,43.75,41.61507415771485,653000,ARMK,0.973230892035322,0.9383991884971336,0.8786788181875347,1.0262436118253355,-0.0530127197900137,-0.0872372170706189,-0.2291315005018315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,43.59999847412109,43.79999923706055,43.33000183105469,43.45000076293945,41.329708099365234,833900,ARMK,0.9815659198280282,0.9416481029984766,0.8861377278808529,1.0311845275729687,-0.0496186077449405,-0.0944628262039678,-0.2195905564552538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,43.34000015258789,43.5,42.93999862670898,43.25,41.13946533203125,933300,ARMK,0.9895820506239346,0.9505345838235448,0.8855744708313738,1.0414917955670933,-0.0519097449431587,-0.0953752262041212,-0.2262518882636963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,43.130001068115234,43.38999938964844,42.970001220703125,43.33000183105469,41.215576171875,882500,ARMK,0.9930761644127736,0.9545784797623488,0.8978959158921686,1.0390384642435906,-0.045962299830817,-0.1064262833353898,-0.2167573895091831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,43.11000061035156,43.11000061035156,42.59000015258789,42.75,40.66387176513672,1808000,ARMK,0.9913061139103116,0.9995062754519553,0.9183303798667704,1.0401272810196784,-0.0488211671093667,-0.076068577282137,-0.194348612959553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,42.93000030517578,43.0,42.45000076293945,42.68000030517578,40.597286224365234,1473300,ARMK,0.9882341610182352,0.9886637659874454,0.9179471422389918,1.0393664161720684,-0.0511322551538331,-0.0872294826529723,-0.1953908181159362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,42.66999816894531,42.95000076293945,42.43999862670898,42.84999847412109,40.75899505615234,1676400,ARMK,0.982675643717958,0.971605167975295,0.9124233976612972,1.0305050740272153,-0.0478294303092572,-0.0950620467910258,-0.1992091631693096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,40.88999938964844,41.18000030517578,39.59999847412109,40.02000045776367,38.06709289550781,5946300,ARMK,1.0636888644822258,1.0428237729806216,0.9754341591292166,1.043144349882203,0.0205445146000227,-0.0221170094622007,-0.1382180617090342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,39.58000183105469,40.060001373291016,39.02000045776367,39.83000183105469,37.88636016845703,2501000,ARMK,1.069518335363537,1.0430032898757733,0.974520126600912,1.0570826794517585,0.0124356559117784,-0.0249464283978237,-0.1361079728297358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,39.91999816894531,40.79999923706055,39.83000183105469,40.7400016784668,38.75195693969727,1844100,ARMK,1.055718149157073,1.0387035881839146,0.9673491200996044,1.0412088647392546,0.0145092844178185,-0.0317756241537035,-0.1448655906635437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,40.619998931884766,40.9900016784668,40.61000061035156,40.81999969482422,38.82805633544922,1539600,ARMK,1.0541399740748725,1.0361752203802863,0.9585395432862585,1.0392013474275237,0.0149386266473487,-0.0391458272986791,-0.1413998286314173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,40.83000183105469,41.2400016784668,40.7400016784668,41.16999816894531,39.16096878051758,998400,ARMK,1.0442047794948144,1.0197981397089544,0.9442704635278276,1.0381241126825425,0.0060806668122719,-0.0379114209199042,-0.1628974882613041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,41.5,41.65999984741211,41.2400016784668,41.2599983215332,39.246578216552734,1596200,ARMK,1.0399833596659491,1.0161119645654195,0.944409328890079,1.03199537924298,0.0079879804229689,-0.0264895752380271,-0.1611601363293255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,41.36000061035156,41.36000061035156,41.02999877929688,41.06999969482422,39.06584930419922,812400,ARMK,1.0416207477522923,1.0004994688931943,0.9605581669852916,1.0328322263084138,0.0087885214438785,-0.0340041774251853,-0.1490658717107187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
