,2021-04-02,2021-01-01,2020-10-02,2020-06-26
Change To Liabilities,45660000.0,-37841000.0,44577000.0,-168435000.0
Total Cashflows From Investing Activities,-84934000.0,-90776000.0,-109789000.0,-54743000.0
Net Borrowings,-4330000.0,-1117675000.0,-31404000.0,1298616000.0
Total Cash From Financing Activities,-15468000.0,-1148163000.0,-58722000.0,1250954000.0
Change To Operating Activities,195505000.0,-101518000.0,323714000.0,-83362000.0
Issuance Of Stock,19464000.0,7813000.0,1441000.0,3533000.0
Net Income,-77576000.0,-81243000.0,-148590000.0,-256440000.0
Change In Cash,233785000.0,-1342962000.0,91933000.0,1214291000.0
Effect Of Exchange Rate,-2844000.0,11147000.0,8917000.0,1299000.0
Total Cash From Operating Activities,337031000.0,-115170000.0,251527000.0,16781000.0
Depreciation,137319000.0,138574000.0,112729000.0,148060000.0
Other Cashflows From Investing Activities,1295000.0,3669000.0,737000.0,1113000.0
Dividends Paid,-27964000.0,-27911000.0,-27833000.0,-27803000.0
Change To Inventory,2817000.0,14597000.0,-7055000.0,-23786000.0
Change To Account Receivables,39986000.0,-46714000.0,6272000.0,430113000.0
Other Cashflows From Financing Activities,-2638000.0,-10390000.0,-926000.0,-23392000.0
Change To Netincome,-6680000.0,-1025000.0,-118615000.0,-29369000.0
Capital Expenditures,-79124000.0,-69194000.0,-119792000.0,-85147000.0
