,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-175000000.0,-126000000.0,-74000000.0,6000000.0
Change To Liabilities,288000000.0,-310000000.0,302000000.0,639000000.0
Total Cashflows From Investing Activities,-719000000.0,-1150000000.0,-974000000.0,-1052000000.0
Net Borrowings,1614000000.0,-152000000.0,457000000.0,38000000.0
Total Cash From Financing Activities,280000000.0,-2095000000.0,-1400000000.0,-1074000000.0
Change To Operating Activities,200000000.0,160000000.0,601000000.0,439000000.0
Issuance Of Stock,88000000.0,76000000.0,13000000.0,13000000.0
Net Income,1789000000.0,2260000000.0,2141000000.0,999000000.0
Change In Cash,2272000000.0,-174000000.0,-66000000.0,249000000.0
Repurchase Of Stock,-641000000.0,-1271000000.0,-1140000000.0,-451000000.0
Effect Of Exchange Rate,-11000000.0,-110000000.0,-70000000.0,98000000.0
Total Cash From Operating Activities,2722000000.0,3181000000.0,2378000000.0,2277000000.0
Depreciation,670000000.0,669000000.0,609000000.0,580000000.0
Other Cashflows From Investing Activities,31000000.0,-12000000.0,-46000000.0,81000000.0
Dividends Paid,-782000000.0,-761000000.0,-718000000.0,-701000000.0
Change To Inventory,46000000.0,291000000.0,-695000000.0,-407000000.0
Change To Account Receivables,-51000000.0,195000000.0,-363000000.0,-508000000.0
Other Cashflows From Financing Activities,1000000.0,13000000.0,-12000000.0,40000000.0
Change To Netincome,-223000000.0,-87000000.0,-219000000.0,532000000.0
Capital Expenditures,-528000000.0,-700000000.0,-709000000.0,-506000000.0
