,2021-07-03,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,-4500000.0,36600000.0,-3500000.0,29200000.0
Total Cashflows From Investing Activities,-17600000.0,-17100000.0,-15400000.0,-13300000.0
Net Borrowings,136800000.0,-42700000.0,-18800000.0,-137400000.0
Total Cash From Financing Activities,117700000.0,-122800000.0,-48700000.0,-151100000.0
Change To Operating Activities,21500000.0,-30000000.0,-40300000.0,29400000.0
Net Income,39000000.0,86200000.0,-13500000.0,-46800000.0
Change In Cash,-201200000.0,-79600000.0,77500000.0,-36900000.0
Repurchase Of Stock,-600000.0,-61000000.0,-300000.0,-200000.0
Effect Of Exchange Rate,1200000.0,-10400000.0,23000000.0,12400000.0
Total Cash From Operating Activities,-302500000.0,70700000.0,118600000.0,115100000.0
Depreciation,28700000.0,28500000.0,30200000.0,27500000.0
Other Cashflows From Investing Activities,300000.0,100000.0,-1000000.0,-1000000.0
Dividends Paid,-19000000.0,-19100000.0,-29300000.0,-15100000.0
Change To Inventory,-29600000.0,-21200000.0,22700000.0,11800000.0
Change To Account Receivables,-1500000.0,-50100000.0,4100000.0,-19000000.0
Other Cashflows From Financing Activities,500000.0,-200000.0,-2900000.0,-2900000.0
Change To Netincome,-468800000.0,10300000.0,61200000.0,129400000.0
Capital Expenditures,-17900000.0,-17200000.0,-16100000.0,-13300000.0
Issuance Of Stock,,200000.0,2600000.0,1600000.0
