,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,2838000000.0,3009000000.0,3159000000.0,3539000000.0
Capital Surplus,8366000000.0,6129000000.0,6120000000.0,6098000000.0
Total Liab,53588000000.0,41080000000.0,38982000000.0,33612000000.0
Total Stockholder Equity,5960000000.0,11531000000.0,10042000000.0,8734000000.0
Other Current Liab,6465000000.0,7825000000.0,7220000000.0,6708000000.0
Total Assets,59548000000.0,52611000000.0,49024000000.0,42346000000.0
Common Stock,4000000.0,3000000.0,3000000.0,3000000.0
Other Current Assets,255000000.0,,,18000000.0
Retained Earnings,2626000000.0,9716000000.0,6715000000.0,4549000000.0
Other Liab,9677000000.0,7831000000.0,7428000000.0,8150000000.0
Good Will,4527000000.0,4523000000.0,4523000000.0,4523000000.0
Treasury Stock,-5036000000.0,-4317000000.0,-2796000000.0,-1916000000.0
Other Assets,1582000000.0,2161000000.0,1809000000.0,1481000000.0
Cash,11269000000.0,2762000000.0,1694000000.0,1482000000.0
Total Current Liabilities,12725000000.0,14938000000.0,13839000000.0,12763000000.0
Deferred Long Term Asset Charges,131000000.0,,,
Short Long Term Debt,1911000000.0,1407000000.0,1230000000.0,1565000000.0
Other Stockholder Equity,-1139000000.0,-718000000.0,-803000000.0,-1147000000.0
Property Plant Equipment,34837000000.0,33568000000.0,31484000000.0,24864000000.0
Total Current Assets,14800000000.0,8194000000.0,7094000000.0,7133000000.0
Long Term Investments,964000000.0,1156000000.0,955000000.0,806000000.0
Net Tangible Assets,-1405000000.0,3999000000.0,2360000000.0,672000000.0
Short Term Investments,414000000.0,2182000000.0,2256000000.0,2316000000.0
Net Receivables,1295000000.0,1364000000.0,1426000000.0,1340000000.0
Long Term Debt,24836000000.0,13145000000.0,12215000000.0,11703000000.0
Inventory,932000000.0,1072000000.0,985000000.0,924000000.0
Accounts Payable,1595000000.0,2703000000.0,2363000000.0,2196000000.0
