Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Account Receivables,Change To Netincome,Other Cashflows From Financing Activities
2017-09-29,57.70000076293945,59.25,57.63999938964844,58.93000030517578,52.06649398803711,1366700,CONE,1.0417444780791798,0.9987229025243684,0.8656588847805456,1.0206479989635429,0.0210964791156369,-0.0915374861980776,-0.2236343142106572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,58.86000061035156,60.150001525878906,58.86000061035156,59.56999969482422,52.63195037841797,1053300,CONE,1.018465697625959,0.984780987377828,0.8312769666199179,1.012478214064533,0.0059874835614259,-0.1039265683835716,-0.2578539118570159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,59.560001373291016,59.790000915527344,58.900001525878906,59.0099983215332,52.137168884277344,652100,CONE,1.0413489835628398,1.0081211222638085,0.8450219594794814,1.0113391723313174,0.0300098112315223,-0.0818422527410935,-0.2367786827410907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,58.90999984741211,59.40999984741211,58.52000045776367,59.22999954223633,52.33154678344727,535900,CONE,1.0467668207103726,0.998765453787216,0.8564694967000891,1.0126829906128405,0.0340838300975321,-0.0897182332343503,-0.2334898698965749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,59.38999938964844,59.790000915527344,59.16999816894531,59.47999954223633,52.55242919921875,630900,CONE,1.04421657652154,0.9669689344834436,0.8740589638556178,1.0121464877707815,0.0320700887507585,-0.1158315411996691,-0.2238627849156413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,59.060001373291016,60.93999862670898,58.72999954223633,60.65999984741211,53.59500503540039,982000,CONE,1.028684428157396,0.9308922404886856,0.8609097947138601,1.0081446760609294,0.0205397520964665,-0.1640509823383505,-0.2396632717219035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,60.72999954223633,61.060001373291016,60.630001068115234,60.95000076293945,53.85122299194336,574100,CONE,1.037407552362349,0.9130792266647304,0.8596488220574459,1.0143616235707735,0.0230459287915754,-0.1906361982879222,-0.238833324119251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,61.27000045776367,62.2599983215332,60.70000076293945,61.2599983215332,54.125118255615234,927300,CONE,1.0166502978628933,0.9206240232017662,0.8523118072110836,1.008797349947511,0.0078529479153823,-0.1722266529421794,-0.236985505482872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,61.38999938964844,62.220001220703125,61.38999938964844,62.04999923706055,54.82310485839844,740800,CONE,0.9959710672782084,0.9059815964153618,0.8357275082684203,1.0091988628593096,-0.0132277955811012,-0.1952506113273445,-0.2523695419245733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,62.0,63.119998931884766,61.5099983215332,62.790000915527344,55.47692489624024,613000,CONE,1.0211817511764982,0.883755990792235,0.8299250021127085,1.0112728774332036,0.0099088737432946,-0.2149289350311176,-0.2461100988524209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
