,2021-03-28,2020-12-27,2020-09-27,2020-06-28
Investments,-185200000.0,-185200000.0,99300000.0,-265300000.0
Change To Liabilities,23800000.0,0.0,-5800000.0,-2900000.0
Total Cashflows From Investing Activities,-289700000.0,-289700000.0,-16000000.0,-334700000.0
Net Borrowings,-100000.0,-100000.0,-100000.0,430300000.0
Total Cash From Financing Activities,483100000.0,483100000.0,3100000.0,449900000.0
Change To Operating Activities,-31800000.0,-31800000.0,22900000.0,-7700000.0
Issuance Of Stock,490900000.0,490900000.0,16500000.0,45400000.0
Net Income,-108900000.0,-83000000.0,-184400000.0,-39500000.0
Change In Cash,143500000.0,143500000.0,-12400000.0,125800000.0
Repurchase Of Stock,-7700000.0,-7700000.0,-12800000.0,-700000.0
Effect Of Exchange Rate,-300000.0,-300000.0,100000.0,100000.0
Total Cash From Operating Activities,-49600000.0,-49600000.0,400000.0,10500000.0
Depreciation,31000000.0,31000000.0,32500000.0,31600000.0
Other Cashflows From Investing Activities,-3000000.0,-3000000.0,-3000000.0,-3000000.0
Change To Inventory,-4300000.0,-4300000.0,-7700000.0,-8500000.0
Change To Account Receivables,-2200000.0,-2200000.0,5500000.0,46800000.0
Change To Netincome,33400000.0,33400000.0,126600000.0,-19800000.0
Capital Expenditures,-136500000.0,-136500000.0,-114000000.0,-68200000.0
Other Cashflows From Financing Activities,,,-500000.0,-25100000.0
