,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,20500000.0,30200000.0,-6100000.0,-32800000.0
Total Cashflows From Investing Activities,-4300000.0,-4900000.0,-2800000.0,-7400000.0
Net Borrowings,-7100000.0,-14300000.0,-73800000.0,-266200000.0
Total Cash From Financing Activities,-3100000.0,-13500000.0,-71600000.0,-267800000.0
Change To Operating Activities,1700000.0,-6600000.0,4600000.0,4400000.0
Issuance Of Stock,4000000.0,800000.0,800000.0,800000.0
Net Income,2200000.0,-14000000.0,-19400000.0,9700000.0
Change In Cash,33300000.0,-21300000.0,35300000.0,-189200000.0
Effect Of Exchange Rate,600000.0,-1700000.0,2400000.0,2600000.0
Total Cash From Operating Activities,40100000.0,-1200000.0,107300000.0,83400000.0
Depreciation,34200000.0,34500000.0,34900000.0,35600000.0
Change To Inventory,-14200000.0,-7600000.0,55200000.0,59600000.0
Change To Account Receivables,-3900000.0,-42000000.0,29000000.0,46700000.0
Change To Netincome,-1000000.0,2800000.0,8600000.0,-40000000.0
Capital Expenditures,-4300000.0,-4900000.0,-2800000.0,-7400000.0
Other Cashflows From Financing Activities,,,2200000.0,-1600000.0
